"Package Number","Reject ID","Product SKU",Reason,"Date Added"
3,9578163302_1,BTY-COV-500,"don't fit","2015-06-19 13:13:55"
3,9578163302_2,BTY-COV-500,"don't fit","2015-06-19 13:13:55"
3,9578163302_3,BTY-COV-500,"don't fit","2015-06-19 13:13:55"
3,9578163324_1,SRN-SAM-256,"Bad keypad flex","2015-06-19 13:13:55"
3,8587521600_1,APL-001-0423,"cracked glass","2015-06-19 13:13:55"
3,8587521600_2,APL-001-0423,"cracked glass","2015-06-19 13:13:55"
3,8587521600_3,APL-001-0423,"cracked glass","2015-06-19 13:13:55"
3,8587521600_4,APL-001-0423,"cracked glass","2015-06-19 13:13:55"
3,8587521600_5,APL-001-0422,"cracked glass","2015-06-19 13:13:55"
3,8587521600_6,APL-001-0730,"lines in display","2015-06-19 13:13:55"
3,8587521600_7,APL-001-0730,"lines in display","2015-06-19 13:13:55"
3,8587521600_8,APL-001-0730,"lines in display","2015-06-19 13:13:55"
3,8587521600_9,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_10,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_11,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_12,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_13,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_14,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_15,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_16,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_17,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_18,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_19,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_20,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_21,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_22,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_23,FLX-MOT-050,"wrong item","2015-06-19 13:13:55"
3,8587521600_24,APL-001-1238,"digitizer unresponsive","2015-06-19 13:13:55"
3,8587521600_25,APL-001-1240,"grade a/wrong location","2015-06-19 13:13:55"
3,8587521600_26,FLX-LGM-579,"wrong item","2015-06-19 13:13:55"
3,8587521600_27,FLX-LGM-579,"wrong item","2015-06-19 13:13:55"
3,8587521600_28,FLX-LGM-579,"wrong item","2015-06-19 13:13:55"
3,8587521600_29,FLX-LGM-579,"wrong item","2015-06-19 13:13:55"
3,8587521600_30,FLX-LGM-579,"wrong item","2015-06-19 13:13:55"
3,8587521600_31,FLX-SAM-1339,"wrong color","2015-06-19 13:13:55"
3,8587521600_32,FLX-SAM-1339,"wrong color","2015-06-19 13:13:55"
3,8587521600_33,FLX-SAM-1339,"wrong color","2015-06-19 13:13:55"
3,8587521600_34,FLX-SAM-1339,"wrong color","2015-06-19 13:13:55"
3,8587521600_35,FLX-SAM-1339,"wrong color","2015-06-19 13:13:55"
3,8587556703_1,ACC-ZED-548,"Bad wall adapter","2015-06-19 13:13:55"
3,8587556703_2,ACC-ZED-548,"Bad wall adapter","2015-06-19 13:13:55"
3,8587556703_3,ACC-ZED-548,"Bad wall adapter","2015-06-19 13:13:55"
3,8587551405_1,TAB-SRN-120,"No touch","2015-06-19 13:13:55"
3,8587551405_2,TAB-SRN-120,"No touch","2015-06-19 13:13:55"
3,8587551405_3,SRN-HTC-582,"Cracked glass","2015-06-19 13:13:55"
3,8587568673_1,SRN-SAM-254,"digitizer unresponsive","2015-06-19 13:13:55"
3,8587568640_1,SRN-SAM-260,"no dispay","2015-06-19 13:13:55"
3,8587586663_1,APL-001-0423,"CRACKED GLASS","2015-06-19 13:13:55"
3,8587586663_2,APL-001-0423,"CRACKED GLASS","2015-06-19 13:13:55"
3,8587586663_3,APL-001-0519,"CRACKED GLASS","2015-06-19 13:13:55"
3,8587586663_4,APL-002-6366,"FRAME BROKEN","2015-06-19 13:13:55"
3,8587586663_5,APL-002-6366,"FRAME BROKEN","2015-06-19 13:13:55"
3,8587586663_6,APL-002-6366,"FRAME BROKEN","2015-06-19 13:13:55"
3,8587586840_1,SRN-SAM-254,"no display","2015-06-19 13:13:55"
3,8587586626_1,SRN-SAM-258,"CORRECT SKU -852, HOME FLEX","2015-06-19 13:13:55"
3,8587606764_1,SRN-LGM-172,"dead spot","2015-06-19 13:13:55"
3,8587606764_2,SRN-LGM-172,"digitizer unresponsive","2015-06-19 13:13:55"
3,5396061941_1,APL-001-0732,"Lines in display","2015-06-19 13:13:55"
3,5396061941_2,APL-001-0732,"Lines in display","2015-06-19 13:13:55"
3,5396061941_3,APL-001-0732,"Lines in display","2015-06-19 13:13:55"
3,5396061941_4,APL-001-0732,"Lines in display","2015-06-19 13:13:55"
3,5396061941_5,APL-001-0732,"Dark background","2015-06-19 13:13:55"
3,5396061941_6,APL-001-0732,"No display","2015-06-19 13:13:55"
3,5396061941_7,APL-001-0732,"No response digi","2015-06-19 13:13:55"
3,5396061941_8,APL-001-1240,"Cracked glass","2015-06-19 13:13:55"
3,5396061941_9,APL-001-1240,"Cracked glass","2015-06-19 13:13:55"
3,5396061941_10,APL-001-1240,"Cracked glass","2015-06-19 13:13:55"
3,5396062022_1,SRN-SAM-860,"WATER DAMAGED","2015-06-19 13:13:55"
3,5396083534_1,SRN-SAM-256,"no display","2015-06-19 13:13:55"
3,5396083534_2,FLX-SAM-814,unresponsive,"2015-06-19 13:13:55"
3,5396083630_1,SRN-SAM-614,"digitizer unresponsive","2015-06-19 13:13:55"
3,5396108045_1,APL-001-1238,"Lines in display","2015-06-19 13:13:55"
3,5396108045_2,APL-001-0732,"No display","2015-06-19 13:13:55"
3,5396108045_3,APL-001-0732,"No display","2015-06-19 13:13:55"
3,5396108045_4,APL-001-0732,"No display","2015-06-19 13:13:55"
3,5396108045_5,APL-001-0732,"No display","2015-06-19 13:13:55"
3,5396107776_1,SRN-SAM-258,"Unlit menu keys","2015-06-19 13:13:55"
3,5741265261_1,ACC-APL-0900,"Missing power switch","2015-06-19 13:13:55"
3,5741265261_2,ACC-ZED-492,"No power","2015-06-19 13:13:55"
3,5741265261_3,ACC-ZRT-364,"Damaged parts","2015-06-19 13:13:55"
3,5741265261_4,ACC-APL-1716,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_5,ACC-APL-1716,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_6,ACC-APL-1716,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_7,ACC-APL-1716,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_8,ACC-APL-1716,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_9,ACC-APL-1812,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_10,ACC-APL-1812,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_11,ACC-APL-1812,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_12,ACC-APL-1812,"Wrong sku","2015-06-19 13:13:55"
3,5741265261_13,ACC-APL-1812,"Wrong sku","2015-06-19 13:13:55"
3,5396131252_1,SRN-SAM-230,"Loose flex","2015-06-19 13:13:55"
3,5396131252_2,SRN-MOT-618,"Line in display","2015-06-19 13:13:55"
3,5396131285_1,SRN-SAM-224,"Unresponsive digitizer","2015-06-19 13:13:55"
3,5396131226_1,SRN-SAM-138,"Missing connector pins","2015-06-19 13:13:55"
3,5396131226_2,SRN-SAM-254,"Bad keypad flex","2015-06-19 13:13:55"
3,5396131226_3,SRN-SAM-254,"Misaligned flex","2015-06-19 13:13:55"
3,5396131226_4,SRN-SAM-254,"Misaligned flex","2015-06-19 13:13:55"
3,5396131226_5,SRN-SAM-254,"Misaligned flex","2015-06-19 13:13:55"
3,5396131226_6,SRN-SAM-254,"Misaligned flex","2015-06-19 13:13:55"
3,5396131226_7,SRN-SAM-254,"Misaligned flex","2015-06-19 13:13:55"
3,5396149625_1,APL-001-0096,"Flickering display","2015-06-19 13:13:55"
3,5396149662_1,TAB-SRN-048,"Cracked glass","2015-06-19 13:13:55"
3,5396149662_2,TAB-SRN-048,"Cracked glass","2015-06-19 13:13:55"
3,5396149662_3,TAB-SRN-320,"Torn flex","2015-06-19 13:13:55"
3,5396149640_1,SRN-SAM-862,"Frame misaligned for button","2015-06-19 13:13:55"
3,5396172003_1,APL-001-0096,"Dead spot","2015-06-19 13:13:55"
3,5396172003_2,APL-001-0096,"Flickering display","2015-06-19 13:13:55"
3,5396172003_3,APL-001-0796,Cracked,"2015-06-19 13:13:55"
3,2926220220_1,SRN-SAM-614,"Wrong sku","2015-06-19 13:13:55"
3,2926220220_2,SRN-SAM-614,"Wrong sku","2015-06-19 13:13:55"
3,2926220220_3,SRN-SAM-614,"Wrong sku","2015-06-19 13:13:55"
3,2926220220_4,SRN-SAM-614,"Wrong sku","2015-06-19 13:13:55"
3,2926220220_5,SRN-SAM-614,"Wrong sku","2015-06-19 13:13:55"
5854,9993589406_1,BT-BP-30004,"Torn flex","2015-07-09 11:31:57"
5854,9993589406_2,BT-BP-30004,"Torn flex","2015-07-09 11:31:57"
5854,2926220931_1,APL-001-0728,"Lines in display","2015-07-09 11:31:57"
5854,2926220931_2,APL-001-0728,"Squares in display","2015-07-09 11:31:57"
5854,2926220931_3,APL-001-0730,Deadspot,"2015-07-09 11:31:57"
5854,2926241931_1,APL-001-0728,"Lines in display","2015-07-09 11:31:57"
5854,2926241931_2,APL-001-0728,"Lines in display","2015-07-09 11:31:57"
5854,2926241931_3,APL-001-0732,"Dead spot","2015-07-09 11:31:57"
5854,2926241894_1,ACC-ZED-550,"Bad usb","2015-07-09 11:31:57"
5854,2926241345_1,SRN-SAM-260,"Misaligned flex","2015-07-09 11:31:57"
5854,2926241345_2,SRN-SAM-260,"Bad menu keys","2015-07-09 11:31:57"
5854,2926264165_1,APL-001-0420,"Cracked glass ","2015-07-09 11:31:57"
5854,2926264165_2,APL-001-0420,"Torn flex","2015-07-09 11:31:57"
5854,2926264084_1,SRN-SAM-258,"flex to high","2015-07-09 11:31:57"
5854,2926264084_2,SRN-SAM-258,"flex to high","2015-07-09 11:31:57"
5854,2926285795_1,APL-001-0728,"LINES IN DISPLAY","2015-07-09 11:31:57"
5854,2926285795_2,APL-001-0728,"LCD FLICKERS","2015-07-09 11:31:57"
5854,2926285843_1,SRN-SAM-254,"home flex","2015-07-09 11:31:57"
5854,2926285843_2,SRN-SAM-258,"home flex","2015-07-09 11:31:57"
5854,2926285843_3,SRN-SAM-258,"home flex","2015-07-09 11:31:57"
5854,2926285843_4,SRN-SAM-258,"frame cracked","2015-07-09 11:31:57"
5854,2926285843_5,SRN-SAM-260,"home flex","2015-07-09 11:31:57"
5854,2926285843_6,SRN-SAM-528,"home flex","2015-07-09 11:31:57"
5854,2926285854_1,SRN-SAM-258,"CRACKED LCD","2015-07-09 11:31:57"
5854,2926285854_2,SRN-SAM-258,"HOME FLEX","2015-07-09 11:31:57"
5854,2926285854_3,SRN-SAM-258,"HOME FLEX","2015-07-09 11:31:57"
5854,2926306515_1,APL-001-0411,Auto-touch,"2015-07-09 11:31:57"
5854,2926306515_2,SRN-LGM-172,"Dead spot","2015-07-09 11:31:57"
5854,2926306515_3,SRN-LGM-172,"Dead spot","2015-07-09 11:31:57"
5854,2926306515_4,SRN-LGM-172,"Dead spot","2015-07-09 11:31:57"
5854,2926306515_5,SRN-LGM-172,"Bad digitizer","2015-07-09 11:31:57"
