"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-02-17,507371R,,APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",44.9900
2017-02-17,507243R,"Alfie (Incoming)",APL-003-0894,"WIFI Bluetooth Signal Antenna Flex Cable for iPad 2",2.4200
2017-02-17,507243R,"Alfie (Incoming)",APL-003-0894,"WIFI Bluetooth Signal Antenna Flex Cable for iPad 2",2.4200
2017-02-17,505248R,"Alfie (Incoming)",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C Black (Economy Plus)",15.9900
2017-02-17,504122R,,APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 White (Economy Plus)",21.9900
2017-02-17,502421R,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",21.9900
2017-02-17,503801R,,APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 Black (Economy Plus)",21.9900
2017-02-17,500986R-rb,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",21.9900
2017-02-17,500656R,"Alfie (Incoming)",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C Black (Economy Plus)",15.9900
2017-02-17,365111R,"Alfie (Incoming)",SRN-SAM-1198,"Samsung Galaxy Note 4 N910 N910A N910T  N910V N910P LCD Assembly - Grey",144.3400
2017-02-17,500188R,"Alfie (Incoming)",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C Black (Economy Plus)",15.9900
2017-02-17,499371R-7h,,APL-001-2202,"Apple iPad Mini & iPad Mini 2 Digitizer Touch Screen with Home Button And IC Chip - Black (Premium)",21.9900
2017-02-17,499371R-7h,,APL-001-2202,"Apple iPad Mini & iPad Mini 2 Digitizer Touch Screen with Home Button And IC Chip - Black (Premium)",21.9900
2017-02-17,499371R-7h,,APL-001-2215,"Apple iPad Mini & iPad Mini 2 Digitizer Touch Screen with Home Button And IC Chip - White (Premium)",17.1000
2017-02-17,499371R,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",21.9900
2017-02-17,498657R-Ka,"Alfie (Incoming)",APL-001-0410,,15.9900
2017-02-17,498542R,"Alfie (Incoming)",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S White (Economy Plus)",15.9900
2017-02-17,498542R,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",21.9900
2017-02-17,497631R,"Alfie (Incoming)",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C Black (Economy Plus)",15.9900
2017-02-17,497631R,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",21.9900
2017-02-17,497495R-fb,"Alfie (Incoming)",APL-001-2116,,21.9900
2017-02-17,496873R-jx,"Alfie (Incoming)",APL-001-0519,"Touch Screen Digitizer for iPad Mini & iPad Mini 2 with Home Button & IC White",10.9900
2017-02-17,496873R-jx,"Alfie (Incoming)",APL-001-2133,,69.9900
2017-02-17,495935R-aJ,"Alfie (Incoming)",APL-001-2115,"LCD Touch Screen Digitizer Assembly for iPhone 6 Black with Tempered Glass (Economy)",21.9900
2017-02-17,495935R-aJ,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",21.9900
2017-02-17,494793R,"Alfie (Incoming)",APL-001-2133,"LCD and Touch Screen Digitizer Assembly for iPhone 6s Standard – White",69.9900
2017-02-17,494793R,"Alfie (Incoming)",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C Black (Economy Plus)",15.9900
2017-02-17,492213R,"Alfie (Incoming)",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C Black (Economy Plus)",15.9900
2017-02-17,491954R-Oi,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",21.9900
2017-02-17,504897R,"Alfie (Incoming)",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S White (Economy Plus)",15.9900
2017-02-17,504897R,"Alfie (Incoming)",APL-001-0411,"LCD Touch Screen Digitizer Assembly for iPhone 5 White (Economy Plus)",15.9900
