"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-02-01,503228R,,APL-001-2288,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus White with Tempered Glass (Economy)",32.4900
2017-02-01,503228R,,APL-001-2288,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus White with Tempered Glass (Economy)",32.4900
2017-02-01,503228R,,APL-001-2288,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus White with Tempered Glass (Economy)",32.4900
2017-02-01,506125R,,APL-001-2310,"LCD and Digitizer Assembly for iPhone 6S Plus White (Economy Plus)",79.9900
2017-02-01,501192R,"Alfie (Incoming)",APL-001-2085,"LCD Touch Screen Digitizer Assembly for iPhone 5S White with Tempered Glass (Economy)",18.9900
2017-02-01,505325R,,APL-001-2199,"Digitizer Touch Screen With Home Button for iPad 2 - Black (Premium)",13.2500
2017-02-01,506325R,"Alfie (Incoming)",APL-003-1434,"Volume Button Flex Cable for iPhone 6",3.5500
2017-02-01,506195R,,APL-001-2215,"Apple iPad Mini & iPad Mini 2 Digitizer Touch Screen with Home Button And IC Chip - White (Premium)",25.8800
2017-02-01,498836R,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",22.9900
2017-02-01,499104R,"Alfie (Incoming)",APL-001-2147,"LCD Touch Screen Digitizer Assembly for iPhone 5C Black with Tempered Glass (Economy)",18.9900
2017-02-01,501504R,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",22.9900
2017-02-01,504971R,"Alfie (Incoming)",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S Black (Economy Plus)",19.9900
2017-02-01,490276R-vR,"Alfie (Incoming)",SRN-HTC-658,"LCD + Touch Screen Digitizer with Frame for HTC One M8 831C",38.4300
