"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-06-19,516937R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",25.4900
2017-06-19,511018R,"DATAN INC",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-06-19,508569R-uO,"DATAN INC",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-06-19,508569R-uO,"DATAN INC",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-06-19,508569R-uO,"DATAN INC",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",19.9900
2017-06-19,508569R-uO,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-06-19,506704F,"Alfie (Incoming)",APL-001-2090,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE - Black (Premium) ",19.9900
2017-06-19,507978R-Id,"Alfie (Incoming)",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",25.4900
2017-06-19,506644R,"Alfie (Incoming)",APL-001-2092,"LCD and Touch Screen Digitizer Assembly for iPhone 6 - White (Premium)",28.4900
2017-06-19,514780R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",28.7900
2017-06-19,514140R,"Alfie (Incoming)",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-06-19,514140R,"Alfie (Incoming)",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-06-19,514140R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-06-19,509243R,"DATAN INC",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-06-19,513457R-rq,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-06-19,513457R-rq,"DATAN INC",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",25.4900
2017-06-19,513457R-rq,"DATAN INC",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",25.4900
2017-06-19,513457R-rq,"Calvin LCT",APL-001-2310,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - White",35.4900
2017-06-19,509991R,"DATAN INC",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",11.9900
2017-06-19,509991R,"DATAN INC",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-06-19,509991R,"DATAN INC",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",16.9900
2017-06-19,507978R-xf,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-06-19,507978R-xf,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-06-19,507331R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",23.9900
2017-06-19,507331R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",23.9900
2017-06-19,507331R,"DATAN INC",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",45.9900
2017-06-19,508477R,Laura,BT-BP-30010,"BinTEK™ iPhone 6  1810mAH Li-Ion Premium Battery",8.9900
2017-06-19,508477R,Laura,BT-BP-30010,"BinTEK™ iPhone 6  1810mAH Li-Ion Premium Battery",8.9900
2017-06-19,508477R,Laura,BT-BP-30192,"BinTEK™ iPhone 6S 1715mAH Li-Po Premium Battery",9.9900
2017-06-19,515249R-g4,"DATAN INC",APL-001-2310,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - White",35.4900
2017-06-19,517545R,"DATAN INC",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
