"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-08-28,PP11344R,"DATAN INC",APL-001-2278,,34.9900
2017-08-28,PP11344R,"Calvin LCT",APL-001-2092,,28.4900
2017-08-28,PP11344R,Lanwell,APL-001-2278,,34.9900
2017-08-28,PP11344R,Lanwell,APL-001-2279,,34.9900
2017-08-28,PP11344R,Lanwell,APL-001-2281,,32.9900
2017-08-28,PP11605R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-08-28,PP11605R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",24.4900
2017-08-28,PP11605R,"Alfie (Incoming)",APL-001-2202,"Touch Screen Digitizer with Home Button And IC Chip for Apple iPad Mini & iPad Mini 2 - Black (Premium)",19.9900
2017-08-28,PP11605R,"Alfie (Incoming)",SRN-SAM-612,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - Black",79.9900
2017-08-28,PP11605R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",19.9900
2017-08-28,PP11606R,"Alfie (Incoming)",APL-001-2326,"LCD and Touch Screen Digitizer for Apple iPad Pro 9.7 - White (Standard) ",124.9900
2017-08-28,PP11606R,"Alfie (Incoming)",APL-001-2325,"LCD and Touch Screen Digitizer for Apple iPad Pro 9.7 - Black (Standard)",124.9900
