"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-07-06,PP11036R,"Alfie (Incoming)",FLX-HTC-587,"HTC One M8 Charging Port Flex Cable (32GB) AT&T/Verizon",5.4900
2017-07-06,PP11036R,"Alfie (Incoming)",APL-003-1342,"GPS Connecting Flex Cable for iPad Air",1.7900
2017-07-06,PP11048R,Lanwell,APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-07-06,PP11048R,"Calvin LCT",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-07-06,PP11048R,"Calvin LCT",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-07-06,PP11048R,"DATAN INC",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",19.9900
2017-07-06,PP11048R,Lanwell,APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",11.9900
2017-07-06,PP11048R,Lanwell,APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",11.9900
2017-07-06,PP11048R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",19.9900
2017-07-06,PP11048R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-06,PP11048R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-06,PP10956R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-07-06,PP10955R,Lanwell,APL-001-0410,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - Black",11.9900
2017-07-06,PP10955R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",25.4900
2017-07-06,PP10954R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-06,PP10954R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
