"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-07-17,AM01047,,BT-BP-30064,"BinTEK™ Samsung Note 4 EB-KN910BWEGW 3220mAH Li-Ion Premium Battery (With NFC)",10.95
