"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-09-19,PP11712R,"Alfie (Incoming)",APL-001-2328,"LCD and Touch Screen Digitizer for Apple iPad Pro 12.9 - White (Standard)",139.9900
2017-09-19,PP11713R,ELE,APL-001-2370,"LCD and Touch Screen Digitizer for iPhone 7 - White (Economy Plus)",30.9900
2017-09-19,PP11716R,"Calvin LCT",APL-001-2311,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Economy Plus)",28.9900
2017-09-19,PP11724R,"Alfie (Incoming)",ACC-ZED-779,"iPhone 6 Plus/6S Plus Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",4.7800
2017-09-19,PP11731R,"Alfie (Incoming)",SRN-SAM-1412,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge- Black",201.9900
2017-09-19,PP11680R,"Alfie (Incoming)",APL-001-2265," LCD and Touch Screen Digitizer for Apple Watch 38mm",80.9900
2017-09-19,PP11680R,"Alfie (Incoming)",APL-001-2185,"LCD and Touch Screen Digitizer for iPad Mini 4 - White",104.9900
2017-09-19,PP11680R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",34.9900
2017-09-19,PP11680R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",34.9900
2017-09-19,PP11680R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",34.9900
2017-09-19,PP11680R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",34.9900
2017-09-19,PP11680R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",34.9900
2017-09-19,PP11680R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",34.9900
2017-09-19,PP11680R,"Calvin LCT",APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)",17.9900
2017-09-19,PP11680R,"Calvin LCT",APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)",17.9900
2017-09-19,PP11680R,"DATAN INC",APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)",17.9900
2017-09-19,PP11680R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",17.9900
2017-09-19,PP11680R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",17.9900
2017-09-19,PP11680R,"DATAN INC",APL-001-0411,"LCD and Touch Screen Digitizer for iPhone 5 - White (Economy Plus)",13.4900
2017-09-19,PP11669R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",24.4900
2017-09-19,PP11669R,"Alfie (Incoming)",SRN-LGM-362,"LCD + Touch Screen Digitizer with Frame for LG Google Nexus 5 D820 D821 Black",27.9900
2017-09-19,PP11669R,"Alfie (Incoming)",APL-001-2184,"LCD and Touch Screen Digitizer for iPad Mini 4 - Black",89.9900
2017-09-19,PP11645R,"Alfie (Incoming)",SRN-SAM-1546,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 - Midnight Black",219.9900
2017-09-19,PP11637R,"Alfie (Incoming)",APL-001-1242,"LCD and Touch Screen Digitizer Assembly for iPhone 6 Plus Black (Standard)",18.9900
2017-09-19,PP11575R,"DATAN INC",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C (Economy Plus) - Black",11.9900
2017-09-19,PP11573R,"Alfie (Incoming)",SRN-SAM-614,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - White",79.9900
2017-09-19,PP11574R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.4900
2017-09-19,PP11542R,"Alfie (Incoming)",SRN-SAM-1393,"Samsung Galaxy S7 LCD With Digitizer Touch Screen - Black Onyx",138.9900
2017-09-19,PP11760R,"Alfie (Incoming)",SRN-SAM-1549,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 Plus - Midnight Black",249.9900
2017-09-19,PP11768R,Laura,BT-BP-30008,"BinTEK Battery for iPhone 5S/5C 1560mAH Li-Ion Premium ",7.9900
2017-09-19,PP11768R,Laura,BT-BP-30008,"BinTEK Battery for iPhone 5S/5C 1560mAH Li-Ion Premium ",7.9900
2017-09-19,PP11768R,"Alfie (Incoming)",APL-001-2184,"LCD and Touch Screen Digitizer for iPad Mini 4 - Black",109.9900
2017-09-19,PP11769R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",32.9900
2017-09-19,PP11769R,Lanwell,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-19,PP11769R,Lanwell,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",30.9900
2017-09-19,PP11769R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",18.9900
2017-09-19,PP11770R,Lanwell,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-09-19,PP11770R,Lanwell,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-09-19,PP11770R,Lanwell,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-19,PP11770R,Lanwell,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-19,PP11770R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-19,PP11770R,"DATAN INC",APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)",16.4900
2017-09-19,PP11770R,"DATAN INC",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",24.4900
2017-09-19,PP11770R,"DATAN INC",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",24.4900
2017-09-19,PP11770R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",24.4900
2017-09-19,PP11770R,"DATAN INC",APL-001-2116,"LCD Touch Screen Digitizer for iPhone 6 Plus - Black (Economy Plus) ",18.9900
2017-09-19,PP11770R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer for iPhone 6 Plus - White (Economy Plus) ",18.9900
2017-09-19,PP11770R,Lanwell,APL-001-0730,"LCD and Touch Screen Digitizer for iPhone 5S - Black (Economy Plus)",11.9900
2017-09-19,PP11770R,"Alfie (Incoming)",APL-001-0730,"LCD and Touch Screen Digitizer for iPhone 5S - Black (Economy Plus)",11.9900
