"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-04-20,512427R,Laura,BT-BP-30010,"BinTEK™ iPhone 6  1810mAH Li-Ion Premium Battery",8.4900
2017-04-20,512427R,Lanwell,APL-001-2336,"iPhone 6 AUO LCD Screen - White",18.5000
2017-04-20,512427R,Lanwell,APL-001-2336,"iPhone 6 AUO LCD Screen - White",18.5000
2017-04-20,512427R,Lanwell,APL-001-2336,"iPhone 6 AUO LCD Screen - White",18.5000
2017-04-20,512427R,Lanwell,APL-001-2336,"iPhone 6 AUO LCD Screen - White",18.5000
2017-04-20,504138R-A1,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",23.1900
2017-04-20,504138R-A1,Laura,BT-BP-30192,"BinTEK™ iPhone 6S 1715mAH Li-Po Premium Battery",8.1600
2017-04-20,504937R-vG,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",26.9900
2017-04-20,504937R-vG,Laura,BT-BP-30006,"BinTEK™ iPhone 5 1440mAH mAH Li-Ion Premium Battery",6.8000
2017-04-20,504937R-vG,Laura,BT-BP-30006,"BinTEK™ iPhone 5 1440mAH mAH Li-Ion Premium Battery",6.8000
2017-04-20,504937R-vG,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-04-20,504937R-vG,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-04-20,504937R-vG,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-04-20,504937R-vG,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-04-20,504937R-vG,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-04-20,504937R-vG,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-04-20,504937R-vG,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-04-20,497840R,Laura,BT-BP-30092,"BinTEK™ Motorola Razr XT910 Motorola Droid Razr XT912 EB20 1750mAH Li-Polymer Premium Battery",5.9900
2017-04-20,510675R-Nw,Laura,BT-BP-30074,"BinTEK iPhone 6 Plus 2915 mAH Li-Polymer Premium Battery",9.4900
