"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-09-19,PP11784,"Alfie (Incoming)",SRN-LGM-629,"LG K10 LCD and Touch Screen Digitizer with Frame K10 K420N K410 K430 MS428",49.99
