"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-05-18,514142R,"Calvin LCT",APL-001-2211,"LCD and Touch Screen Digitizer Assembly for iPhone 6s - White (Premium)",59.0000
2017-05-18,514142R,"Calvin LCT",APL-001-2211,"LCD and Touch Screen Digitizer Assembly for iPhone 6s - White (Premium)",59.0000
2017-05-18,514142R,"Calvin LCT",APL-001-2210,"LCD and Touch Screen Digitizer Assembly for iPhone 6s - Black (Premium)",59.0000
2017-05-18,514142R,"Calvin LCT",APL-001-2210,"LCD and Touch Screen Digitizer Assembly for iPhone 6s - Black (Premium)",59.0000
2017-05-18,513796R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",26.9900
2017-05-18,509089R-LN,"Alfie (Incoming)",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",26.9900
2017-05-18,509089R-Mi,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-05-18,514830R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-05-18,513845R,"Calvin LCT",APL-001-2091,"LCD and Touch Screen Digitizer Assembly for iPhone 6 - Black (Premium)",29.9900
2017-05-18,515311R-Fn,"Alfie (Incoming)",SRN-MOT-639,"Motorola Droid Ultra Droid Maxx XT1080 XT1080M LCD With Digitizer and Frame - Black",55.3900
2017-05-18,515311R-mm,"DATAN INC",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",11.9900
2017-05-18,515311R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-05-18,509818R-2w,"DATAN INC",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-05-18,509818R-xx,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-05-18,509818R-qy,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-05-18,509818R-fa,"DATAN INC",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-05-18,505248R-JH,"Alfie (Incoming)",APL-001-2090,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE - Black (Premium) ",22.9900
