"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-06-20,AM01009,"DEJI Battery",BT-BP-30156,"BinTEK™ Samsung Galaxy S6 Edge 2600mAH Li-Polymer Premium Battery",25.95
