"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-07-27,PP11166R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",24.4900
2017-07-27,PP11166R,"DATAN INC",APL-001-2136,,18.9900
2017-07-27,PP11166R,"Calvin LCT",APL-001-2310,,28.9900
2017-07-27,PP11166R,"Calvin LCT",APL-001-2211,,49.9900
2017-07-27,PP11166R,OESC-TX,APL-001-2298,,24.4900
2017-07-27,PP11166R,"DATAN INC",APL-001-2309,,16.4900
2017-07-27,PP11166R,"DATAN INC",APL-001-2308,,16.4900
2017-07-27,PP11166R,"DATAN INC",APL-001-0728,,11.9900
2017-07-27,PP11166R,"DATAN INC",APL-001-0728,,11.9900
2017-07-27,PP11166R,Lanwell,APL-001-2281,,32.9900
2017-07-27,PP11166R,"Alfie (Incoming)",SRN-SAM-1273,,132.9900
2017-07-27,PP11166R,Lanwell,APL-001-2281,,32.9900
2017-07-27,PP11166R,Lanwell,APL-001-2281,,32.9900
2017-07-27,PP11166R,"DATAN INC",APL-001-2281,,32.9900
2017-07-27,PP11166R,"DATAN INC",APL-001-0730,,11.9900
2017-07-27,PP11166R,"DATAN INC",APL-001-0730,,11.9900
2017-07-27,PP11232R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-07-27,PP11233R,"DATAN INC",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-07-27,PP11283R,"Alfie (Incoming)",FLX-SAM-1443,"Charging Port Replacement for Samsung Galaxy S6 G920T",5.5900
2017-07-27,PP11285R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",24.9900
2017-07-27,PP11285R,"Alfie (Incoming)",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-07-27,PP10919R,"DATAN INC",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",19.9900
2017-07-27,PP11321R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-07-27,PP11322R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
