"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-03-28,PP09738,"Alfie (Incoming)",SRN-SAM-582,"Galaxy Note 3 N900A N900T N900W8 LCD + Digitizer Touch Screen with Frame - Gray - New",134.79
