"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-07-10,AM01042,Laura,BT-BP-30058,"BinTEK™ Samsung Galaxy Note 2 EB59567LU 3100mAH Li-Ion Premium Battery",9.95
