"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-03-29,497623R,,SRN-SAM-1393,,145.1900
2017-03-29,495985R,"Alfie (Incoming)",APL-001-2112,"LCD Touch Screen Digitizer Assembly for iPhone 5S Black with Tempered Glass (Economy)",14.9900
2017-03-29,507275R,"Alfie (Incoming)",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S White (Economy Plus)",19.9900
2017-03-29,508128R-lY,"DATAN INC",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",20.9900
2017-03-29,509361R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",20.9900
2017-03-29,505442R-jd,"Alfie (Incoming)",APL-001-2133,"LCD and Touch Screen Digitizer Assembly for iPhone 6s Standard – White",49.9900
2017-03-29,505442R-jd,"Alfie (Incoming)",APL-001-2090,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE - Black (Premium) ",25.9900
2017-03-29,505442R-jd,"Alfie (Incoming)",APL-001-2080,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE White (Premium)",25.9900
2017-03-29,507436R,"Alfie (Incoming)",APL-001-1242,"LCD and Touch Screen Digitizer Assembly for iPhone 6 Plus Black (Standard)",62.9900
2017-03-29,509230R,"Alfie (Incoming)",APL-003-1709,"Power and Volume Button Flex Cable Replacement for iPhone 7 Plus",10.5900
2017-03-29,502673R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",19.9900
2017-03-29,509232R,Laura,BT-BP-30074,"BinTEK iPhone 6 Plus 2915 mAH Li-Polymer Premium Battery",9.7800
2017-03-29,509232R,Laura,BT-BP-30074,"BinTEK iPhone 6 Plus 2915 mAH Li-Polymer Premium Battery",9.7800
2017-03-29,508128R-Sj,"DATAN INC",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",28.4900
2017-03-29,509089R,"Alfie (Incoming)",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",20.9900
2017-03-29,504138R-HF,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",19.9900
2017-03-29,504138R-HF,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",19.9900
2017-03-29,504138R-HF,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",19.9900
2017-03-29,504138R-HF,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",37.9900
2017-03-29,504138R-HF,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",26.9900
2017-03-29,504691R,"Alfie (Incoming)",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504691R,"Alfie (Incoming)",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504691R,"Alfie (Incoming)",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504691R,"Alfie (Incoming)",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504691R,"Alfie (Incoming)",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504691R,"Alfie (Incoming)",APL-001-2115,"LCD Touch Screen Digitizer Assembly for iPhone 6 Black with Tempered Glass (Economy)",19.9900
2017-03-29,504691R,"Calvin LCT",APL-001-0410,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - Black",14.9900
2017-03-29,508128R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",37.9900
2017-03-29,504138R,"Calvin LCT",APL-001-0411,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - White",14.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",APL-001-0411,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - White",19.9900
2017-03-29,504937R,"Calvin LCT",BT-BP-30006,"BinTEK™ iPhone 5 1440mAH mAH Li-Ion Premium Battery",6.8000
2017-03-29,504937R,Laura,BT-BP-30006,"BinTEK™ iPhone 5 1440mAH mAH Li-Ion Premium Battery",6.8000
2017-03-29,504937R,"Alfie (Incoming)",BT-BP-30006,"BinTEK™ iPhone 5 1440mAH mAH Li-Ion Premium Battery",6.8000
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,Laura,"BT-BP-30008 ","BinTEK™ iPhone 5S/5C 1560mAH Li-Ion Premium Battery",6.6800
2017-03-29,504937R,"Calvin LCT",BT-BP-30008,,6.6800
2017-03-29,502099R-Q4,"Alfie (Incoming)",APL-001-0411,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - White",14.9900
2017-03-29,502099R-Q4,"Alfie (Incoming)",APL-001-0411,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - White",14.9900
2017-03-29,502099R-Q4,"Alfie (Incoming)",APL-001-2085,"LCD Touch Screen Digitizer Assembly for iPhone 5S White with Tempered Glass (Economy)",14.9900
2017-03-29,503316R-E8,"Calvin LCT",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",14.9900
2017-03-29,503316R-E8,"Calvin LCT",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",14.9900
2017-03-29,503316R-E8,"Calvin LCT",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",14.9900
2017-03-29,503277R-DD,"Alfie (Incoming)",APL-001-0410,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - Black",14.9900
2017-03-29,505222R,"Calvin LCT",APL-001-0410,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - Black",14.9900
2017-03-29,505222R,"Calvin LCT",APL-001-0411,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - White",14.9900
2017-03-29,505222R,Laura,BT-BP-30010,"BinTEK™ iPhone 6  1810mAH Li-Ion Premium Battery",5.7800
2017-03-29,503316R,"SP Tech",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",14.9900
2017-03-29,503103R,"Calvin LCT",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",14.9900
