"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-11-16,PP12226R,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer for iPhone 6 Plus - Black (Economy Plus) ",18.9900
2017-11-16,PP12226R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer for iPhone 6 Plus - White (Economy Plus) ",18.9900
2017-11-16,PP12226R,"Alfie (Incoming)",FLX-SAM-1465,"Charging Port Flex Cable for Samsung Galaxy S6 Edge Plus G928P",5.8900
2017-11-16,PP12226R,"Alfie (Incoming)",SRN-SAM-1626,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Gold Platinum (Standard)",139.9900
2017-11-16,PP12226R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",23.4900
2017-11-16,PP12050R,"Calvin LCT",APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-11-16,PP12050R,"Calvin LCT",APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-11-16,PP12050R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",26.9900
2017-11-16,PP12050R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",27.9900
2017-11-16,PP12050R,"Calvin LCT",APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",27.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",23.4900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",23.4900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",23.4900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)",16.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)",16.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Economy Plus)",26.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Economy Plus)",26.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer for iPhone 6 Plus - Black (Economy Plus) ",18.9900
2017-11-16,PP12220R,"DATAN INC",APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",11.9900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",23.4900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",23.4900
2017-11-16,PP12220R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",23.4900
2017-11-16,PP12220R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",26.9900
2017-11-16,PP12220R,Lanwell,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",26.9900
2017-11-16,PP12265R,"Alfie (Incoming)",SRN-MOT-659,"LCD and Touch Screen Digitizer for Motorola Droid Turbo 2 LCD With Frame",89.9900
2017-11-16,PP12265R,"Alfie (Incoming)",APL-001-0522,"LCD Screen for iPad Mini (Non-Retina)",30.9900
