"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-06-14,AM01019,Laura,BT-BP-30146,"BinTEK™ Samsung  Galaxy Note 10.1 2014 Edition P600 8220mAH Li-Polymer Premium Battery",23.95
