"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-08-31,PP11610R,"Alfie (Incoming)",ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector",0.8900
2017-08-31,PP11610R,"Alfie (Incoming)",ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector",0.8900
2017-08-31,PP11610R,"Alfie (Incoming)",ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector",0.8900
2017-08-31,PP11610R,"Alfie (Incoming)",ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector",0.8900
2017-08-31,PP11610R,"Calvin LCT",APL-001-2311,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Economy Plus)",28.9900
2017-08-31,PP11610R,"Alfie (Incoming)","SRN-MOT-442 ","LCD + Touch Screen Digitizer for Motorola Droid Mini XT1030 Black",15.9900
2017-08-31,PP11610R,"Alfie (Incoming)",APL-001-2202,"Touch Screen Digitizer with Home Button And IC Chip for Apple iPad Mini & iPad Mini 2 - Black (Premium)",19.9900
2017-08-31,PP11610R,"Alfie (Incoming)",APL-001-2196,"Touch Screen Digitizer With Home Button for iPad 4 - White (Premium)",11.4900
2017-08-31,PP11610R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",24.4900
2017-08-31,PP11665R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer for iPhone 6 Plus - White (Economy Plus) ",18.9900
2017-08-31,PP11665R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer for iPhone 6 Plus - White (Economy Plus) ",18.9900
2017-08-31,PP11665R,"Alfie (Incoming)",APL-003-0618,"Power Volume Flex Cable for iPhone 5",1.5900
2017-08-31,PP11665R,"Alfie (Incoming)",SRN-SAM-1426,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge - Gold Platinum",224.9900
2017-08-31,PP11665R,"DATAN INC",APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",11.9900
2017-08-31,PP11665R,"Alfie (Incoming)",APL-001-2195,"Digitizer Touch Screen With Home Button for iPad 4 - Black (Premium)",11.4900
2017-08-31,PP11665R,Laura,BT-BP-30196,"BinTEK Battery for iPhone 6S Plus 2750mAH Li-Po Premium ",12.4900
2017-08-31,PP11665R,Laura,BT-BP-30196,"BinTEK Battery for iPhone 6S Plus 2750mAH Li-Po Premium ",12.4900
2017-08-31,PP11665R,Laura,BT-BP-30192,"BinTEK Battery for iPhone 6S 1715mAH Li-Po Premium ",8.9900
2017-08-31,PP11665R,Laura,BT-BP-30192,"BinTEK Battery for iPhone 6S 1715mAH Li-Po Premium ",8.9900
2017-08-31,PP11665R,Laura,BT-BP-30010,"BinTEK Battery for iPhone 6 1810mAH Li-Ion Premium ",8.4900
2017-08-31,PP11665R,"DATAN INC",APL-001-2311,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Economy Plus)",28.9900
2017-08-31,PP11665R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",24.4900
2017-08-31,PP11665R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-08-31,PP11665R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-08-31,PP11665R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-08-31,PP11665R,"Calvin LCT",APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)",16.4900
