"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-09-07,PP11717R,"Alfie (Incoming)",SRN-LGM-663,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 Plus - Black",57.8900
2017-09-07,PP11717R,"Alfie (Incoming)",SRN-LGM-630,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 LS775 - Black",49.9900
2017-09-07,PP11717R,"Alfie (Incoming)",APL-003-1705,"Front Camera with Proximity Sensor and Microphone for iPhone 7",10.9900
2017-09-07,PP11717R,"Alfie (Incoming)",SRN-LGM-642,"LCD and Touch Screen Digitizer with Frame for LG G3 - Black",52.9900
2017-09-07,PP11717R,"Alfie (Incoming)",APL-001-2326,"LCD and Touch Screen Digitizer for Apple iPad Pro 9.7 - White (Standard) ",114.4900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer for iPhone 6 Plus - White (Economy Plus) ",18.9900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer for iPhone 6 Plus - White (Economy Plus) ",18.9900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer for iPhone 6 Plus - White (Economy Plus) ",18.9900
2017-09-07,PP11717R,"DATAN INC",APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",11.9900
2017-09-07,PP11717R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-07,PP11717R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-07,PP11717R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-07,PP11717R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-07,PP11717R,Lanwell,APL-001-0411,"LCD and Touch Screen Digitizer for iPhone 5 - White (Economy Plus)",11.9900
2017-09-07,PP11717R,Lanwell,APL-001-0411,"LCD and Touch Screen Digitizer for iPhone 5 - White (Economy Plus)",11.9900
2017-09-07,PP11717R,"Alfie (Incoming)",APL-001-2201,"Touch Screen Digitizer With Home Button for Apple iPad Air/iPad 5- White (Premium)",16.7900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-09-07,PP11717R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",32.9900
2017-09-07,PP11717R,Lanwell,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",32.9900
2017-09-07,PP11717R,"Alfie (Incoming)",APL-001-2202,"Touch Screen Digitizer with Home Button And IC Chip for Apple iPad Mini & iPad Mini 2 - Black (Premium)",19.4900
2017-09-07,PP11717R,Lanwell,APL-001-0728,"LCD and Touch Screen Digitizer for iPhone 5S - White (Economy Plus)",11.9900
2017-09-07,PP11717R,Lanwell,APL-001-0728,"LCD and Touch Screen Digitizer for iPhone 5S - White (Economy Plus)",11.9900
2017-09-07,PP11717R,Lanwell,APL-001-0728,"LCD and Touch Screen Digitizer for iPhone 5S - White (Economy Plus)",11.9900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",24.4900
2017-09-07,PP11717R,"Calvin LCT",APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Economy Plus)",28.9900
