"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-04-14,509766R,"Alfie (Incoming)",ACC-ZED-138,"8-Pin USB Charger Adapter Sync Data Cable for iPhone 5 5S 5C 6 6+ iPad 4 Mini 1 2 Air Pro",2.7900
2017-04-14,509766R,"Alfie (Incoming)",ACC-ZED-138,"8-Pin USB Charger Adapter Sync Data Cable for iPhone 5 5S 5C 6 6+ iPad 4 Mini 1 2 Air Pro",2.7900
2017-04-14,511643R-zD,"DATAN INC",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",25.9900
2017-04-14,511643R,"Alfie (Incoming)",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",25.9900
2017-04-14,509841R,"Alfie (Incoming)",APL-001-2136,,25.9900
2017-04-14,510692R,"Calvin LCT",APL-001-2211,"LCD and Touch Screen Digitizer Assembly for iPhone 6s - White (Premium)",70.0000
2017-04-14,512799R,"Alfie (Incoming)",SRN-SAM-354,"Galaxy S4 i9505 i337 M919 LCD + Touch Screen Digitizer with Frame - Black Mist - Grade A",68.9900
2017-04-14,512222R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",17.9900
2017-04-14,501513R-n9,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",17.9900
2017-04-14,502672R,"Alfie (Incoming)",APL-001-2133,"LCD and Touch Screen Digitizer Assembly for iPhone 6s Standard – White",28.9900
2017-04-14,502672R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",17.9900
2017-04-14,502672R,"Alfie (Incoming)",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",25.9900
