"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-05-31,PP10492,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.99
