"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-07-03,PP11061,"Alfie (Incoming)",SRN-SAM-614,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - White",88.49
