"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-08-21,AM01051,"Alfie (Incoming)",BTS810012,"BinTEK™ 9-Piece Cell Phone Repair Tool Kit For iPhone 4/4S/5/5S/6/6 Plus",6.95
