"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-12-21,PP12414R,"Alfie (Incoming)",APL-003-1606,"Home Button Assembly for iPhone 6S & 6S Plus Â– Space Gray",1.8900
2017-12-21,PP12414R,"Alfie (Incoming)",APL-003-1585,"Rear Camera for iPhone 6s",7.4900
2017-12-21,PP12414R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",21.4900
2017-12-21,PP12414R,"Calvin LCT",APL-001-2369,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Economy Plus)",23.7900
2017-12-21,PP12414R,"Calvin LCT",APL-001-2370,"LCD and Touch Screen Digitizer for iPhone 7 - White (Economy Plus)",23.7900
2017-12-21,PP12414R,"Calvin LCT",APL-001-2370,"LCD and Touch Screen Digitizer for iPhone 7 - White (Economy Plus)",23.7900
2017-12-21,PP12414R,"Calvin LCT",APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",15.4900
2017-12-21,PP12472R,"Alfie (Incoming)",SRN-SAM-582,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy Note 3 N900A N900T N900W8 - Gray - New",126.9900
2017-12-21,PP12439R,"DATAN INC",APL-001-2366,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Premium)",79.9900
2017-12-21,PP12439R,"DATAN INC",APL-001-2092,"LCD and Touch Screen Digitizer for iPhone 6 - White (Premium)",27.9900
2017-12-21,PP12439R,"DATAN INC",APL-001-2090,"LCD and Touch Screen Digitizer for iPhone 5S SE - Black (Premium) ",18.9900
2017-12-21,PP12439R,"Calvin LCT",APL-001-2144,"LCD and Touch Screen Digitizer for iPhone 5 - Black (Premium)",18.9900
2017-12-21,PP12438R,"Scott Refurb",APL-001-2091,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Premium)",28.9900
2017-12-21,PP12438R,"Scott Refurb",APL-001-2093,"LCD and Touch Screen Digitizer for iPhone 6 Plus - Black (Premium)",42.9900
2017-12-21,PP12438R,"Scott Refurb",APL-001-2203,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Premium)",69.9900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2195,"Touch Screen Digitizer With Home Button for iPad 4 - Black (Premium)",9.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2195,"Touch Screen Digitizer With Home Button for iPad 4 - Black (Premium)",9.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air/iPad 5 - Black (Premium)",14.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air/iPad 5 - Black (Premium)",14.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air/iPad 5 - Black (Premium)",14.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air/iPad 5 - Black (Premium)",14.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air/iPad 5 - Black (Premium)",14.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air/iPad 5 - Black (Premium)",14.4900
2017-12-21,PP12434R,"Alfie (Incoming)",APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air/iPad 5 - Black (Premium)",14.4900
2017-12-21,PP12440R,"DATAN INC",APL-001-2366,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Premium)",79.9900
2017-12-21,PP12452R,"Alfie (Incoming)",SRN-LGM-637,"LCD and Touch Screen Digitizer With Frame for LG G5 - Black",45.9900
2017-12-21,PP12453R,"Alfie (Incoming)",SRN-HTC-658,"LCD + Touch Screen Digitizer with Frame for HTC One M8 831C",23.9900
2017-12-21,PP12455R,"OEM World",BT-BP-30154,"BinTEK™ Battery for Samsung S6 2550mAH Li-Polymer Premium ",10.9900
