"Refund Date","RMA Number",Vendor,SKU,Title,Amount
2017-09-20,RL00085,Laura,BT-BP-30094,"BinTEK™ Motorola Moto X XT1056 XT1058 XT1060 XT912A EX34 2200mAH Li-Polymer Premium Battery",8.95
