"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-09-20,PP11759R,ELE,APL-001-2370,"LCD and Touch Screen Digitizer for iPhone 7 - White (Economy Plus)",0.0000
2017-09-20,PP11759R,"Calvin LCT",APL-001-2371,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Economy Plus)",0.0000
2017-09-20,PP11759R,Laura,BT-BP-30010,"BinTEK Battery for iPhone 6 1810mAH Li-Ion Premium ",0.0000
2017-09-20,PP11759R,ELE,APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",11.9900
2017-09-20,PP11759R,"DATAN INC",APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",11.9900
2017-09-20,PP11759R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",30.9900
2017-09-20,PP11759R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",30.9900
2017-09-20,PP11759R,Lanwell,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-20,PP11759R,"Alfie (Incoming)",APL-003-1432,"Charging Port and Headphone Jack Flex Cable for iPhone 6 Silver",2.7900
2017-09-20,PP11759R,"Alfie (Incoming)",APL-003-1432,"Charging Port and Headphone Jack Flex Cable for iPhone 6 Silver",2.7900
2017-09-20,PP11759R,"Alfie (Incoming)",APL-003-1432,"Charging Port and Headphone Jack Flex Cable for iPhone 6 Silver",2.7900
2017-09-20,PP11759R,"Alfie (Incoming)",APL-001-0718,"LCD and Touch Screen Digitizer for iPod Touch 5 White",36.4900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.4900
2017-09-20,PP11759R,"Alfie (Incoming)",APL-001-2201,"Touch Screen Digitizer With Home Button for Apple iPad Air/iPad 5- White (Premium)",16.7900
2017-09-20,PP11759R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-09-20,PP11759R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer for iPhone 6 Plus - Black (Economy Plus) ",18.9900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer for iPhone 6 Plus - Black (Economy Plus) ",18.9900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer for iPhone 6 Plus - Black (Economy Plus) ",18.9900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",24.4900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",24.4900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",24.4900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",24.4900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Economy Plus)",28.9900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Economy Plus)",28.9900
2017-09-20,PP11759R,"Calvin LCT",APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Economy Plus)",28.9900
2017-09-20,PP11753R,"Calvin LCT",APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Economy Plus) ",24.4900
