"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-08-30,PP11360R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",32.9900
2017-08-30,PP11360R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",32.9900
2017-08-30,PP11442R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-08-30,PP11472R,"Alfie (Incoming)",APL-001-2048,,137.9900
2017-08-30,PP11472R,"Alfie (Incoming)",APL-001-2048,,137.9900
2017-08-30,PP11485R,ELE,APL-001-2278,,34.9900
2017-08-30,PP11486R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.4900
2017-08-30,PP11486R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.4900
2017-08-30,PP11486R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-08-30,PP11494R,Laura,BT-BP-30066,"BinTEK� HTC One M8 2600mAH Li-Ion Premium Battery",13.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",33.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",35.9900
2017-08-30,PP11493R,ELE,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",35.9900
