"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-05-02,512644R,"Alfie (Incoming)",APL-003-1705,"Front Camera Proximity Sensor Replacement for iPhone 7",24.8200
2017-05-02,508586R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",28.4900
2017-05-02,509818R,"DATAN INC",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",13.4900
2017-05-02,509818R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",28.4900
2017-05-02,511954R,"Alfie (Incoming)",APL-003-1705,"Front Camera Proximity Sensor Replacement for iPhone 7",24.8200
2017-05-02,494920R,"Alfie (Incoming)",APL-001-0462,"LCD Screen for iPad 2",43.3900
2017-05-02,493363R,"Alfie (Incoming)",APL-001-2114,"LCD Touch Screen Digitizer Assembly for iPhone 6 White with Tempered Glass (Economy)",22.9900
2017-05-02,503801R-6D,"Alfie (Incoming)",APL-001-2080,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE White (Premium)",25.9900
2017-05-02,503801R-6D,"Alfie (Incoming)",APL-001-2090,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE - Black (Premium) ",25.9900
2017-05-02,502421R-5z,"Alfie (Incoming)",APL-001-2115,"LCD Touch Screen Digitizer Assembly for iPhone 6 Black with Tempered Glass (Economy)",24.9900
2017-05-02,505248R-Y8,"Alfie (Incoming)",APL-001-2275,"Digitizer Touch Screen With Home Button for iPad 2 - White (Premium)",13.5900
2017-05-02,507841R-HC,"Alfie (Incoming)",APL-001-2047,"iPad Air 2 LCD & Touch Screen Digitizer - White",122.7100
2017-05-02,508484R,"Alfie (Incoming)",APL-001-2047,"iPad Air 2 LCD & Touch Screen Digitizer - White",119.9900
2017-05-02,506658R,"DATAN INC",APL-001-0730,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - Black",13.4900
2017-05-02,507243R-wd,"Calvin LCT",APL-001-2299,,28.4900
2017-05-02,507841R,"DATAN INC",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",19.7900
