"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-07-28,PP10870R,"Alfie (Incoming)",SRN-SAM-614,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - White",84.9900
2017-07-28,PP10901R,"DATAN INC",APL-001-2310,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - White",28.9900
2017-07-28,PP10985R,"DATAN INC",APL-001-0410,"LCD Touch Screen Digitizer Assembly for iPhone 5 (Economy Plus) - Black",11.9900
2017-07-28,PP10985R,"DATAN INC",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C (Economy Plus) - Black",11.9900
2017-07-28,PP11128R,"Calvin LCT"," APL-001-0728",,11.9900
2017-07-28,PP11128R,"DATAN INC",APL-001-0410,,11.9900
2017-07-28,PP11128R,"DATAN INC",APL-001-2298,,24.4900
2017-07-28,PP11005R,"Calvin LCT",APL-001-2311,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - Black",28.9900
2017-07-28,PP11052R,"Alfie (Incoming)",APL-001-2311,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - Black",28.9900
2017-07-28,PP11053R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",24.4900
2017-07-28,PP11054R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",24.4900
2017-07-28,PP11054R,"Calvin LCT",APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",24.4900
2017-07-28,PP11056R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",24.4900
2017-07-28,PP11057R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.4900
2017-07-28,PP11094R,"Calvin LCT",APL-001-2090,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE - Black (Premium) ",19.9900
2017-07-28,PP11095R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-28,PP11096R,"Calvin LCT",APL-001-2211,"LCD and Touch Screen Digitizer Assembly for iPhone 6s - White (Premium)",49.9900
2017-07-28,PP11096R,"Calvin LCT",APL-001-2080,"LCD and Touch Screen Digitizer Assembly for iPhone 5S SE White (Premium)",19.9900
2017-07-28,PP11097R,"Alfie (Incoming)",APL-001-2204,"LCD and Touch Screen Digitizer Assembly for iPhone 6S Plus - White (Premium)",66.9900
2017-07-28,PP11097R,"Alfie (Incoming)",APL-001-2094,"LCD and Touch Screen Digitizer Assembly for iPhone 6 Plus - White (Premium)",34.9900
2017-07-28,PP11097R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-07-28,PP11097R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-07-28,PP11098R,"Alfie (Incoming)",APL-001-2091,"LCD and Touch Screen Digitizer Assembly for iPhone 6 - Black (Premium)",28.4900
2017-07-28,PP11119R,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",18.9900
2017-07-28,PP11119R,"Alfie (Incoming)",APL-003-1600,"Front Camera Assembly for iPhone 6s Plus",3.8900
2017-07-28,PP11119R,"Alfie (Incoming)",APL-003-1600,"Front Camera Assembly for iPhone 6s Plus",3.8900
2017-07-28,PP11120R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-07-28,PP11120R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.4900
2017-07-28,PP11120R,"Calvin LCT",APL-001-2203,,66.9900
2017-07-28,PP11147R,"Alfie (Incoming)",SRN-SAM-1412,"Samsung Galaxy S7 Edge LCD & Digitizer Replacement - Black",209.9900
2017-07-28,PP11141R,Lanwell,APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C (Economy Plus) - Black",11.9900
2017-07-28,PP11141R,Lanwell,APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-07-28,PP11141R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-28,PP11141R,"DATAN INC",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-28,PP11141R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-28,PP11141R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
2017-07-28,PP11141R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",25.4900
