SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-001-2089,"LCD and Touch Screen Digitizer for iPhone 5C - Black (Premium)","07/10/18 04:33 PM",31,19,13.58,44.99,44.99,15.99,"08/06/18 12:00 AM",mobile_sentrix,17.17,16.01
APL-003-0546,"Vibrator Motor for iPhone 5 ","07/19/17 05:04 PM",0,6,0.46,2.93,2.29,0.99,"08/06/18 01:00 AM",fixez,0,1.49
APL-003-0588,"Headphone Jack Charging Port Flex Cable for iPhone 5 White","12/20/17 04:32 PM",5,0,1.59,4.6,3.7,2.29,"08/06/18 01:20 AM",fixez,0,7.49
APL-003-0552,"SIM Card Tray for iPhone 5 - Silver","02/13/17 01:32 PM",4,0,0.56,1.4,1.18,0.99,"08/06/18 01:40 AM",fixez,1.49,0
APL-003-1224,"Home Button Ribbon Flex Cable for iPhone 5","05/16/18 02:40 PM",5,5,0.5,1.99,1.09,0.69,"08/06/18 01:40 AM",fixez,2.49,0
APL-003-0606,"Complete Screw Set for iPhone 5","04/09/18 04:29 PM",1,2,0.51,1.95,1.69,0.99,"08/06/18 02:20 AM",fixez,0,2.49
APL-003-1368,"LCD Touch Screen Tester Flex Cable for iPhone 5","10/04/16 12:27 PM",0,3,1.84,4.61,3.39,2.49,"08/06/18 02:40 AM",fixez,7.99,0
APL-003-0618,"Power Volume Flex Cable for iPhone 5","04/25/18 04:13 PM",4,0,1.42,3.46,2.69,1.99,"08/06/18 02:40 AM",fixez,0,7.99
APL-001-2048,"LCD and Touch Screen Digitizer for iPad Air 2 - Black","07/27/18 04:23 PM",2,11,137.82,299.99,209.89,209.89,"08/06/18 02:40 AM",mengtor,153.99,151.99
APL-001-2048,"LCD and Touch Screen Digitizer for iPad Air 2 - Black","07/27/18 04:23 PM",2,11,137.82,299.99,209.89,209.89,"08/06/18 02:40 AM",fixez,204.49,199.95
APL-001-2047,"LCD and Touch Screen Digitizer for iPad Air 2 - White","08/03/18 03:39 PM",5,11,139.32,299.99,209.89,209.89,"08/06/18 02:40 AM",mengtor,153.99,151.99
APL-001-2047,"LCD and Touch Screen Digitizer for iPad Air 2 - White","08/03/18 03:39 PM",5,11,139.32,299.99,209.89,209.89,"08/06/18 03:00 AM",fixez,179.49,0
APL-001-2152,"LCD and Touch Screen Digitizer for iPhone 5 - White (Premium) ","07/10/18 04:33 PM",6,27,13.58,59.99,59.99,16.59,"08/06/18 03:20 AM",fixez,0,21.49
APL-001-0410,"LCD and Touch Screen Digitizer for iPhone 5 - Black (Aftermarket Premium / Economy Plus)","07/24/18 12:15 PM",81,59,8,16.99,16.99,10.39,"08/06/18 03:20 AM",mobile_sentrix,10.56,10.51
APL-001-0411,"LCD and Touch Screen Digitizer for iPhone 5 - White (Aftermarket Premium / Economy Plus)","08/01/18 11:26 AM",60,59,8,16.99,16.99,10.39,"08/06/18 03:40 AM",mobile_sentrix,10.49,10.44
