SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
FLX-LGM-344,"LG Optimus G2 Verizon VS980 Power Volume Rear Button Key Flex Cable","01/26/16 01:44 PM",0,1,1.12,2.52,1.99,0.99,"11/25/18 12:00 AM",mobile_sentrix,2.95,0
FLX-LGM-336,"LG Optimus G2 Verizon VS980 Loudspeaker Flex","01/26/16 01:44 PM",0,1,5.74,10.5525,8.89,0.99,"11/25/18 12:00 AM",mobile_sentrix,2.35,0
FLX-LGM-386,"LG Optimus G2 D800 D801 D803 Charging Port Headphone Jack Mic Flex Cable","01/17/17 02:58 PM",0,1,6.89,12.06,10.13,0.99,"11/25/18 12:00 AM",mobile_sentrix,3.92,0
FLX-LGM-372,"LG Optimus G2 D800 D801 D803 Rear Buttons",N/A,0,1,0,8.95,6.39,0.99,"11/25/18 12:01 AM",mobile_sentrix,3.43,0
FLX-LGM-346,"LG Optimus G2 Verizon VS980 Power Volume Rear Buttons",N/A,0,0,0,10.95,8.19,1.99,"11/25/18 12:01 AM",mobile_sentrix,2.95,0
FLX-LGM-350,"LG Optimus G2 Verizon VS980 Front Camera Flex",N/A,0,18,0,10.95,8.89,0.99,"11/25/18 12:01 AM",mobile_sentrix,5.56,0
FLX-LGM-510,"LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex","07/07/15 11:42 AM",0,3,4.12,7.828,6.59,0.99,"11/25/18 12:01 AM",mobile_sentrix,1.38,0
SRN-LGM-644,"LCD and Digitizer Replacement with Frame for LG G2 VS980 - White",N/A,0,0,0,59.99,0,30.89,"11/25/18 12:01 AM",mobile_sentrix,26.63,0
APL-003-0954,"Wifi & Bluetooth Flex Cable for iPad 3/4","11/20/18 12:12 PM",2,2,1.73,3.24,2.5,1.89,"11/25/18 12:01 AM",mobile_sentrix,1.12,0
SRN-LGM-354,"LCD + Touch Screen Digitizer with Frame for LG Optimus G2 D800 D801 B29 - White","10/17/16 11:40 AM",0,0,31.27,59.99,31.89,31.89,"11/25/18 12:20 AM",mobile_sentrix,31.72,0
FLX-SAM-1443,"Charging Port Flex Cable for Samsung Galaxy S6 G920T","08/15/18 12:53 PM",0,10,3.17,9.99,9.99,5.89,"11/25/18 12:20 AM",fixez,9.49,0
FLX-SAM-1443,"Charging Port Flex Cable for Samsung Galaxy S6 G920T","08/15/18 12:53 PM",0,10,3.17,9.99,9.99,5.89,"11/25/18 12:20 AM",mobile_sentrix,3.72,0
FLX-SAM-1354,"Charging Port Flex Cable for Samsung Galaxy S6 G920P ","07/05/18 04:13 PM",0,8,2.5,9.99,7.79,4.99,"11/25/18 12:20 AM",fixez,5.49,0
FLX-SAM-1354,"Charging Port Flex Cable for Samsung Galaxy S6 G920P ","07/05/18 04:13 PM",0,8,2.5,9.99,7.79,4.99,"11/25/18 12:20 AM",mobile_sentrix,3.3,0
FLX-SAM-1353,"Charging Port Flex Cable for Samsung Galaxy S6 G920A","10/24/18 04:07 PM",0,5,2.93,10.99,6.55,5.49,"11/25/18 12:20 AM",fixez,9.49,0
FLX-SAM-1353,"Charging Port Flex Cable for Samsung Galaxy S6 G920A","10/24/18 04:07 PM",0,5,2.93,10.99,6.55,5.49,"11/25/18 12:20 AM",mobile_sentrix,3.62,0
FLX-SAM-1346,"Charging Port Flex Cable for Samsung Galaxy S6 Edge G925V","10/24/18 04:07 PM",0,8,3.67,9.99,7.49,5.59,"11/25/18 12:20 AM",fixez,7.49,0
