SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-001-2047,"LCD and Touch Screen Digitizer for iPad Air 2 - White","08/03/18 03:39 PM",2,9,139.32,299.99,209.89,209.89,"09/05/18 12:00 AM",mobile_sentrix,226.35,222.79
APL-003-0996,"WiFi & Bluetooth Left Antenna for iPad Mini & iPad Mini 2","07/20/18 05:01 PM",0,5,0.91,6.99,1.79,1.79,"09/05/18 12:20 AM",mobile_sentrix,1.3,1.04
APL-003-1248,"Headphone Audio Jack Flex Cable for iPad Mini Black","09/05/18 02:37 PM",1,14,0.98,4.89,3.18,1.89,"09/05/18 12:20 AM",mobile_sentrix,0.96,1.02
APL-003-0990,"Headphone Audio Jack Flex Cable for iPad Mini White","07/27/18 04:39 PM",0,15,0.98,4.21,3.39,1.89,"09/05/18 12:20 AM",mobile_sentrix,0.94,0.96
APL-001-2184,"LCD and Touch Screen Digitizer for iPad Mini 4 - Black","05/31/18 10:42 AM",7,4,98.26,114.99,114.99,99.99,"09/05/18 12:40 AM",mobile_sentrix,85.94,85.04
APL-001-2327,"LCD and Touch Screen Digitizer for iPad Pro 12.9 (1st Gen) - Black (Standard)","08/22/18 10:32 AM",2,3,88.75,237.99,129.99,129.99,"09/05/18 01:00 AM",mobile_sentrix,124.03,124.49
BT-BP-30004,"BinTEK iPhone 4S 1430mAH Li-Ion Premium Battery","08/17/18 02:19 PM",9,57,3.25,7.99,7.99,4.99,"09/05/18 01:20 AM",mobile_defenders,6.99,0
BT-BP-30008,"BinTEK Battery for iPhone 5S/5C 1560mAH Li-Ion Premium ","08/27/18 02:00 PM",234,243,5.61,16.99,16.99,6.99,"09/05/18 01:20 AM",mobile_sentrix,5.37,5.44
BT-BP-30074,"BinTEK Battery for iPhone 6 Plus 2915 mAH Li-Polymer Premium ","08/17/18 02:19 PM",237,228,5.46,19.99,19.99,9.99,"09/05/18 01:40 AM",mobile_sentrix,10.97,11.01
BT-BP-30196,"BinTEK Battery for iPhone 6S Plus 2750mAH Li-Po Premium ","08/29/18 10:30 AM",202,210,5.46,19.99,9.99,9.99,"09/05/18 01:40 AM",mobile_sentrix,7.54,8.49
BT-BP-30192,"BinTEK Battery for iPhone 6S 1715mAH Li-Po Premium ","08/17/18 02:19 PM",407,391,4.42,14.99,14.99,9.99,"09/05/18 01:40 AM",mobile_sentrix,9.92,9.9
BTY-COV-1656,"Rear Battery Cover for Samsung Galaxy S7 Edge - Black Onyx (Standard)","05/24/18 12:31 PM",5,16,3.11,10.21,8.79,5.89,"09/05/18 01:40 AM",mobile_sentrix,5.83,5.74
APL-001-2265," LCD and Touch Screen Digitizer for Apple Watch 38mm (1st Gen)","07/05/18 04:13 PM",2,2,51.49,123.77,123.77,57.79,"09/05/18 03:40 AM",mobile_sentrix,57.71,52.29
APL-001-2272,"LCD and Touch Screen Digitizer for Apple Watch 42mm (1st Gen)","08/15/18 12:53 PM",5,5,52.27,129.99,129.99,61.09,"09/05/18 03:40 AM",mobile_sentrix,51.2,50.91
FLX-HTC-598,"SIM Card Tray for HTC One M8 - Gunmetal Gray","08/06/18 11:36 AM",1,3,1.34,2.49,2.49,1.89,"09/05/18 04:40 AM",fixez,0,4.49
FLX-SAM-892,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 0.3","03/21/18 03:19 PM",0,2,1.26,3.979,3.29,1.99,"09/05/18 05:40 AM",fixez,4.49,0
FLX-SAM-1271,"Earpiece Speaker Module for Samsung Galaxy S6 G920F ","04/13/17 12:16 PM",2,2,1.48,6.4125,4.79,1.49,"09/05/18 06:20 AM",fixez,3.49,0
FLX-SAM-1442,"Charging Port Flex Cable for Samsung Galaxy S7 G930V","07/27/18 04:39 PM",8,10,3.09,9.92,9.92,4.89,"09/05/18 07:20 AM",fixez,0,9.49
FLX-SAM-1459,"Charging Port Flex Cable for Samsung Galaxy Note Edge N915T",N/A,0,0,4.41,12.99,7.59,6.89,"09/05/18 07:40 AM",fixez,0,7.49
SRN-SAM-1630,"LCD and Touch Screen Digitizer for Samsung Galaxy S4 - White (Standard)","08/24/18 10:50 AM",3,8,28.48,83.99,0,37.39,"09/05/18 09:23 AM",mobile_sentrix,29.87,21.64
SRN-SAM-1617,"LCD and Touch Screen Digitize for Samsung Galaxy S4 - Black Mist (Standard) ","08/15/18 12:53 PM",10,0,28.46,83.99,0,37.39,"09/05/18 09:23 AM",mobile_sentrix,38.82,21.07
