SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
FLX-SAM-729,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 1.3","11/15/17 03:07 PM",0,1,0.99,3.36,2.59,0.99,"12/01/18 12:00 AM",mobile_sentrix,0,1.2
FLX-SAM-756,"Charging Port Microphone Flex Cable for Samsung Galaxy S4 i337 M919 USB ","10/30/18 01:37 PM",5,6,1.9,5.99,5.99,2.29,"12/01/18 12:00 AM",mobile_sentrix,0,2.06
FLX-SAM-1048,"SIM Memory Card Flex Cable for Samsung Galaxy S4 i337 Rev 0.4 USB ","03/30/18 03:38 PM",0,2,0.88,3.43,2.69,1.29,"12/01/18 12:00 AM",mobile_sentrix,0,1.2
FLX-SAM-1494,"Samsung Galaxy S4 L720T Charging Port Flex Cable","08/23/16 11:49 AM",0,0,3.48,7.31,3.79,3.79,"12/01/18 12:00 AM",mobile_sentrix,0,1.59
FLX-SAM-860,"Home Button Flex Cable Keypad for Samsung Galaxy S4 (CDMA)","02/23/18 04:55 PM",0,43,1.59,3.66,2.99,2.49,"12/01/18 12:01 AM",mengtor,0.8,0.5
FLX-SAM-892,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 0.3","03/21/18 03:19 PM",0,2,1.26,3.979,3.29,1.99,"12/01/18 12:01 AM",mobile_sentrix,0,1.2
FLX-SAM-1040,"Rear Camera for Samsung Galaxy S4","09/25/18 04:36 PM",0,5,1.93,9.23,7.79,2.49,"12/01/18 12:01 AM",mobile_sentrix,0,1.66
FLX-SAM-796,"LCD Tester for Samsung Galaxy S4 ","07/03/17 12:08 PM",0,6,1.4,3.58,2.79,1.99,"12/01/18 12:20 AM",mobile_sentrix,0,1.48
FLX-SAM-1034,"Rear Camera for Samsung Galaxy S4","12/27/17 03:12 PM",0,2,1.98,9.432,8.19,2.49,"12/01/18 12:20 AM",mobile_sentrix,0,1.66
FLX-SAM-736,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 1.3 / 0.5","03/07/18 03:39 PM",0,5,1.19,2.54,1.96,0.99,"12/01/18 12:20 AM",mobile_sentrix,0,1.2
