SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1600,"Front Camera with Proximity Sensor and Microphone for iPhone 6s Plus","08/15/18 12:53 PM",63,42,2.72,12.99,7.39,6.99,"08/28/18 12:00 AM",maya_cellular,0,3.99
APL-003-1604,"SIM Card Tray for iPhone 6s Plus  Rose Gold","01/31/18 09:42 AM",1,6,0.68,1.98,1.69,0.89,"08/28/18 12:00 AM",etrade_supply,0,1.19
APL-003-1605,"Home Button Assembly for iPhone 6S & 6S Plus  Silver","07/27/18 04:39 PM",13,17,0.98,2.5,2.5,1.29,"08/28/18 12:00 AM",etrade_supply,3.83,3.86
APL-003-1605,"Home Button Assembly for iPhone 6S & 6S Plus  Silver","07/27/18 04:39 PM",13,17,0.98,2.5,2.5,1.29,"08/28/18 12:00 AM",maya_cellular,0,1.99
APL-003-1606,"Home Button Assembly for iPhone 6S & 6S Plus  Space Gray","07/27/18 04:39 PM",25,0,0.98,2.5,2.5,1.49,"08/28/18 12:00 AM",etrade_supply,0,3.86
APL-003-1606,"Home Button Assembly for iPhone 6S & 6S Plus  Space Gray","07/27/18 04:39 PM",25,0,0.98,2.5,2.5,1.49,"08/28/18 12:00 AM",maya_cellular,0,1.99
APL-003-1608,"Home Button Assembly for iPhone 6s and 6s Plus  Rose Gold","07/27/18 04:39 PM",28,1,0.98,2.5,2.5,1.29,"08/28/18 12:00 AM",maya_cellular,0,1.99
APL-003-1610,"External Buttons for iPhone 6s  Gold","07/19/17 05:04 PM",0,12,1.2,3.38,2.69,1.99,"08/28/18 12:00 AM",etrade_supply,0,2.06
APL-003-1611,"External Buttons for iPhone 6s  Rose Gold","07/31/17 01:54 PM",1,12,0.93,3.38,2.69,1.99,"08/28/18 12:00 AM",etrade_supply,0,2.06
APL-003-1613,"SIM Card Tray for iPhone 6s  Gold","05/15/18 10:50 AM",0,3,0.93,1.98,1.69,0.99,"08/28/18 12:00 AM",etrade_supply,0,1.2
APL-003-1614,"SIM Card Tray for iPhone 6s  Rose Gold","05/22/18 12:38 PM",0,10,0.63,1.98,1.69,1.59,"08/28/18 12:20 AM",etrade_supply,0,1.2
APL-003-1616,"External Power, Volume, & Mute Buttons for Apple iPhone 6  Space Gray","07/20/18 05:01 PM",0,5,0.91,2.99,2.99,1.49,"08/28/18 12:20 AM",etrade_supply,0,2.08
APL-003-1617,"External Power, Volume, & Mute Buttons for Apple iPhone 6  Silver","07/19/17 05:04 PM",1,7,0.91,2.99,2.99,1.49,"08/28/18 12:20 AM",etrade_supply,0,2.08
APL-003-1618,"External Power, Volume, & Mute Buttons for Apple iPhone 6  Gold","03/21/18 03:19 PM",1,4,1.1,2.99,2.99,1.49,"08/28/18 12:20 AM",etrade_supply,0,2.08
APL-003-1619,"SIM Card Tray for Apple iPhone 6 - Gold","06/13/18 01:48 PM",0,6,0.73,1.98,1.69,0.99,"08/28/18 12:20 AM",etrade_supply,0,0.84
BT-BP-30008,"BinTEK Battery for iPhone 5S/5C 1560mAH Li-Ion Premium ","08/27/18 02:00 PM",231,335,5.61,16.99,16.99,6.99,"08/28/18 12:20 AM",etrade_supply,0,7.64
BT-BP-30008,"BinTEK Battery for iPhone 5S/5C 1560mAH Li-Ion Premium ","08/27/18 02:00 PM",231,335,5.61,16.99,16.99,6.99,"08/28/18 12:20 AM",maya_cellular,0,5.99
ACC-ZED-566,"Samsung Galaxy S5 Tempered Glass Screen Protector","06/13/18 05:13 PM",4,35,0.67,3.99,1.99,0.99,"08/28/18 12:20 AM",mobile_sentrix,0,1.02
ACC-ZED-566,"Samsung Galaxy S5 Tempered Glass Screen Protector","06/13/18 05:13 PM",4,35,0.67,3.99,1.99,0.99,"08/28/18 12:21 AM",fixez,0,4.99
SRN-SAM-248,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 2 - Gray","07/18/17 11:51 AM",0,0,43.78,90.99,50.09,50.09,"08/28/18 12:21 AM",etrade_supply,0,66.89
SRN-SAM-384,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S2 T989 - White","07/24/17 11:57 AM",0,2,14.81,29.58,27.49,0,"08/28/18 12:21 AM",etrade_supply,0,38.23
