SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-0330,"Verizon/Sprint iPhone 4 Charging Port Flex Cable Ribbon - Black","05/02/18 11:28 AM",0,6,2.46,4.12,3.39,3.09,"08/21/18 12:00 AM",fixez,4.49,0
APL-001-0276,"LCD and Touch Screen Digitizer for iPhone 4S Black","08/15/18 12:53 PM",5,5,9.12,17.95,17.95,10.59,"08/21/18 12:00 AM",fixez,14.49,0
APL-003-1196,"Home Replacement Button With Rubber Bracket for iPhone 4S White","11/08/17 02:43 PM",0,3,0.85,1.825,1.59,0.39,"08/21/18 12:00 AM",fixez,0.45,0
APL-003-0450,"iPhone 4S Headphone Jack Volume Vibrator Switch Flex - Black","05/16/18 02:40 PM",0,8,1.49,4.485,3.69,1.49,"08/21/18 12:00 AM",fixez,0,2.49
APL-003-0390,"iPhone 4S Proximity Light Sensor Power Flex","08/15/18 12:53 PM",2,15,1.08,3.48,2.69,1.49,"08/21/18 12:20 AM",mobile_sentrix,1.64,1.68
APL-002-1332,"Metal Housing Back Plate Cover for iPhone 4S Black",N/A,0,0,0,6.95,3.99,2.99,"08/21/18 12:20 AM",fixez,0,3.49
APL-001-2065,"LCD for iPod Nano 6","04/09/15 04:09 PM",0,3,0,6.99,5.99,4.79,"08/21/18 12:20 AM",fixez,9.49,0
APL-003-1524,"Audio Flex Cable for iPod Nano 6 - White","04/09/15 04:09 PM",0,0,0,1.95,1.99,1.79,"08/21/18 12:40 AM",fixez,0,4.99
APL-001-2062,"Touch Screen Digitizer for iPod Nano 7 - Black","05/31/18 01:10 PM",0,4,12.89,29.99,29.99,15.99,"08/21/18 12:40 AM",fixez,17.49,0
APL-003-0720,"Rear Camera for iPod Touch 4",N/A,0,12,0,3.95,1.49,0.89,"08/21/18 12:41 AM",fixez,3.49,0
APL-003-0690,"Front Camera for iPod Touch 4",N/A,0,8,0,3.95,1.49,0.59,"08/21/18 12:41 AM",fixez,0,7.99
APL-003-1682,"Charging Port for iPod Touch 6 - White","01/31/18 09:42 AM",0,2,2.43,7.06,5.54,3.79,"08/21/18 12:41 AM",fixez,7.49,0
APL-001-2265," LCD and Touch Screen Digitizer for Apple Watch 38mm (1st Gen)","07/05/18 04:13 PM",2,3,51.49,123.77,123.77,57.79,"08/21/18 01:01 AM",fixez,63.49,0
APL-001-2272,"LCD and Touch Screen Digitizer for Apple Watch 42mm (1st Gen)","08/15/18 12:53 PM",8,7,52.27,129.99,129.99,61.09,"08/21/18 01:02 AM",mobile_sentrix,52.92,0
SRN-HTC-1157,"HTC One M9 LCD Assembly with Frame - Black","07/27/18 04:39 PM",1,2,13.62,30.56,28.38,20.49,"08/21/18 01:02 AM",mengtor,14.5,13.99
FLX-HTC-583,"HTC One M8 HTC6995LVW HTC6525LVW Rear Camera Flex Cable","11/05/15 10:22 AM",0,0,8.14,13.95,0,7.69,"08/21/18 01:20 AM",fixez,0,12.49
FLX-HTC-583,"HTC One M8 HTC6995LVW HTC6525LVW Rear Camera Flex Cable","11/05/15 10:22 AM",0,0,8.14,13.95,0,7.69,"08/21/18 01:20 AM",mengtor,0,6.99
FLX-HTC-581,"HTC One M8 Vibrator Module","10/16/17 03:31 PM",0,1,2.73,5.95,0,3.19,"08/21/18 01:20 AM",fixez,0,7.49
FLX-HTC-584,"HTC One M8 Front Camera Flex Cable","04/30/15 02:48 PM",0,4,0,9.95,0,3.99,"08/21/18 01:40 AM",fixez,0,7.49
FLX-SAM-733,"Front Camera for Samsung Galaxy S4",N/A,0,25,0.87,2.175,1.89,0.99,"08/21/18 02:01 AM",fixez,2.49,0
FLX-SAM-758,"USB Charging Port Microphone Flex Cable for Samsung Galaxy S4 L720 i545  REV 0.7","08/15/18 12:53 PM",3,8,1.53,6.7275,4.93,2.99,"08/21/18 02:20 AM",fixez,0,3.49
FLX-SAM-742,"USB Charging Port Microphone Flex Cable for Samsung Galaxy S4 i9505  REV 19","05/04/17 12:56 PM",0,7,2.21,5.67,4.19,5.49,"08/21/18 02:20 AM",fixez,0,4.49
FLX-SAM-738,"Loudspeaker Buzzer for Samsung Galaxy S4 - White","02/20/17 11:36 AM",0,1,1.5,3.6,2.78,1.49,"08/21/18 02:20 AM",fixez,0,6.49
FLX-SAM-703,"Earpiece Speaker Proximity Sensor Flex Cable for Samsung Galaxy S4",N/A,2,171,0,3.95,0,1.49,"08/21/18 02:20 AM",fixez,3.49,0
FLX-SAM-1048,"SIM Memory Card Flex Cable for Samsung Galaxy S4 i337 Rev 0.4 USB ","03/30/18 03:38 PM",0,2,0.88,3.43,2.69,1.29,"08/21/18 02:40 AM",fixez,4.49,0
FLX-SAM-892,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 0.3","03/21/18 03:19 PM",0,2,1.26,3.979,3.29,1.99,"08/21/18 02:41 AM",mobile_sentrix,1.4,0
FLX-SAM-892,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 0.3","03/21/18 03:19 PM",0,2,1.26,3.979,3.29,1.99,"08/21/18 02:41 AM",fixez,0,4.49
FLX-SAM-978,"Vibrator Motor Flex for Samsung Galaxy S5","03/16/17 12:04 PM",0,3,0.83,2.4,2.09,0.99,"08/21/18 03:00 AM",fixez,2.49,0
FLX-SAM-1489,"Charging Port Flex Cable for Samsung Galaxy S5 G900H","08/24/17 02:40 PM",0,8,3.88,9.37,7.89,4.99,"08/21/18 03:00 AM",fixez,4.49,0
FLX-SAM-990,"Home Button Charging Port Flex for Samsung Galaxy S5 SM G900P Sprint","08/15/18 12:53 PM",4,11,2.42,9.23,7.79,3.99,"08/21/18 03:20 AM",fixez,0,4.49
FLX-SAM-1290,"Home Button Flex Cable for Samsung Galaxy S6 - White","01/08/18 02:58 PM",0,7,2.44,5.76,4.29,2.99,"08/21/18 03:20 AM",fixez,0,4.49
FLX-SAM-1333,"Charging Port Flex Cable for Samsung Galaxy S6 G920V ","02/09/18 04:16 PM",8,9,2.88,6.72,5.28,3.99,"08/21/18 03:40 AM",fixez,0,8.49
FLX-SAM-1394,"Rear Camera Lens for Samsung Galaxy S6 - White","07/05/18 04:13 PM",4,8,0.79,2.99,2.79,0.99,"08/21/18 04:00 AM",mobile_sentrix,0.78,0.6
FLX-SAM-1394,"Rear Camera Lens for Samsung Galaxy S6 - White","07/05/18 04:13 PM",4,8,0.79,2.99,2.79,0.99,"08/21/18 04:00 AM",fixez,1.49,0
FLX-SAM-1340,"Rear Camera Lens for Samsung Galaxy S6 - Black","08/15/18 12:53 PM",5,8,0.79,2.4,2.09,1.99,"08/21/18 04:00 AM",fixez,4.49,0
FLX-SAM-1270,"Front Camera Flex Cable for Samsung Galaxy S6","04/24/17 11:45 AM",0,12,2.41,8.512,2.99,2.99,"08/21/18 04:00 AM",fixez,0,7.49
FLX-SAM-1288,"Volume Flex Cable for Samsung Galaxy S6",N/A,0,4,2.04,4.99,0,2.59,"08/21/18 04:01 AM",mobile_sentrix,0.68,0
FLX-SAM-1288,"Volume Flex Cable for Samsung Galaxy S6",N/A,0,4,2.04,4.99,0,2.59,"08/21/18 04:01 AM",fixez,0,4.99
FLX-SAM-1525,"Home Button Flex Cable for Samsung Galaxy S7 - White","12/04/17 03:45 PM",1,4,6.73,17.18,14.82,9.69,"08/21/18 04:20 AM",fixez,0,8.49
FLX-SAM-1538,"Earpiece Speaker Assembly for Samsung Galaxy S7/S7 Edge","07/31/18 10:50 AM",3,9,0.71,2.74,2.11,0.99,"08/21/18 04:20 AM",fixez,0,4.49
FLX-SAM-1442,"Charging Port Flex Cable for Samsung Galaxy S7 G930V","07/27/18 04:39 PM",8,12,3.09,9.92,9.92,4.89,"08/21/18 04:20 AM",mobile_sentrix,4.33,3.63
FLX-SAM-1442,"Charging Port Flex Cable for Samsung Galaxy S7 G930V","07/27/18 04:39 PM",8,12,3.09,9.92,9.92,4.89,"08/21/18 04:20 AM",fixez,0,9.49
FLX-SAM-1446,"Charging Port Flex Cable for Samsung Galaxy S7 G930F","07/27/18 04:39 PM",2,12,3.09,11.01,11.01,4.89,"08/21/18 04:40 AM",mobile_sentrix,4.33,3.63
FLX-SAM-1521,"Charging Port Flex Cable for Samsung Galaxy S7 G930P","07/27/18 04:39 PM",1,4,3.39,9.29,0,6.99,"08/21/18 04:40 AM",mobile_sentrix,4.33,3.63
FLX-SAM-1520,"Charging Port Flex Cable for Samsung Galaxy S7 G930T","07/20/18 05:01 PM",3,1,3.65,9.29,0,5.49,"08/21/18 04:40 AM",mobile_sentrix,4.33,3.63
FLX-SAM-1519,"Charging Port Flex Cable for Samsung Galaxy S7 G930A","07/20/18 05:01 PM",5,5,3.65,9.29,0,4.89,"08/21/18 04:40 AM",mobile_sentrix,4.33,3.63
FLX-SAM-1323,"Charging Port Flex Cable for Samsung Galaxy Note Edge N915V ","02/09/18 04:16 PM",0,4,2.4,2.45,1.89,1.79,"08/21/18 04:40 AM",fixez,4.49,0
FLX-SAM-1450,"Charging Port Flex Cable for Samsung Galaxy Note Edge N915P","01/09/17 02:03 PM",0,8,3.86,9.01,7.59,4.49,"08/21/18 05:00 AM",mengtor,4.5,3.99
FLX-SAM-1459,"Charging Port Flex Cable for Samsung Galaxy Note Edge N915T",N/A,0,0,4.41,12.99,7.59,6.89,"08/21/18 05:00 AM",mengtor,4.99,3.99
FLX-SAM-1484,"Rear Camera for Samsung Galaxy S6 Active",N/A,0,0,0,19.99,0,16.99,"08/21/18 05:00 AM",mengtor,4.99,3.99
FLX-SAM-1518,"Charging Port Flex Cable and Mic for Samsung Galaxy S6 Active SM-G890A ","07/27/18 04:39 PM",0,11,1.43,6.99,0,3.29,"08/21/18 05:00 AM",fixez,0,7.49
FLX-SAM-1518,"Charging Port Flex Cable and Mic for Samsung Galaxy S6 Active SM-G890A ","07/27/18 04:39 PM",0,11,1.43,6.99,0,3.29,"08/21/18 05:00 AM",mengtor,2.99,1.99
BTY-COV-1663,"Midframe for Samsung Galaxy S6 G920T G920A - White","01/17/17 01:21 PM",0,0,9.24,16.99,13.69,9.99,"08/21/18 05:20 AM",fixez,0,11.49
FLX-SAM-1537,"Rear Camera Flex Cable for Samsung Galaxy S7 Edge","07/05/18 04:13 PM",0,9,5.61,27.22,27.22,7.59,"08/21/18 05:40 AM",fixez,12.49,0
