SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
FLX-SAM-1553,"Charging Port Flex Cable for Samsung Galaxy S8 Plus G955U G950A G950P G950T G950V","05/09/18 03:52 PM",0,10,7.96,15.99,0,8.99,"05/20/18 01:40 AM",mobile_sentrix,8.05,8.11
FLX-SAM-1559,"Front Camera for Samsung Galaxy S8","05/15/18 10:50 AM",2,7,2.67,24.99,0,4.49,"05/20/18 02:00 AM",mobile_sentrix,3.73,2.27
FLX-SAM-1562,"Rear Camera Lens for Samsung Galaxy S8 - Arctic Silver","11/21/17 03:04 PM",0,3,0.84,4.99,0,1.29,"05/20/18 05:00 AM",mobile_sentrix,1.32,1.3
SRN-SAM-1520,"LCD and Touch Screen Digitizer for Samsung Galaxy J5 (2016) - Gold","03/21/17 12:07 PM",0,1,48.5,99.99,64.99,47.99,"05/20/18 09:40 AM",etrade_supply,74.29,71.72
SRN-SAM-1521,"LCD and Touch Screen Digitizer for Samsung Galaxy J5 (2016) - White","12/19/17 10:35 AM",0,1,43.83,99.99,64.99,47.99,"05/20/18 09:40 AM",etrade_supply,76.32,74.81
BT-BP-30002,"BinTEK iPhone 4 1420mAH Li-Ion Premium Battery","09/29/17 04:23 PM",1,52,3.83,7.99,7.99,4.99,"05/20/18 10:40 AM",maya_cellular,0,3.99
SRN-SAM-1415,"Touch Screen Digitizer for Samsung Galaxy Core Prime - Black","05/02/18 11:28 AM",7,0,5.05,7.9,6.69,6.49,"05/20/18 11:20 AM",etrade_supply,6.79,5.43
SRN-SAM-1415,"Touch Screen Digitizer for Samsung Galaxy Core Prime - Black","05/02/18 11:28 AM",7,0,5.05,7.9,6.69,6.49,"05/20/18 11:20 AM",parts_4_cells,0,8
SRN-SAM-1416,"Touch Screen Digitizer for Samsung Galaxy Core Prime - White","02/21/17 02:31 PM",0,0,4.35,7.9,6.69,5.99,"05/20/18 11:20 AM",etrade_supply,0,5.43
BT-BP-30224,"Battery Apple iPad Mini 4 5124mAH Li-Polymer ","05/26/17 01:11 PM",0,8,18.81,29.99,29.99,22.99,"05/20/18 12:40 PM",etrade_supply,23.44,19.54
SRN-SAM-1341,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 Mini - Gold","12/21/16 04:24 PM",0,0,79.72,103.64,86.99,81.99,"05/20/18 03:00 PM",parts_4_cells,105,100
FLX-LGM-200,"LG Optimus G Pro E980 Charging Dock Port Connector Flex Cable","01/24/18 11:42 AM",0,0,3.39,9.044,7.69,7.99,"05/20/18 09:04 PM",etrade_supply,6.77,0
FLX-LGM-286,"LG Optimus G LS970 Wifi and Bluetooth Flex",N/A,0,23,0,6.95,4.59,0.99,"05/20/18 09:05 PM",etrade_supply,1.49,0
FLX-LGM-294,"LG Optimus G LS970 Loudspeaker Flex",N/A,0,26,0,6.95,4.49,0.99,"05/20/18 09:06 PM",etrade_supply,1.8,0
FLX-LGM-296,"LG Optimus G LS970 Rear Component Housing",N/A,0,32,0,14.95,12.59,0.99,"05/20/18 09:07 PM",etrade_supply,6.77,0
FLX-LGM-298,"LG Optimus G LS970 Volume Key Flex Cable","09/15/15 01:34 PM",0,5,1.57,3.611,2.99,0.99,"05/20/18 09:08 PM",etrade_supply,1.26,0
FLX-LGM-302,"LG Optimus G LS970 Charging Port Flex","11/05/15 12:03 PM",0,4,3.38,7.098,5.59,0.99,"05/20/18 09:08 PM",etrade_supply,1.8,0
FLX-LGM-336,"LG Optimus G2 Verizon VS980 Loudspeaker Flex","01/26/16 01:44 PM",0,1,5.74,10.5525,8.89,0.99,"05/20/18 09:09 PM",etrade_supply,5.63,0
