SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1805,"Power and Volume Button Flex Cable for iPhone 8","03/23/18 03:25 PM",1,4,7.53,22.99,0,14.99,"05/27/18 12:00 AM",mengtor,6.99,5.99
APL-003-1806,"Earpiece Speaker for iPhone 8","04/25/18 04:13 PM",4,7,1.52,4.99,4.99,2.09,"05/27/18 12:00 AM",etrade_supply,3.15,3.13
APL-003-1809,"Wifi Antenna Flex Cable for iPhone 8","03/23/18 03:25 PM",0,5,2.77,11.99,13.99,5.49,"05/27/18 12:00 AM",etrade_supply,13.44,13.38
APL-003-1810,"Bluetooth Antenna Flex Cable for iPhone 8","12/01/17 11:33 AM",0,2,1.89,5.99,0,3.99,"05/27/18 12:00 AM",etrade_supply,2.09,2.08
APL-002-6452,"LCD Back Plate for iPhone 8","03/23/18 03:25 PM",0,5,1.52,4.99,0,3.79,"05/27/18 12:00 AM",etrade_supply,4.48,4.46
SRN-SAM-1654,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 8 - Midnight Black (Premium)","04/18/18 10:52 AM",9,0,220,313.6375,298.58,274.99,"05/27/18 12:20 AM",mobile_sentrix,241.65,243.14
SRN-SAM-1654,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 8 - Midnight Black (Premium)","04/18/18 10:52 AM",9,0,220,313.6375,298.58,274.99,"05/27/18 12:20 AM",mobile_defenders,284.99,279.99
SRN-SAM-1655,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 8 - Orchid Grey (Premium)",N/A,0,0,250.91,313.6375,298.58,274.99,"05/27/18 12:20 AM",mobile_defenders,284.99,279.99
FLX-SAM-1577,"Stylus for Samsung Galaxy Note 8 - Black","05/22/18 12:38 PM",9,9,5.7,25.99,25.99,11.99,"05/27/18 12:40 AM",etrade_supply,21.59,21.49
FLX-SAM-1578,"Stylus for Samsung Galaxy Note 8 - Blue	","05/08/18 03:18 PM",1,4,6.61,25.99,25.99,15.99,"05/27/18 12:40 AM",etrade_supply,32.81,32.65
FLX-SAM-1576,"Home Button Flex Cable for Samsung Galaxy Note 8 - Black","04/17/18 02:12 PM",0,3,9.02,22.99,22.99,11.29,"05/27/18 12:40 AM",etrade_supply,18.65,18.56
SRN-SAM-1658,"Front Glass for Samsung Galaxy Note 8",N/A,0,0,0,24.99,0,0,"05/27/18 01:00 AM",mengtor,15.99,13.99
APL-003-1825,"Front Camera Flex Cable for iPhone X",N/A,0,0,0,38.99,0,0,"05/27/18 01:00 AM",mengtor,28.99,0
APL-003-1826,"Front Infrared Camera Flex Cable for iPhone X",N/A,0,0,0,68.99,0,38.99,"05/27/18 01:00 AM",mengtor,28.99,0
APL-003-1832,"Proximity Sensor Flex Cable for iPhone X",N/A,0,0,0,54.99,0,35.99,"05/27/18 01:20 AM",etrade_supply,31.12,30.97
APL-001-2403,"LCD and Touch Screen Digitizer for iPhone X - Black (Premium)",N/A,0,0,0,495.99,0,299.89,"05/27/18 01:20 AM",mengtor,323.99,318.99
APL-001-2403,"LCD and Touch Screen Digitizer for iPhone X - Black (Premium)",N/A,0,0,0,495.99,0,299.89,"05/27/18 01:20 AM",etrade_supply,392.46,390.58
SRN-SAM-1659,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Standard)","05/21/18 12:12 PM",11,12,57.89,99.99,0,65.39,"05/27/18 01:20 AM",etrade_supply,78.93,73.36
SRN-SAM-1660,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - White (Premium)","05/21/18 01:26 PM",1,11,57.46,99.99,0,59.99,"05/27/18 02:20 AM",etrade_supply,80.87,80.48
SRN-SAM-1661,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - Black (Premium)","04/26/18 12:38 PM",3,0,57,99.99,0,59.99,"05/27/18 02:20 AM",mobile_defenders,0,74.99
SRN-SAM-1661,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - Black (Premium)","04/26/18 12:38 PM",3,0,57,99.99,0,59.99,"05/27/18 02:20 AM",etrade_supply,80.87,80.48
SRN-SAM-1662,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - Gold (Premium)","01/30/18 02:01 PM",0,2,58.74,99.99,0,59.99,"05/27/18 02:20 AM",etrade_supply,80.87,80.48
APL-003-1837,"Sim Card Tray for iPhone X - Silver","03/21/18 03:19 PM",0,3,1.34,3.99,0,1.69,"05/27/18 02:20 AM",etrade_supply,2.25,2.24
APL-003-1828,"Volume Flex Cable for iPhone X",N/A,0,0,0,18.99,0,11.99,"05/27/18 02:40 AM",etrade_supply,15.77,15.69
