SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
FLX-LGM-526,"LG Google Nexus 5 D820 D821 Loudspeaker Flex Cable","07/03/17 12:08 PM",0,1,2.44,9.44,7.99,2.49,"07/04/18 12:00 AM",fixez,8.49,5.49
FLX-LGM-516,"LG Google Nexus 5 D820 D821 Audio Headphone Jack Module","10/16/15 11:36 AM",0,4,3.75,7.875,6.19,1.99,"07/04/18 12:00 AM",fixez,7.49,3.49
FLX-LGM-512,"LG Google Nexus 5 D820 D821 WiFi Antenna Cable Wire - Black","01/17/17 02:58 PM",0,7,1.48,3.726,3.09,1.49,"07/04/18 12:00 AM",fixez,3.49,1.49
FLX-LGM-518,"LG Google Nexus 5 D820 D821 Back Facing Rear Camera Flex Cable","11/19/15 12:09 PM",0,5,5.44,10.098,8.79,8.49,"07/04/18 12:01 AM",mobile_sentrix,8,0
SRN-LGM-638,"LCD and Digitizer Replacement with Frame for LG Nexus 5X","05/31/18 12:28 PM",1,2,21.19,40.95,40.95,21.89,"07/04/18 12:01 AM",mobile_sentrix,21.97,0
FLX-LGM-518,"LG Google Nexus 5 D820 D821 Back Facing Rear Camera Flex Cable","11/19/15 12:09 PM",0,5,5.44,10.098,8.79,8.49,"07/04/18 12:01 AM",fixez,0,12.99
FLX-LGM-594,"Front Camera Replacement for LG Nexus 5X",N/A,0,5,8.84,15.03,12.19,5.99,"07/04/18 12:01 AM",mobile_sentrix,6.64,0
FLX-LGM-594,"Front Camera Replacement for LG Nexus 5X",N/A,0,5,8.84,15.03,12.19,5.99,"07/04/18 12:01 AM",fixez,17.99,0
FLX-LGM-593,"Rear Camera Replacement for LG Nexus 5X","04/13/17 12:16 PM",0,0,6.85,12.38,9.99,9.99,"07/04/18 12:02 AM",mobile_sentrix,19.24,0
FLX-LGM-592,"Home Button Replacement for LG Nexus 5X",N/A,0,5,3.4,7.14,5.69,3.49,"07/04/18 12:02 AM",fixez,7.99,0
FLX-LGM-591,"Loudspeaker Replacement for LG Nexus 5X",N/A,0,4,7.28,12.38,9.99,5.99,"07/04/18 12:20 AM",mobile_sentrix,7.44,0
FLX-LGM-591,"Loudspeaker Replacement for LG Nexus 5X",N/A,0,4,7.28,12.38,9.99,5.99,"07/04/18 12:20 AM",fixez,0,7.49
SRN-LGM-360,"Touch Screen Digitizer for LG Optimus F6 D500 D505 Black","03/06/15 01:35 PM",0,2,5.85,10.53,9.09,8.49,"07/04/18 12:21 AM",fixez,0,12.99
FLX-LGM-588,"Rear Camera Replacement for LG V10",N/A,0,2,6.51,11.39,9.59,8.99,"07/04/18 12:40 AM",mobile_sentrix,5.56,0
FLX-LGM-586,"Front Camera Replacement for LG V10",N/A,0,4,4.17,7.92,6.69,6.99,"07/04/18 12:40 AM",mobile_sentrix,7.24,0
FLX-LGM-603,"V10 Power Button With Flex Cable - Opal Blue","06/06/16 03:54 PM",1,0,2.51,5.65,4.19,3.99,"07/04/18 12:41 AM",mobile_sentrix,2.35,0
FLX-LGM-611,"Rear Camera Lens for LG V10 - Ocean Blue",N/A,0,0,0,9.95,0,7.99,"07/04/18 12:41 AM",mobile_sentrix,7.67,0
FLX-LGM-609,"Rear Camera Lens for LG V10 - Luxe White","08/01/16 10:27 AM",0,2,4.33,8.23,6.99,2.99,"07/04/18 12:41 AM",mobile_sentrix,7.41,0
FLX-LGM-606,"Headphone Jack Replacement for LG V10",N/A,0,0,0,9.99,0,2.09,"07/04/18 12:42 AM",mobile_sentrix,2.11,0
FLX-LGM-605,"Rear Camera Lens for LG V10 - Space Black","05/31/18 01:10 PM",0,2,1.66,9.22,7.99,2.99,"07/04/18 12:42 AM",mobile_sentrix,2.92,0
FLX-LGM-607,"Earpiece Speaker for LG V10","08/01/16 10:27 AM",0,0,1.1,2.64,2.09,1.99,"07/04/18 12:42 AM",mobile_sentrix,0.76,0
FLX-LGM-589,"Loudspeaker for LG V10",N/A,0,3,3.4,7.14,5.69,3.99,"07/04/18 01:00 AM",mobile_sentrix,7.39,0
FLX-LGM-624,"Main Rear Camera Flex Cable for LG V20",N/A,0,0,0,39.99,0,10.89,"07/04/18 01:00 AM",fixez,0,25.5
BT-BP-30214,"BinTEK Battery Apple iPad Air 1/iPad 5 (2017) 8820mAH Li-Polymer Premium ","06/08/18 11:55 AM",13,57,13.76,26.99,18.99,17.59,"07/04/18 01:00 AM",mobile_sentrix,16.86,0
FLX-HTC-258,"HTC One X Dock Connector with PCB Board Flex Cable",N/A,0,11,0,8.95,6.39,0.99,"07/04/18 01:00 AM",etrade_supply,7.16,7.14
BT-BP-30220,"Battery for Apple iPad Mini 2/3 6470mAH Li-Polymer","06/01/18 03:17 PM",24,6,6.75,16.99,16.99,9.39,"07/04/18 01:01 AM",mobile_sentrix,9.06,0
BT-BP-30226,"Battery for Apple iPad Pro 12.9 - 3.77V 10307mAH Li-Polymer","05/26/17 01:11 PM",0,15,18.81,29.99,29.99,18.89,"07/04/18 01:01 AM",fixez,19.49,0
BT-BP-30228,"BinTEK Battery for Apple iPad Pro 9.7 7306mAH Li-Polymer Premium ","09/11/17 02:05 PM",1,14,18.81,29.99,29.99,16.89,"07/04/18 01:20 AM",mobile_sentrix,16.83,0
BT-BP-30228,"BinTEK Battery for Apple iPad Pro 9.7 7306mAH Li-Polymer Premium ","09/11/17 02:05 PM",1,14,18.81,29.99,29.99,16.89,"07/04/18 01:20 AM",fixez,19.49,0
BT-BP-30289,"BinTEK iPhone 7 1960mAH Li-Polymer Premium Battery","06/11/18 12:53 PM",123,85,5.32,14.99,7.6,9.99,"07/04/18 01:20 AM",mobile_sentrix,7.28,0
BT-BP-30290,"BinTEK iPhone 7 Plus 2910mAH Li-Polymer Premium Battery","06/11/18 12:53 PM",111,13,5.5,19.99,19.99,10.99,"07/04/18 01:20 AM",mobile_sentrix,14.13,0
BT-BP-30204,"BinTEK Battery for iPod Touch 6 1043mAH Li-Polymer Premium ","08/26/16 02:02 PM",5,2,5.6,15.99,15.99,8.99,"07/04/18 01:20 AM",fixez,13.95,0
BT-BP-30292,"BinTEK Battery for Samsung Galaxy J7 (2016) 3300mAh Premium ",N/A,0,0,0,18.99,0,10.49,"07/04/18 01:20 AM",fixez,14.49,0
BTY-SAM-082,"Battery for Samsung Galaxy Note 2 N7100","02/18/15 04:23 PM",0,20,0,6.95,3.29,2.99,"07/04/18 01:20 AM",mobile_sentrix,3.92,0
BT-BP-30068,"BinTEK Battery for Samsung Galaxy Note 3 B800BE 3200mAH Li-Ion Premium ","05/04/18 03:05 PM",2,0,4.9,9.99,9.99,4.69,"07/04/18 01:40 AM",mobile_sentrix,4.77,0
BT-BP-30060,"BinTEK Battery for Samsung Galaxy S3 EB-L1G6LLU 2100mAH Li-Ion Premium ","06/01/18 03:17 PM",1,0,3.06,12.99,12.99,6.99,"07/04/18 01:40 AM",mobile_sentrix,4.58,0
BT-BP-30060,"BinTEK Battery for Samsung Galaxy S3 EB-L1G6LLU 2100mAH Li-Ion Premium ","06/01/18 03:17 PM",1,0,3.06,12.99,12.99,6.99,"07/04/18 01:40 AM",fixez,7.99,0
BT-BP-30076,"BinTEK Battery for  Samsung Galaxy S4 B600BE 2600mAH Li-Ion Premium ","05/10/18 04:59 PM",7,0,4.66,7.99,7.99,5.99,"07/04/18 01:40 AM",mobile_sentrix,4.62,0
BTY-SAM-088,"Battery for Samsung Galaxy S5 2800 mAh",N/A,0,0,0,8.95,0,4.99,"07/04/18 01:40 AM",mobile_sentrix,4.4,0
BT-BP-30154,"BinTEK Battery for Samsung Galaxy S6 2550mAH Li-Polymer Premium ","05/04/18 03:05 PM",44,0,4.26,10.99,10.99,7.99,"07/04/18 01:40 AM",mobile_sentrix,9.81,0
BT-BP-30230,"Battery for Samsung Galaxy S7 3000mAH Li-Polymer","06/21/18 11:05 AM",61,10,3.61,12.99,12.99,7.99,"07/04/18 02:00 AM",mobile_sentrix,7.76,0
BT-BP-30164,"BinTEK LG Optimus G2 BL-T7 3000mAH Li-Polymer Premium Battery","09/29/17 04:23 PM",0,8,2.84,7.99,7.99,4.09,"07/04/18 02:00 AM",mobile_sentrix,4.44,0
BT-BP-30138,"Battery for Samsung Galaxy Tab 3 10.1 6800mAH Li-Polymer","02/09/18 10:08 AM",0,0,7.72,17.99,17.99,8.99,"07/04/18 02:00 AM",fixez,12.49,0
BT-BP-30194,"BinTEK Battery for LG G4 BL-51YF 3000mAH Li-Ion Premium ",N/A,0,14,6.05,10.59,8.89,3.99,"07/04/18 02:00 AM",mobile_sentrix,5.6,0
BT-BP-30070,"BinTEK LG Nexus 5 BL-T9 2100mAH Li-Ion Premium Battery","05/04/17 03:14 PM",1,126,3.01,10.99,10.99,3.99,"07/04/18 02:00 AM",mobile_sentrix,5.22,0
BTY-COV-530,"Samsung Galaxy Note 3 N900A N900T Midframe Bezel - Silver","11/15/17 02:09 PM",2,1,5.35,7.96,6.7,4.99,"07/04/18 02:40 AM",mobile_sentrix,4.08,0
BTY-COV-474,"Midframe Bezel for Samsung Galaxy Note 3 N900P N900V  - Silver","01/05/18 04:26 PM",1,0,5.41,9.36,8.09,4.99,"07/04/18 02:40 AM",mobile_sentrix,5.75,0
BTY-COV-1598,"Rear Housing for Samsung Galaxy Note 5 - Black Sapphire","02/09/18 04:16 PM",0,2,9.6,19.99,19.99,9.99,"07/04/18 02:40 AM",mobile_sentrix,6.22,0
BTY-COV-1592,"Rear Housing for Samsung Galaxy Note 5 - Gold Platinum","05/31/18 12:28 PM",0,4,7.74,19.99,19.99,9.99,"07/04/18 02:40 AM",mobile_sentrix,6.31,0
BTY-COV-112,"Midframe Bezel for Samsung Galaxy S3 i535 R530 -  Blue",N/A,0,39,0,8.95,6.99,0.99,"07/04/18 03:00 AM",mobile_sentrix,3.52,0
BTY-COV-160,"Rear Housing Frame for Samsung Galaxy S3 i535 - White","02/16/17 04:55 PM",0,55,0,4.95,3.89,0.99,"07/04/18 03:00 AM",mobile_sentrix,3.52,0
BTY-COV-114,"Midframe Bezel for Samsung Galaxy S3 i747 T999 -  Blue","07/21/15 11:30 AM",0,11,2.75,6.1875,4.59,0.99,"07/04/18 03:00 AM",mobile_sentrix,3.82,0
BTY-COV-116,"Midframe Bezel for Samsung Galaxy S3 L710 -  Blue",N/A,0,9,0,7.95,4.99,0.99,"07/04/18 03:00 AM",mobile_sentrix,3.52,0
BTY-COV-178,"Rear Housing Frame for Samsung Galaxy S3 i747 - White","05/26/15 10:40 AM",0,2,3.12,6.552,5.19,0.99,"07/04/18 03:00 AM",mobile_sentrix,3.52,0
BTY-COV-212,"Rear Battery Cover for Samsung Galaxy S4 R970 US Cellular - White","03/15/18 01:59 PM",0,4,1.38,5.95,3.99,1.99,"07/04/18 03:20 AM",fixez,0,7.49
BTY-COV-170,"Samsung Galaxy S4 i545 Rear Housing Frame - White","03/06/18 02:23 PM",0,2,3.48,6.91,5.49,3.99,"07/04/18 03:20 AM",mobile_sentrix,2.98,0
BTY-COV-1512,"Samsung Galaxy S4 i9500 i9505 i337 M919 Rear Housing Bezel - Silver","03/06/18 02:23 PM",0,2,3.48,8.99,4.29,4.29,"07/04/18 03:20 AM",mobile_sentrix,2.13,0
BTY-COV-162,"Samsung Galaxy S4 i9505 i337 M919 Midframe Bezel - Silver","05/10/18 04:59 PM",2,10,2.65,6.64,4.89,3.99,"07/04/18 03:20 AM",mobile_sentrix,2.64,0
BTY-COV-162,"Samsung Galaxy S4 i9505 i337 M919 Midframe Bezel - Silver","05/10/18 04:59 PM",2,10,2.65,6.64,4.89,3.99,"07/04/18 03:20 AM",fixez,0,5.49
BTY-COV-164,"Midframe Bezel for Samsung Galaxy S4 i545 L720 R970 - Silver","10/05/17 01:27 PM",0,3,3.53,8.022,6.39,3.99,"07/04/18 03:20 AM",mobile_sentrix,2.45,0
BTY-COV-164,"Midframe Bezel for Samsung Galaxy S4 i545 L720 R970 - Silver","10/05/17 01:27 PM",0,3,3.53,8.022,6.39,3.99,"07/04/18 03:20 AM",fixez,0,5.49
BTY-COV-1616,"Rear Housing for Samsung Galaxy S6 Edge - Gold Platinum",N/A,0,3,16.08,23.32,21.39,11.99,"07/04/18 03:40 AM",mobile_sentrix,14.61,0
BTY-COV-1565,"Rear Battery Cover for Samsung Galaxy S6 Edge - White Pearl","05/24/18 12:31 PM",0,50,2.8,9.18,7.79,4.99,"07/04/18 03:40 AM",mobile_sentrix,4.31,0
