SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
BT-BP-30072,"BinTEK  Motorola Moto G XT1032 XT1033 XT1036 ED30 2010mAH Li-Ion Premium Battery","05/04/17 03:14 PM",0,41,3.74,13.99,13.99,5.99,"09/06/18 12:00 AM",mobile_sentrix,6.14,5.67
SRN-MOT-682,"LCD and Touch Screen Digitizer with Frame for Motorola Moto G4 Plus - Black","03/30/18 03:38 PM",0,5,26.75,64.99,0,34.49,"09/06/18 12:20 AM",mengtor,24.99,23.99
FLX-MOT-368,"Motorola MOTO X XT1060 Loudspeaker","12/30/15 02:07 PM",0,0,2.68,5.895,4.39,0.99,"09/06/18 12:20 AM",mengtor,0.99,0
BT-BP-30134,"BinTEK Motorola Moto X 2nd Gen EY30 2300mAH Li-Polymer Premium Battery","01/20/17 04:34 PM",0,0,4.47,12.99,12.99,4.99,"09/06/18 12:40 AM",mobile_sentrix,5.22,4.95
APL-001-2100,"LCD and Touch Screen Digitizer Assembly for iPhone 6 Plus - White (Premium) - Grade B",N/A,0,4,0,37.99,0,0,"09/06/18 01:00 AM",fixez,52.49,51.49
SRN-SAM-1389,"LCD and Touch Screen Digitizer for Galaxy Note 5 - Gold Platinum (Standard)","08/03/18 03:23 PM",2,6,111.23,199.99,147.89,147.89,"09/06/18 03:00 AM",maya_cellular,129.95,125.95
APL-003-1446,"Charging Dock Port & Headphone Jack Flex Cable for iPhone 6 Plus White","07/27/18 04:39 PM",9,13,2.94,8.99,8.99,4.69,"09/06/18 10:40 AM",etrade_supply,7.13,5.7
APL-003-1502,"Charging Port with Flex Cable Earphone Jack and Mic for iPhone 6 Plus - Gray","08/06/18 11:36 AM",22,2,2.98,8.99,8.99,4.49,"09/06/18 11:00 AM",etrade_supply,7.13,5.7
APL-003-1507,"Charging Port with Flex Cable Earphone Jack and Mic for iPhone 6 Plus - Dark Gray","08/15/18 12:53 PM",18,8,3.02,8.99,8.99,4.09,"09/06/18 11:00 AM",etrade_supply,7.13,5.7
APL-003-1587,"Charging Port and Headphone Jack Flex Cable for iPhone 6s Plus  Space Gray","08/15/18 12:53 PM",6,29,3.46,10.99,7.89,5.69,"09/06/18 11:40 AM",etrade_supply,11.47,8.54
APL-003-1589,"Charging Port and Headphone Jack Flex Cable for iPhone 6s Plus  White","08/15/18 12:53 PM",31,5,3.46,10.99,5.18,5.79,"09/06/18 11:40 AM",etrade_supply,11.47,8.54
APL-003-1645,"Microphone Flex Cable for iPad 2","07/27/18 04:39 PM",0,5,1.43,2.39,2.39,1.89,"09/06/18 11:40 AM",etrade_supply,0,2.58
BTY-COV-1710,"Rear Battery Cover for Samsung Galaxy S6 Edge - Black Sapphire (Standard)","10/02/17 01:34 PM",1,20,3.22,9.16,0,4.99,"09/06/18 03:40 PM",mobile_sentrix,3.97,3.95
FLX-SAM-1547,"Charging Port Flex Cable for Samsung Galaxy S8 G950F International","07/27/18 04:39 PM",2,6,3.84,19.99,0,7.49,"09/06/18 08:00 PM",etrade_supply,9.99,8.54
