SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1613,"SIM Card Tray for iPhone 6s  Gold","05/15/18 10:50 AM",0,3,0.93,1.98,1.69,0.99,"08/20/18 12:00 AM",fixez,0,1.49
APL-003-1638,"LCD Tester for iPhone 6S ","07/20/18 05:01 PM",0,5,3.19,6.49,6.49,3.99,"08/20/18 12:01 AM",fixez,0,7.99
APL-003-1638,"LCD Tester for iPhone 6S ","07/20/18 05:01 PM",0,5,3.19,6.49,6.49,3.99,"08/20/18 12:02 AM",mobile_sentrix,3.12,0
APL-003-1607,"Home Button Assembly for iPhone 6S & 6S Plus  Gold","07/27/18 04:39 PM",9,12,0.98,2.5,2.5,1.29,"08/20/18 12:20 AM",mobile_sentrix,1.16,1.1
APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Aftermarket Premium / Economy Plus)","08/20/18 10:47 AM",357,294,13.5,44.99,44.99,17.19,"08/20/18 12:40 AM",mobile_sentrix,17.29,17.3
APL-002-2059,"LCD Frame for iPhone 6 Plus - Black","05/27/16 02:02 PM",0,13,1.24,2.856,2.29,0.99,"08/20/18 01:00 AM",fixez,3.49,0
APL-002-6425,"Front Middle Bezel LCD Holder for iPhone 6 Plus - White (Premium)","05/05/16 01:27 PM",0,39,1.81,4.16,3.39,0.99,"08/20/18 01:00 AM",fixez,3.49,0
APL-002-6427,"Front Middle Bezel LCD Holder for iPhone 6 Plus - Black (Premium)","05/05/16 01:27 PM",0,61,1.81,4.16,3.39,0.99,"08/20/18 01:00 AM",fixez,3.49,0
APL-003-1633,"Metal LCD Backplate Shield & Home Extend Flex for iPhone 6 Plus (Refurbished)","07/27/18 04:39 PM",22,11,1.58,4.99,2.66,2.09,"08/20/18 01:00 AM",fixez,0,5.49
APL-001-2229,"Glass  With OCA for iPhone 6 Plus - White (OEM)","06/09/16 12:41 PM",0,8,2.47,5.56,4.09,1.79,"08/20/18 01:21 AM",fixez,5.49,0
APL-003-1661,"Loudspeaker for iPhone 6 Plus","08/15/18 12:53 PM",9,13,1.53,4.99,3.32,2.19,"08/20/18 01:40 AM",mobile_sentrix,1.42,1.2
APL-003-1536,"Back Camera Ring for iPhone 6 Plus - Black","11/08/17 02:43 PM",0,2,1,1.7,1.49,1.49,"08/20/18 01:40 AM",fixez,3.99,0
APL-003-1513,"Power Flex Cable for iPhone 6 Plus","05/31/18 01:10 PM",14,0,1.66,3.49,3.49,2.99,"08/20/18 02:00 AM",fixez,7.49,0
APL-003-1442,"SIM Card Tray for iPhone 6 Space Silver","07/05/18 04:13 PM",1,4,0.63,1.65,1.39,0.99,"08/20/18 02:00 AM",mengtor,0.99,0
APL-003-1511,"Earpiece Speaker for iPhone 6 Plus","07/20/18 05:01 PM",11,4,0.45,2.45,2.45,0.89,"08/20/18 02:00 AM",mobile_sentrix,0.77,0.71
APL-003-1446,"Charging Dock Port & Headphone Jack Flex Cable for iPhone 6 Plus White","07/27/18 04:39 PM",11,14,2.94,8.99,8.99,4.69,"08/20/18 02:20 AM",fixez,0,8.49
APL-003-1450,"Vibrator Motor for iPhone 6 Plus","04/09/18 04:29 PM",1,2,0.83,2.856,2.2,1.19,"08/20/18 02:20 AM",fixez,6.49,0
APL-003-1546,"LCD and Touch Screen Tester Flex Cable for iPhone 6 Plus ","04/06/18 11:20 AM",0,5,2.38,6.7,5.29,2.79,"08/20/18 02:40 AM",fixez,7.49,0
APL-003-1497,"Home Button Retaining Bracket for iPhone 6 Plus","07/05/18 04:13 PM",0,10,0.32,2.03,1.79,0.89,"08/20/18 02:40 AM",fixez,2.49,0
APL-003-1517,"Front Camera with Proximity Sensor Microphone Module Flex Cable for iPhone 6 Plus","07/27/18 04:39 PM",55,0,2.64,6.66,5.29,3.89,"08/20/18 03:00 AM",fixez,8.49,0
APL-003-1531,"Earpiece Speaker for iPhone 6","07/27/18 04:39 PM",23,3,0.38,3.384,3.384,0.69,"08/20/18 03:20 AM",mengtor,0,0.6
