SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
BTY-COV-1646,"Midframe Chassis for Samsung Galaxy Note 4 N910A N910T - White",N/A,0,0,0,14.99,0,5.49,"07/30/18 12:00 AM",parts_4_cells,15,13
BTY-COV-1647,"Midframe Chassis for Samsung Galaxy Note 4 N910V N910P - Black","03/21/18 10:59 AM",1,3,10.93,19.99,0,14.19,"07/30/18 12:00 AM",parts_4_cells,15,13
BTY-COV-1648,"Midframe Chassis for Samsung Galaxy Note 4 N910V N910P - White","02/01/18 02:18 PM",0,3,11.29,16.99,0,14.49,"07/30/18 12:00 AM",parts_4_cells,15,13
FLX-SAM-1397,"Stylus Pen for Samsung Galaxy Note 5 - Silver Titanium (No Logo)","07/20/18 05:01 PM",0,5,4.71,13.99,13.99,7.49,"07/30/18 12:01 AM",fixez,0,9.49
BTY-COV-172,"Rear Housing for Samsung Galaxy Note 2 i605  - White","12/11/17 12:12 PM",0,0,3.68,9.59,8.29,0.99,"07/30/18 12:20 AM",parts_4_cells,8,6
BTY-COV-182,"Rear Housing for Samsung Galaxy Note 2 i605 - Gray","11/30/15 01:02 PM",0,0,5.33,9.59,8.29,0.99,"07/30/18 12:20 AM",parts_4_cells,8,6
BTY-COV-372,"HTC ONE SV Back Housing",N/A,0,27,0,9.95,0,0.49,"07/30/18 12:41 AM",etrade_supply,4.43,0
SRN-SAM-060,"LCD and Touch Screen Digitizer for Samsung Galaxy Note - White","12/18/15 02:42 PM",0,5,51,68.85,62.73,56.49,"07/30/18 01:00 AM",parts_4_cells,20,45
BTY-COV-476,"Rear Housing for Samsung Galaxy Note 2 N7105 LTE - Gray",N/A,0,0,0,9.95,0,2.99,"07/30/18 01:20 AM",parts_4_cells,8,7
BTY-COV-514,"Midframe Bezel for Samsung Galaxy S4 Mini - White",N/A,0,7,0,11.95,0,0.99,"07/30/18 01:41 AM",cell_parts_hub,9.99,0
BTY-COV-540,"Sony Xperia Z1 L39h Battery Door with Xperia Logo White","12/18/15 12:18 PM",0,0,1.87,6.35,4.69,0,"07/30/18 01:41 AM",etrade_supply,0,3.8
BTY-COV-606,"Midframe Bezel for Samsung Galaxy S5 - White","06/04/15 12:09 PM",0,2,3.25,6.825,5.39,0,"07/30/18 02:00 AM",parts_4_cells,10,4
SRN-MOT-678,"LCD and Digitizer Replacement with Frame for Motorola Moto X (2nd Gen) - Black","03/06/18 02:23 PM",0,4,51.74,134.99,0,94.99,"07/30/18 02:40 AM",etrade_supply,67.4,62.19
SRN-MOT-686,"LCD and Touch Screen Digitizer with Frame for Motorola Moto X Force - Black","06/23/17 03:30 PM",0,6,79.97,144.99,0,89.97,"07/30/18 02:40 AM",etrade_supply,120.08,116.26
APL-001-0776,"LCD Screen for iPad Air / iPad 5 (2017)","07/27/18 04:23 PM",10,4,31.05,80.84,80.84,41.09,"07/30/18 03:00 AM",mobile_sentrix,39.68,39.71
FLX-LGM-356,"LG Optimus G2 Verizon VS980 Sim Card Housing","12/14/15 02:09 PM",0,6,2.72,6.39,4.69,0.99,"07/30/18 03:41 AM",parts_4_cells,6,0
FLX-LGM-510,"LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex","07/07/15 11:42 AM",0,3,4.12,7.828,6.59,0.99,"07/30/18 04:00 AM",cell_parts_hub,5.99,0
FLX-LGM-569,"LG Optimus 4X HD P880 Sim Memory Card Volume Flex Cable",N/A,0,2,0,10.95,0,0.99,"07/30/18 04:40 AM",etrade_supply,0,5.23
FLX-LGM-576,"Loudspeaker for LG G3 - Black","03/15/18 01:59 PM",0,2,1.66,6.99,8.99,2.09,"07/30/18 04:41 AM",parts_4_cells,4,0
FLX-LGM-582,"LG Optimus G2 LS980 Charging Port Headphone Jack Volume Flex","11/19/15 12:09 PM",0,2,4.75,10.53,9.09,0.99,"07/30/18 04:42 AM",cell_parts_hub,5.99,0
FLX-SAM-1321,"Rear Camera for Samsung Galaxy Note 4","03/15/18 01:59 PM",0,5,2.29,9.5,9.5,3.29,"07/30/18 05:20 AM",parts_4_cells,8,5
