SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
FLX-HTC-560,"Loudspeaker Module for HTC One M8","07/20/18 05:01 PM",0,2,1.37,4.99,4.99,1.79,"11/16/18 01:00 AM",mengtor,1.5,0.95
FLX-SAM-756,"Charging Port Microphone Flex Cable for Samsung Galaxy S4 i337 M919 USB ","10/30/18 01:37 PM",2,11,1.9,5.99,5.99,2.29,"11/16/18 02:00 AM",fixez,7.99,0
SRN-SAM-1503,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Silver (Premium)","09/18/18 12:08 PM",4,6,100.35,189.99,189.99,104.99,"11/16/18 03:41 AM",mengtor,123.99,122.99
SRN-LGM-661,"LCD and Touch Screen Digitizer with Frame for LG X Power - Black",N/A,0,0,0,59.99,0,33.99,"11/16/18 04:41 AM",mengtor,18.99,18.5
SRN-LGM-648,"LCD and Touch Screen Replacement with Frame for LG V20 - Black","09/24/18 12:21 PM",0,6,59.73,99.99,99.99,35.99,"11/16/18 04:41 AM",mobile_sentrix,34.95,34.31
SRN-LGM-648,"LCD and Touch Screen Replacement with Frame for LG V20 - Black","09/24/18 12:21 PM",0,6,59.73,99.99,99.99,35.99,"11/16/18 04:41 AM",mengtor,36.99,35.99
FLX-SAM-640,"Home Button for Samsung Galaxy Note 2 - Gray","12/30/16 02:29 PM",0,7,0.83,2.5,2.19,0.99,"11/16/18 05:41 AM",fixez,2.99,0
FLX-SAM-800,"Audio Headphone Jack Speaker Flex Cable for Samsung Galaxy Note 3 N9000 N900A ","08/15/18 12:53 PM",1,5,0.93,3.979,3.29,1.99,"11/16/18 06:00 AM",fixez,0,2.49
FLX-SAM-788,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900P ","07/27/18 04:39 PM",0,4,2.34,8.075,6.89,4.49,"11/16/18 06:00 AM",mengtor,3.5,2.99
FLX-SAM-794,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900V ","07/20/18 05:01 PM",2,2,3.19,8.17,8.17,4.29,"11/16/18 06:21 AM",mengtor,3.5,2.99
SRN-LGM-614,"LCD and Touch Screen Digitizer for LG V10 H900 H901 VS990 - Space Black","09/13/18 02:02 PM",0,5,34.43,110.16,110.16,41.69,"11/16/18 06:40 AM",mobile_sentrix,33.14,30.07
