SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1402,"Home Button Gasket for iPad Air Black","04/17/18 02:12 PM",4,4,0.39,1.295,0.79,0.99,"08/13/18 12:41 AM",etrade_supply,1.04,0
APL-003-1502,"Charging Port with Flex Cable Earphone Jack and Mic for iPhone 6 Plus - Gray","08/06/18 11:36 AM",10,19,2.98,8.99,8.99,4.49,"08/13/18 01:41 AM",maya_cellular,2.99,0
APL-003-1503,"Power Flex Cable With Mic for iPad Air 2","01/31/18 09:42 AM",1,6,1.32,3.93,3.16,1.79,"08/13/18 01:41 AM",maya_cellular,0,1.49
FLX-SAM-1560,"Rear Camera Lens for Samsung Galaxy S8 - Midnight Black","07/05/18 04:13 PM",1,4,0.79,4.99,0,1.29,"08/13/18 02:00 AM",mobile_sentrix,1.2,1.02
FLX-SAM-1562,"Rear Camera Lens for Samsung Galaxy S8 - Arctic Silver","07/05/18 04:13 PM",0,5,0.79,4.99,0,1.29,"08/13/18 02:01 AM",mobile_sentrix,1.06,0.92
FLX-SAM-1563,"Rear Camera Lens for Samsung Galaxy S8 Plus - Midnight Black","07/27/18 04:39 PM",0,10,0.68,4.99,0,1.29,"08/13/18 02:20 AM",mobile_defenders,0,1.49
FLX-SAM-1564,"Rear Camera Lens for Samsung Galaxy S8 Plus - Orchid Gray","06/13/18 01:48 PM",1,6,0.89,4.99,0,1.29,"08/13/18 02:20 AM",mobile_defenders,0,1.49
FLX-SAM-1565,"Rear Camera Lens for Samsung Galaxy S8 Plus - Arctic Silver","07/27/18 04:39 PM",0,8,0.68,4.99,0,1.29,"08/13/18 02:20 AM",mobile_defenders,0,1.49
ACC-ZRT-489,"Front Glass Adhesive Replacement for Samsung Galaxy S7","06/13/18 05:13 PM",60,135,0.63,1.99,1.49,0.79,"08/13/18 02:41 AM",fixez,2.49,0
APL-003-1594,"Loudspeaker for iPhone 6s Plus","08/06/18 11:36 AM",9,12,1.64,7.98,7.98,2.19,"08/13/18 04:00 AM",etrade_supply,2.21,2.98
APL-003-1604,"SIM Card Tray for iPhone 6s Plus  Rose Gold","01/31/18 09:42 AM",1,6,0.68,1.98,1.69,0.89,"08/13/18 04:20 AM",etrade_supply,0,1.19
APL-003-1636,"Charging Port for iPad Pro 12.9 (3G Version) - Black",N/A,0,4,7.03,11.95,9.69,3.49,"08/13/18 05:00 AM",etrade_supply,3.93,0
APL-003-1648,"Home Button with Flex Cable Ribbon for iPhone 5S - Gold","05/31/18 01:10 PM",7,1,1.18,5.63,5.63,1.49,"08/13/18 05:01 AM",maya_cellular,1.99,0
