SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
SRN-SAM-1502,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge - White (Standard) ","06/06/17 09:45 AM",0,0,179.03,250.99,0,189.99,"07/19/18 12:00 AM",parts_4_cells,175,210
BT-BP-30230,"Battery for Samsung Galaxy S7 3000mAH Li-Polymer","06/21/18 11:05 AM",36,0,3.61,12.99,12.99,7.99,"07/19/18 12:00 AM",cell_parts_hub,0,9.99
BT-BP-30156,"BinTEK Battery for Samsung Galaxy S6 Edge 2600mAH Li-Polymer Premium ","07/03/18 11:30 AM",9,8,5.14,14.99,12.99,7.89,"07/19/18 12:20 AM",cell_parts_hub,0,7.99
FLX-SAM-1536,"Rear Camera Flex Cable for Samsung Galaxy S7","06/13/18 01:48 PM",5,2,6.52,21.48,8.99,11.19,"07/19/18 01:20 AM",etrade_supply,13.58,13.52
SRN-SAM-1389,"LCD and Touch Screen Digitizer for Galaxy Note 5 - Gold Platinum (Standard)","06/14/18 03:09 PM",3,0,129.62,199.99,147.89,147.89,"07/19/18 01:20 AM",etrade_supply,133.49,132.88
SRN-SAM-1389,"LCD and Touch Screen Digitizer for Galaxy Note 5 - Gold Platinum (Standard)","06/14/18 03:09 PM",3,0,129.62,199.99,147.89,147.89,"07/19/18 01:20 AM",parts_4_cells,135,140
FLX-SAM-1395,"Charging Port Flex Cable for Galaxy Note 5 N920V","05/31/18 10:42 AM",7,7,3.01,9.12,4.39,4.19,"07/19/18 01:20 AM",etrade_supply,5.8,5.77
FLX-SAM-1385,"Loudspeaker for Samsung Galaxy Note 5","06/12/17 01:03 PM",0,3,0.58,6.1,4.49,1.69,"07/19/18 01:20 AM",etrade_supply,1.75,1.74
FLX-SAM-1375,"Charging Port Flex Cable for Samsung Galaxy Note 5 N920P","05/22/18 12:38 PM",0,7,3.01,8.11,8.11,4.39,"07/19/18 01:20 AM",etrade_supply,5.28,5.26
FLX-SAM-1384,"Front Camera Flex Cable for Samsung Galaxy Note 5","04/20/17 01:14 PM",0,6,4.65,9.99,9.99,5.69,"07/19/18 01:20 AM",etrade_supply,2.85,2.84
FLX-SAM-1374,"Charging Port Flex Cable for Samsung Galaxy Note 5 N920F","07/01/16 12:34 PM",0,0,5.46,10.58,9.19,6.29,"07/19/18 01:40 AM",etrade_supply,8.68,8.64
FLX-SAM-1373,"Charging Port Flex Cable for Samsung Galaxy Note 5 N920A ","05/22/18 12:38 PM",1,8,4.12,12.99,7.52,5.49,"07/19/18 01:40 AM",etrade_supply,7.15,7.12
FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ","04/26/17 01:30 PM",1,1,2.41,7.96,7.96,2.99,"07/19/18 01:40 AM",etrade_supply,3.27,3.26
FLX-SAM-1417,"Volume Button Flex Cable for Samsung Galaxy Note 5",N/A,0,3,1.53,3.52,3.52,1.89,"07/19/18 01:40 AM",etrade_supply,2.13,2.12
FLX-SAM-1390,"Stylus Flex Pen Writing Input for Samsung Galaxy Note 5","04/24/17 11:45 AM",0,19,4.3,7.75,6.09,6.39,"07/19/18 01:40 AM",etrade_supply,11.26,11.21
FLX-SAM-1379,"Home Button Flex Cable for Samsung Galaxy Note 5 - Gold Platinum","05/31/18 01:10 PM",0,3,6.56,8.17,6.89,8.99,"07/19/18 01:40 AM",etrade_supply,14.45,14.38
FLX-SAM-1396,"Sim Card Tray for Samsung Galaxy Note 5 - White Pearl","08/24/17 02:40 PM",0,5,1.32,4.88,3.58,1.99,"07/19/18 01:40 AM",etrade_supply,1.25,1.24
