SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1534,"Vibrator Motor for iPhone 6","12/04/18 03:51 PM",1,14,0.65,3.6,2.79,1.19,"02/06/19 12:00 AM",maya_cellular,0,0.99
APL-003-1558,"Vibrator Motor for iPhone 5c","08/10/17 11:31 AM",0,12,0.92,2.475,2.09,0.99,"02/06/19 12:20 AM",maya_cellular,0,1.49
APL-003-1559,"Rear Camera Module for iPad Mini & iPad Mini 2 & iPad Mini 3 & iPad Air","05/31/18 01:10 PM",1,5,2.85,7.29,7.29,2.99,"02/06/19 12:20 AM",etrade_supply,0,4.93
APL-003-1579,"LCD Shield Plate for iPhone 6s","03/21/18 03:19 PM",0,3,1.1,3.38,2.69,1.79,"02/06/19 12:40 AM",etrade_supply,0,2.63
APL-003-1593,"Internal screw set for iPhone 6s and 6s Plus","02/01/19 03:04 PM",1,10,0.71,1.78,1.49,0.89,"02/06/19 12:41 AM",maya_cellular,0,0.99
APL-003-1594,"Loudspeaker for iPhone 6s Plus","10/18/18 11:57 AM",1,0,1.21,7.98,7.98,1.99,"02/06/19 01:00 AM",etrade_supply,0,1.87
APL-003-1599,"External Buttons for iPhone 6s Plus  Rose Gold","01/09/17 02:03 PM",1,4,1.23,3.38,2.69,1.49,"02/06/19 01:00 AM",etrade_supply,0,2.15
APL-003-1604,"SIM Card Tray for iPhone 6s Plus  Rose Gold","11/20/18 12:12 PM",2,2,0.85,1.98,1.69,0.89,"02/06/19 01:00 AM",etrade_supply,0,1.22
APL-003-1616,"External Power, Volume, & Mute Buttons for Apple iPhone 6  Space Gray","07/20/18 05:01 PM",0,4,0.91,2.99,2.99,1.49,"02/06/19 01:20 AM",etrade_supply,0,2.13
APL-003-1617,"External Power, Volume, & Mute Buttons for Apple iPhone 6  Silver","07/19/17 05:04 PM",0,5,0.91,2.99,2.99,1.49,"02/06/19 01:20 AM",etrade_supply,0,2.13
APL-003-1618,"External Power, Volume, & Mute Buttons for Apple iPhone 6  Gold","11/14/18 04:16 PM",1,3,1.18,2.99,2.99,1.49,"02/06/19 01:20 AM",etrade_supply,0,2.13
SRN-SAM-248,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 2 - Gray","07/18/17 11:51 AM",0,0,43.78,90.99,50.09,42.99,"02/06/19 01:40 AM",etrade_supply,0,68.32
APL-003-1621,"External Buttons for iPhone 6s  Silver","07/19/17 05:04 PM",1,10,0.91,2.88,2.22,1.89,"02/06/19 01:40 AM",etrade_supply,0,2.11
APL-003-1629,"Power Button Flex Cable with Bracket for iPhone 6s Plus","02/01/19 03:16 PM",12,24,2.14,8.61,7.29,2.79,"02/06/19 01:40 AM",maya_cellular,0,1.99
APL-003-1635,"Home Button Flex Cable for iPhone 6 and 6 Plus ","12/04/18 03:51 PM",1,7,1.09,2.35,1.97,1.99,"02/06/19 01:40 AM",maya_cellular,0,1.49
APL-003-1638,"LCD Tester for iPhone 6S ","07/20/18 05:01 PM",0,0,3.19,6.49,6.49,3.99,"02/06/19 01:40 AM",maya_cellular,0,3.99
APL-003-1648,"Home Button with Flex Cable Ribbon for iPhone 5S - Gold","12/04/18 03:51 PM",0,9,1.09,5.63,5.63,1.49,"02/06/19 02:00 AM",maya_cellular,0,1.49
APL-003-1652,"Loudspeaker Replacement for iPad Mini 1/2","04/24/17 01:31 PM",0,4,1.91,3.17,2.49,0,"02/06/19 02:00 AM",etrade_supply,0,3.8
APL-003-1670,"Front Bezel for iPhone 6S Plus - White (Premium)",N/A,0,0,1.99,4.58,3.69,2.89,"02/06/19 02:01 AM",etrade_supply,0,5.91
APL-003-1676,"Proximity Sensor Holder Bracket for iPhone 6S 6S Plus","03/01/17 12:08 PM",0,193,0.35,0.98,0.59,0,"02/06/19 02:01 AM",etrade_supply,0,0.21
APL-003-1692,"Front Middle Frame Bezel LCD Holder for iPhone 6S - Black",N/A,0,0,1.42,3.41,2.69,1.49,"02/06/19 02:20 AM",etrade_supply,0,1.71
APL-003-1707,"Loudspeaker for iPhone 7","02/01/19 03:16 PM",12,43,1.15,8.8,7.49,1.29,"02/06/19 02:40 AM",maya_cellular,0,2.99
APL-003-1709,"Power and Volume Button Flex Cable for iPhone 7 Plus","02/01/19 03:16 PM",4,20,3.35,14.26,4.19,3.99,"02/06/19 02:40 AM",maya_cellular,0,3.49
APL-003-1710,"Charging Port Flex Cable for iPhone 7 Plus - White","01/30/19 04:56 PM",11,18,3.88,15.99,15.99,8.99,"02/06/19 02:40 AM",etrade_supply,0,13.34
APL-003-1710,"Charging Port Flex Cable for iPhone 7 Plus - White","01/30/19 04:56 PM",11,18,3.88,15.99,15.99,8.99,"02/06/19 02:40 AM",maya_cellular,0,3.99
