SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-0330,"Verizon/Sprint iPhone 4 Charging Port Flex Cable Ribbon - Black","05/02/18 11:28 AM",0,6,2.46,4.12,3.39,3.09,"08/26/18 12:00 AM",fixez,0,4.49
APL-001-0276,"LCD and Touch Screen Digitizer for iPhone 4S Black","08/15/18 12:53 PM",3,5,9.12,17.95,17.95,10.59,"08/26/18 12:00 AM",fixez,0,14.49
APL-003-1196,"Home Replacement Button With Rubber Bracket for iPhone 4S White","11/08/17 02:43 PM",0,3,0.85,1.825,1.59,0.39,"08/26/18 12:00 AM",fixez,0,0.45
APL-003-1232,"Charging Dock Flex Cable for iPhone 4S White","12/02/16 03:29 PM",0,10,1.49,3.979,3.29,1.99,"08/26/18 12:20 AM",mobile_defenders,1.49,0
APL-003-0438,"iPhone 4S Charging Dock Flex Cable - Black","09/06/17 10:54 AM",0,5,1.37,4.324,3.49,1.99,"08/26/18 12:20 AM",mobile_sentrix,2.13,2
APL-003-0390,"iPhone 4S Proximity Light Sensor Power Flex","08/15/18 12:53 PM",2,15,1.08,3.48,2.69,1.49,"08/26/18 12:20 AM",mobile_sentrix,1.68,1.46
APL-001-2065,"LCD for iPod Nano 6","04/09/15 04:09 PM",0,3,0,6.99,5.99,4.79,"08/26/18 12:40 AM",fixez,0,9.49
APL-001-2062,"Touch Screen Digitizer for iPod Nano 7 - Black","05/31/18 01:10 PM",0,4,12.89,29.99,29.99,15.99,"08/26/18 12:40 AM",fixez,0,17.49
APL-003-0726,"Wifi Flex Cable for iPod Touch 4","06/12/17 01:03 PM",0,9,0.87,3,2.39,0.99,"08/26/18 12:40 AM",fixez,0,1.49
APL-003-0720,"Rear Camera for iPod Touch 4",N/A,0,12,0,3.95,1.49,0.89,"08/26/18 12:40 AM",fixez,0,3.49
APL-003-1682,"Charging Port for iPod Touch 6 - White","01/31/18 09:42 AM",0,2,2.43,7.06,5.54,3.79,"08/26/18 01:00 AM",fixez,0,7.49
APL-001-2265," LCD and Touch Screen Digitizer for Apple Watch 38mm (1st Gen)","07/05/18 04:13 PM",1,3,51.49,123.77,123.77,57.79,"08/26/18 01:00 AM",fixez,0,63.49
APL-001-2272,"LCD and Touch Screen Digitizer for Apple Watch 42mm (1st Gen)","08/15/18 12:53 PM",3,8,52.27,129.99,129.99,61.09,"08/26/18 01:00 AM",mobile_sentrix,0,51.12
SRN-HTC-1127,"HTC One M9 LCD Assembly Black","11/08/17 03:51 PM",0,1,19.96,28.62,26.57,14.99,"08/26/18 01:20 AM",mobile_defenders,20.99,18.99
FLX-HTC-582,"HTC One M8 Charging Port Flex Cable Sprint/T-Mobile","05/31/18 12:28 PM",1,2,3.47,7.81,6.59,3.49,"08/26/18 01:20 AM",fixez,5.49,0
FLX-HTC-587,"HTC One M8 Charging Port Flex Cable (32GB) AT&T/Verizon","07/20/18 05:01 PM",3,1,2.43,8.32,6.59,3.49,"08/26/18 01:40 AM",mobile_defenders,4.99,0
FLX-SAM-733,"Front Camera for Samsung Galaxy S4",N/A,0,25,0.87,2.175,1.89,0.99,"08/26/18 02:20 AM",fixez,0,2.49
FLX-SAM-703,"Earpiece Speaker Proximity Sensor Flex Cable for Samsung Galaxy S4",N/A,3,170,0,3.95,0,1.49,"08/26/18 02:20 AM",fixez,0,3.49
FLX-SAM-729,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 1.3","11/15/17 03:07 PM",1,1,0.99,3.36,2.59,0.99,"08/26/18 02:21 AM",mobile_sentrix,1.28,1.2
FLX-SAM-756,"Charging Port Microphone Flex Cable for Samsung Galaxy S4 i337 M919 USB ","07/27/18 04:39 PM",2,6,1.43,5.99,5.99,2.29,"08/26/18 02:40 AM",mengtor,2.5,0
FLX-SAM-1048,"SIM Memory Card Flex Cable for Samsung Galaxy S4 i337 Rev 0.4 USB ","03/30/18 03:38 PM",0,2,0.88,3.43,2.69,1.29,"08/26/18 02:40 AM",mobile_sentrix,1.4,1.28
FLX-SAM-1048,"SIM Memory Card Flex Cable for Samsung Galaxy S4 i337 Rev 0.4 USB ","03/30/18 03:38 PM",0,2,0.88,3.43,2.69,1.29,"08/26/18 02:40 AM",fixez,0,4.49
FLX-SAM-892,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 0.3","03/21/18 03:19 PM",0,2,1.26,3.979,3.29,1.99,"08/26/18 02:40 AM",mobile_sentrix,0,1.28
FLX-SAM-736,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 1.3 / 0.5","03/07/18 03:39 PM",0,5,1.19,2.54,1.96,0.99,"08/26/18 03:00 AM",mobile_sentrix,1.4,1.28
FLX-SAM-978,"Vibrator Motor Flex for Samsung Galaxy S5","03/16/17 12:04 PM",0,3,0.83,2.4,2.09,0.99,"08/26/18 03:00 AM",fixez,0,2.49
FLX-SAM-1489,"Charging Port Flex Cable for Samsung Galaxy S5 G900H","08/24/17 02:40 PM",0,8,3.88,9.37,7.89,4.99,"08/26/18 03:20 AM",fixez,0,4.49
FLX-SAM-1489,"Charging Port Flex Cable for Samsung Galaxy S5 G900H","08/24/17 02:40 PM",0,8,3.88,9.37,7.89,4.99,"08/26/18 03:20 AM",mengtor,5.5,3.99
FLX-SAM-990,"Home Button Charging Port Flex for Samsung Galaxy S5 SM G900P Sprint","08/15/18 12:53 PM",2,11,2.42,9.23,7.79,3.99,"08/26/18 03:20 AM",mengtor,4.5,3.99
FLX-SAM-1290,"Home Button Flex Cable for Samsung Galaxy S6 - White","01/08/18 02:58 PM",0,7,2.44,5.76,4.29,2.99,"08/26/18 03:21 AM",mobile_sentrix,2.51,2.08
FLX-SAM-1432,"Home Button Flex Cable for Samsung Galaxy S6 - Gold Platinum","01/08/18 02:58 PM",0,5,2.44,7.01,5.59,2.99,"08/26/18 03:21 AM",mobile_sentrix,3.15,2.31
FLX-SAM-1291,"Charging Port Flex Cable for Samsung Galaxy S6 G920F Rev 0.6","09/15/17 03:06 PM",1,6,3.38,8.34,8.34,4.39,"08/26/18 03:40 AM",mengtor,4.5,3.99
FLX-SAM-1430,"Charging Port Flex Cable for Samsung Galaxy S6 G920F","05/04/18 03:36 PM",1,2,3.22,9.99,7.39,4.99,"08/26/18 03:41 AM",mengtor,4.5,3.99
FLX-SAM-1371,"Vibrating Motor for Samsung Galaxy S6, S6 Edge, S6 Edge Plus and Note 5","06/04/18 04:58 PM",0,40,0.47,2.69,2.09,1.19,"08/26/18 03:41 AM",mobile_sentrix,0.62,0.6
FLX-SAM-1333,"Charging Port Flex Cable for Samsung Galaxy S6 G920V ","02/09/18 04:16 PM",5,9,2.88,6.72,5.28,3.99,"08/26/18 04:00 AM",mobile_sentrix,3.12,3
FLX-SAM-1337,"Home Button Flex Cable for Samsung Galaxy S6 - Black","01/08/18 02:58 PM",0,9,2.44,6.48,4.79,2.99,"08/26/18 04:00 AM",mobile_sentrix,2.11,2
FLX-SAM-1394,"Rear Camera Lens for Samsung Galaxy S6 - White","07/05/18 04:13 PM",3,8,0.79,2.99,2.79,0.99,"08/26/18 04:00 AM",fixez,0,1.49
FLX-SAM-1340,"Rear Camera Lens for Samsung Galaxy S6 - Black","08/22/18 10:32 AM",5,9,0.79,2.4,2.09,1.99,"08/26/18 04:00 AM",fixez,0,4.49
FLX-SAM-1288,"Volume Flex Cable for Samsung Galaxy S6",N/A,0,4,2.04,4.99,0,2.59,"08/26/18 04:01 AM",mobile_sentrix,0,0.68
FLX-SAM-1433,"Sim Card Tray for Samsung Galaxy S6 - Gold Platinum","05/04/17 12:56 PM",0,3,0.9,2.42,1.89,0.99,"08/26/18 04:20 AM",fixez,1.49,0
FLX-SAM-1470,"Charging Port Flex Cable for Samsung Galaxy S7 Edge G935P Sprint","05/22/18 12:38 PM",1,3,3.64,12.99,0,4.49,"08/26/18 04:20 AM",mobile_sentrix,3.67,3.6
FLX-SAM-1442,"Charging Port Flex Cable for Samsung Galaxy S7 G930V","07/27/18 04:39 PM",9,10,3.09,9.92,9.92,4.89,"08/26/18 04:20 AM",mobile_sentrix,3.63,3.52
FLX-SAM-1535,"Front Camera Flex Cable for Samsung Galaxy S7/S7 Edge","06/13/18 01:48 PM",0,4,2.43,9.99,0,2.99,"08/26/18 04:40 AM",mobile_sentrix,1.6,1.75
FLX-SAM-1535,"Front Camera Flex Cable for Samsung Galaxy S7/S7 Edge","06/13/18 01:48 PM",0,4,2.43,9.99,0,2.99,"08/26/18 04:40 AM",fixez,0,7.49
FLX-SAM-1446,"Charging Port Flex Cable for Samsung Galaxy S7 G930F","07/27/18 04:39 PM",2,12,3.09,11.01,11.01,4.89,"08/26/18 04:40 AM",mobile_sentrix,3.63,3.52
FLX-SAM-1446,"Charging Port Flex Cable for Samsung Galaxy S7 G930F","07/27/18 04:39 PM",2,12,3.09,11.01,11.01,4.89,"08/26/18 04:40 AM",fixez,0,9.49
FLX-SAM-1521,"Charging Port Flex Cable for Samsung Galaxy S7 G930P","08/24/18 10:50 AM",1,9,3.22,9.29,0,6.99,"08/26/18 04:40 AM",mobile_sentrix,3.63,3.52
FLX-SAM-1520,"Charging Port Flex Cable for Samsung Galaxy S7 G930T","08/24/18 10:50 AM",3,6,3.22,9.29,0,5.49,"08/26/18 04:41 AM",mobile_sentrix,3.63,3.52
FLX-SAM-1519,"Charging Port Flex Cable for Samsung Galaxy S7 G930A","07/20/18 05:01 PM",4,5,3.65,9.29,0,4.89,"08/26/18 04:41 AM",mobile_sentrix,3.63,3.52
FLX-SAM-1323,"Charging Port Flex Cable for Samsung Galaxy Note Edge N915V ","02/09/18 04:16 PM",0,4,2.4,2.45,1.89,1.79,"08/26/18 05:00 AM",fixez,0,4.49
FLX-SAM-1528,"Home Button Flex Cable for Samsung Galaxy S7 Edge - Gold","06/13/18 01:48 PM",0,5,3.39,17.18,14.82,6.49,"08/26/18 05:40 AM",fixez,0,14.99
FLX-SAM-1537,"Rear Camera Flex Cable for Samsung Galaxy S7 Edge","07/05/18 04:13 PM",0,9,5.61,27.22,27.22,7.59,"08/26/18 05:40 AM",fixez,0,12.49
FLX-SAM-1445,"Charging Port Flex Cable for Samsung Galaxy S7 Edge G935A","08/15/18 12:53 PM",2,12,3.17,15.99,4.39,4.39,"08/26/18 05:40 AM",mobile_sentrix,3.67,3.6
FLX-SAM-1445,"Charging Port Flex Cable for Samsung Galaxy S7 Edge G935A","08/15/18 12:53 PM",2,12,3.17,15.99,4.39,4.39,"08/26/18 05:40 AM",fixez,0,9.49
FLX-SAM-1527,"Home Button Flex Cable for Samsung Galaxy S7 Edge - Black","06/13/18 01:48 PM",0,4,3.39,17.18,14.82,6.49,"08/26/18 05:40 AM",fixez,0,14.99
FLX-SAM-1472,"Charging Port Flex Cable for Samsung Galaxy S7 Edge G935V Verizon","11/15/16 12:50 PM",0,0,5.1,9.18,7.99,6.99,"08/26/18 05:41 AM",mobile_sentrix,3.67,3.6
FLX-SAM-1422,"Rear Camera Lens for Samsung Galaxy S7 Edge - Black Onyx","07/05/18 04:13 PM",4,6,0.79,2.95,2.95,1.19,"08/26/18 06:00 AM",fixez,4.49,0
FLX-SAM-1471,"Charging Port Flex Cable for Samsung Galaxy S7 Edge G935T T-Mobile","07/20/18 05:01 PM",1,4,2.89,12.99,0,4.49,"08/26/18 06:00 AM",mobile_sentrix,3.67,3.6
FLX-SAM-1530,"Home Button Flex Cable for Samsung Galaxy S7 Edge - Silver","07/27/18 04:39 PM",0,7,3.09,24.04,22.05,6.99,"08/26/18 06:00 AM",fixez,0,6.49
FLX-SAM-1529,"Home Button Flex Cable for Samsung Galaxy S7 Edge - White","04/03/17 01:21 PM",0,3,5.84,17.18,14.82,6.99,"08/26/18 06:00 AM",fixez,0,5.49
FLX-SAM-790,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900T ","07/20/18 05:01 PM",3,7,2.89,8.037,6.79,4.69,"08/26/18 06:21 AM",mobile_sentrix,3.13,3.07
FLX-SAM-790,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900T ","07/20/18 05:01 PM",3,7,2.89,8.037,6.79,4.69,"08/26/18 06:21 AM",fixez,0,5.49
FLX-SAM-950,"Home Button for Samsung Galaxy Note 3 - White","05/04/17 04:39 PM",1,16,0.67,1.825,1.59,0.49,"08/26/18 06:40 AM",mobile_sentrix,0.98,0.95
FLX-SAM-1321,"Rear Camera for Samsung Galaxy Note 4","03/15/18 01:59 PM",1,4,2.29,9.5,9.5,3.29,"08/26/18 07:40 AM",fixez,0,5.49
FLX-SAM-1300,"Front Camera Flex Cable for Samsung Galaxy Note 4","12/20/17 04:32 PM",0,6,1.75,4.95,0,2.69,"08/26/18 07:40 AM",fixez,0,3.49
FLX-SAM-1373,"Charging Port Flex Cable for Samsung Galaxy Note 5 N920A ","05/22/18 12:38 PM",5,3,4.12,12.99,7.52,5.49,"08/26/18 08:21 AM",fixez,0,9.49
FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ","07/27/18 04:39 PM",0,4,1.28,7.96,7.96,2.99,"08/26/18 08:21 AM",mobile_sentrix,1.64,1.6
FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ","07/27/18 04:39 PM",0,4,1.28,7.96,7.96,2.99,"08/26/18 08:21 AM",fixez,0,8.49
FLX-SAM-1383,"Vibration Motor for Samsung Galaxy Note 5","10/19/16 09:33 AM",0,4,1.12,2.69,2.69,1.39,"08/26/18 08:40 AM",mobile_sentrix,0,0.6
FLX-SAM-1415,"Home Button for Samsung Galaxy Note 5 - Black Sapphire","10/16/17 04:38 PM",1,6,7.81,18.12,16.09,9.99,"08/26/18 08:40 AM",mobile_sentrix,0,9.37
FLX-SAM-1376,"Charging Port Flex Cable for Samsung Galaxy Note 5 N920T ","07/20/18 05:01 PM",2,10,3.65,8.11,8.11,5.29,"08/26/18 08:41 AM",mobile_sentrix,0,5.36
