SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1721,"Rear Camera Flex Cable for iPhone SE","10/18/18 11:57 AM",0,11,7.55,20.99,20.99,8.99,"02/08/19 12:00 AM",mobile_defenders,0,9.99
APL-003-1711,"Charging Port Flex Cable for iPhone 7 Plus - Black","01/30/19 04:56 PM",15,22,3.88,15.99,15.99,9.29,"02/08/19 12:01 AM",mobile_defenders,0,5.99
APL-003-1711,"Charging Port Flex Cable for iPhone 7 Plus - Black","01/30/19 04:56 PM",15,22,3.88,15.99,15.99,9.29,"02/08/19 12:01 AM",fixez,0,8.49
APL-003-1708,"Loudspeaker for iPhone 7 Plus","02/01/19 03:16 PM",3,17,1.57,6.99,6.99,1.99,"02/08/19 12:20 AM",mobile_defenders,0,2.99
APL-003-1707,"Loudspeaker for iPhone 7","02/01/19 03:16 PM",13,42,1.15,8.8,7.49,1.29,"02/08/19 12:20 AM",fixez,0,6.49
APL-003-1701,"Charging Port Flex Cable for iPhone 7 - White","02/01/19 03:04 PM",19,40,3.85,13.99,13.99,7.29,"02/08/19 12:21 AM",mobile_sentrix,0,6.03
APL-003-1703,"Charging Port Flex Cable for iPhone 7 - Grey","02/01/19 03:04 PM",8,14,3.85,13.99,7.57,7.69,"02/08/19 12:40 AM",mobile_sentrix,0,7.09
APL-003-1665,"Front Glass Lens for iPhone 6S Plus - White (Premium)",N/A,0,0,2.45,5.51,4.09,1.99,"02/08/19 12:40 AM",mobile_defenders,0,2.99
APL-001-2223,"Glass With Frame for iPhone 6S - Black","07/01/16 01:03 PM",0,28,4.44,8.34,6.59,0.79,"02/08/19 12:40 AM",mobile_sentrix,5.37,5.17
APL-001-2252,"Glass With Frame for iPhone 6S Plus - Black",N/A,0,0,4.44,8.44,7.19,2.99,"02/08/19 12:40 AM",mobile_sentrix,0,5.72
APL-001-2123,"Front Screen Glass for iPhone 6s Plus - White","02/29/16 01:35 PM",0,0,2.11,4.75,3.49,2.19,"02/08/19 12:40 AM",mobile_defenders,0,2.99
APL-001-2123,"Front Screen Glass for iPhone 6s Plus - White","02/29/16 01:35 PM",0,0,2.11,4.75,3.49,2.19,"02/08/19 12:40 AM",fixez,0,4.49
APL-001-2251,"Glass With Frame for iPhone 6S Plus - White",N/A,0,0,4.44,8.44,7.19,1.99,"02/08/19 12:40 AM",fixez,0,9.49
APL-001-2251,"Glass With Frame for iPhone 6S Plus - White",N/A,0,0,4.44,8.44,7.19,1.99,"02/08/19 12:40 AM",mobile_sentrix,6.45,5.72
APL-003-1588,"Charging Port and Headphone Jack Flex Cable for iPhone 6s Plus  Silver","02/01/19 03:16 PM",22,49,3.06,10.99,5.18,4.99,"02/08/19 01:00 AM",fixez,0,9.49
