SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-001-2048,"LCD and Touch Screen Digitizer for iPad Air 2 - Black","07/27/18 04:23 PM",2,7,137.82,299.99,209.89,209.89,"09/11/18 12:20 AM",etrade_supply,214.55,208.33
APL-001-2136,"LCD and Touch Screen Digitizer for iPhone 6 Plus - White (Aftermarket Premium / Economy Plus)","09/07/18 12:24 PM",485,392,12.58,28.99,28.99,16.39,"09/11/18 02:00 AM",maya_cellular,14.45,13.95
APL-001-2116,"LCD and Touch Screen Digitizer for iPhone 6 Plus - Black (Aftermarket Premium / Economy Plus)","09/07/18 12:27 PM",321,211,12.58,28.99,28.99,16.39,"09/11/18 02:00 AM",maya_cellular,14.45,13.95
APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Aftermarket Premium / Economy Plus)","09/07/18 01:09 PM",651,750,13.6,44.99,44.99,17.99,"09/11/18 02:20 AM",maya_cellular,14.45,13.95
APL-001-2298,"LCD and Touch Screen Digitizer for iPhone 6S - Black (Aftermarket Premium / Economy Plus)","09/07/18 12:19 PM",369,327,13.6,44.99,44.99,17.99,"09/11/18 02:20 AM",maya_cellular,14.45,13.95
SRN-SAM-1389,"LCD and Touch Screen Digitizer for Galaxy Note 5 - Gold Platinum (Standard)","08/03/18 03:23 PM",1,6,111.23,199.99,147.89,147.89,"09/11/18 02:21 AM",maya_cellular,125.95,123.95
SRN-SAM-1389,"LCD and Touch Screen Digitizer for Galaxy Note 5 - Gold Platinum (Standard)","08/03/18 03:23 PM",1,6,111.23,199.99,147.89,147.89,"09/11/18 02:40 AM",cell_parts_hub,150,140
FLX-SAM-1333,"Charging Port Flex Cable for Samsung Galaxy S6 G920V ","02/09/18 04:16 PM",2,7,2.88,6.72,5.28,3.99,"09/11/18 03:21 AM",etrade_supply,5.44,5.7
SRN-SAM-1639,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Premium)","06/04/18 01:17 PM",0,0,87,139.99,0,93.39,"09/11/18 09:00 AM",cell_parts_hub,64.99,60
SRN-SAM-1638,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - Black (Premium)","04/18/18 10:52 AM",0,0,88,139.99,0,93.39,"09/11/18 09:00 AM",cell_parts_hub,64.99,60
SRN-SAM-1659,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Standard) (No Logo)","09/07/18 11:38 AM",11,6,59.1,99.99,0,69.89,"09/11/18 09:00 AM",mobile_sentrix,49.06,60.96
SRN-SAM-1618,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - Black (Standard) (No Logo)","08/31/18 10:31 AM",24,2,58.2,99.99,0,69.89,"09/11/18 09:00 AM",mobile_sentrix,49.46,60.96
SRN-SAM-1626,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Gold Platinum (Standard) (No Logo)","08/24/18 10:50 AM",9,6,102.78,199.99,199.99,122.09,"09/11/18 09:03 AM",fixez,0,124.49
