SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
SRN-MOT-675,"LCD and Digitizer Replacement with Frame for Motorola Moto X Pure Edition XT1575 - White",N/A,0,0,0,69.99,0,43.99,"05/01/18 12:20 AM",mengtor,45.99,43.99
SRN-MOT-674,"LCD and Digitizer Replacement with Frame for Motorola Moto X Pure Edition XT1575 - Black","12/21/16 01:09 PM",0,0,0,56.95,0,43.99,"05/01/18 12:20 AM",mengtor,45.99,43.99
APL-001-0732,"LCD and Touch Screen Digitizer for iPhone 5C - Black (Economy Plus)","04/09/18 01:42 PM",139,231,8.5,19.99,13.49,10.69,"05/01/18 01:20 AM",mobile_sentrix,11.09,11.06
APL-001-2327,"LCD and Touch Screen Digitizer for iPad Pro 12.9 - Black (Standard)","03/05/18 11:58 AM",3,4,88.75,238.325,199.99,124.99,"05/01/18 01:20 AM",mengtor,0,99.99
APL-001-2328,"LCD and Touch Screen Digitizer for iPad Pro 12.9 - White (Standard)","03/16/18 03:14 PM",3,1,106.21,237.23,199.99,129.99,"05/01/18 01:20 AM",mengtor,129.99,126.99
APL-001-2259,"LCD and Touch Screen Digitizer for iPod Touch 6 - White","04/24/18 03:08 PM",6,9,27.29,49.99,45.7,36.99,"05/01/18 01:20 AM",mengtor,30.99,29.99
APL-001-2308,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Economy Plus)","04/24/18 04:54 PM",953,381,11,21.99,17.99,14.29,"05/01/18 01:40 AM",mengtor,15.3,14.99
APL-001-2309,"LCD and Touch Screen Digitizer for iPhone 6 - White (Economy Plus)","04/24/18 04:54 PM",758,416,11,21.99,17.99,14.29,"05/01/18 01:40 AM",mengtor,15.3,14.99
APL-003-0540,"Mute Volume Power Metal Buttons for iPhone 5 - White","04/25/18 04:13 PM",5,6,0.88,2.99,2.29,0.99,"05/01/18 02:40 AM",mobile_sentrix,1.22,0.94
FLX-SAM-802,"Stylus S Pen Insert Writing Flex Cable for Samsung Galaxy Note 3","12/11/17 01:44 PM",0,8,2.4,5.69,4.19,2.99,"05/01/18 02:40 AM",mobile_defenders,0,2.49
FLX-SAM-958,"Back Camera Lens Cover for Samsung Galaxy Note 3 - Black","04/25/18 04:13 PM",1,4,0.79,2.1,1.79,1.99,"05/01/18 02:40 AM",mobile_sentrix,0,0.9
APL-003-0546,"Vibrator Motor for iPhone 5 ","07/19/17 05:04 PM",3,6,0.46,2.93,2.29,0.99,"05/01/18 02:40 AM",fixez,0,2.5
FLX-SAM-1397,"Stylus Pen for Samsung Galaxy Note 5 - Silver Titanium","04/25/18 10:42 AM",2,6,5.22,13.99,9.59,7.49,"05/01/18 02:40 AM",mobile_defenders,0,5.99
FLX-SAM-1306,"Stylus S Pen Sensor Flex Cable for Samsung Galaxy Note 4","04/20/17 01:14 PM",0,15,3.2,7.875,6.19,3.49,"05/01/18 02:40 AM",mobile_defenders,0,1.99
SRN-SAM-1361,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 Active - White","07/26/17 02:43 PM",0,0,113.75,225.65,189.99,124.99,"05/01/18 03:40 AM",mengtor,145.99,143.99
SRN-SAM-1360,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 Active - Grey","08/01/17 01:12 PM",0,0,111.76,225.75,189.99,124.99,"05/01/18 03:40 AM",mengtor,145.99,143.99
SRN-SAM-1297,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 Edge - Black Sapphire","03/16/18 04:59 PM",1,3,129.45,175.24,169.99,159.99,"05/01/18 03:40 AM",mengtor,116.99,114.99
