SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
BTY-COV-1722,"Rear Battery Cover for Samsung Galaxy S8 Plus - Arctic Silver","09/07/18 11:38 AM",0,34,3.21,15.99,0,8.99,"11/29/18 12:00 AM",mobile_sentrix,0,10.42
BTY-COV-1724,"Rear Battery Cover for Samsung Galaxy S8 Plus - Orchid Grey","05/24/18 12:31 PM",0,49,3.59,15.99,0,8.99,"11/29/18 12:00 AM",mobile_sentrix,0,10.32
ACC-ZRT-537,"Pre Cut Adhesive for Samsung Galaxy S8 Plus","09/25/18 02:49 PM",12,23,0.59,3.99,0,1.09,"11/29/18 12:00 AM",mobile_sentrix,0,1.07
FLX-SAM-1584,"Wireless Charging Chip with NFC Antenna for Samsung Galaxy Note 8","08/15/18 12:53 PM",0,10,1.98,14.99,14.99,4.49,"11/29/18 12:01 AM",mobile_sentrix,0,2.1
FLX-SAM-1585,"Proximity Sensor Flex Cable for Samsung Galaxy Note 8 ","12/01/17 11:33 AM",0,2,1.89,13.99,13.99,2.99,"11/29/18 12:01 AM",mobile_sentrix,0,2.31
SRN-SAM-1660,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - White (Premium)","10/16/18 10:43 AM",0,3,49.37,99.99,0,59.99,"11/29/18 12:20 AM",etrade_supply,73.47,69.27
SRN-SAM-1662,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - Gold (Premium)","09/18/18 12:08 PM",1,2,50.35,99.99,0,59.99,"11/29/18 12:20 AM",etrade_supply,77.66,73.47
APL-003-1831,"LCD Screen Digitizer Tester Flex Cable Ribbon for iPhone X","10/24/18 04:07 PM",0,10,3.23,19.99,0,5.59,"11/29/18 12:20 AM",mobile_sentrix,0,4.23
APL-003-1829,"Loud Speaker Antenna Flex Cable for iPhone X","09/25/18 04:36 PM",0,4,2.37,4.99,0,3.29,"11/29/18 12:21 AM",mobile_sentrix,0,1.1
APL-003-1828,"Volume Flex Cable for iPhone X","09/25/18 04:36 PM",0,4,3.11,18.99,0,5.99,"11/29/18 12:21 AM",mobile_sentrix,0,3.05
APL-003-1824,"Rear Camera Flex Cable for iPhone X","08/15/18 12:53 PM",0,3,58.23,169.99,0,68.29,"11/29/18 12:40 AM",mengtor,60.99,56.99
APL-003-1826,"Front Infrared Camera Flex Cable for iPhone X","08/06/18 11:36 AM",0,5,21.79,68.99,0,38.99,"11/29/18 12:40 AM",mobile_sentrix,0,21.33
