SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1516,"Signal Antenna Cable for iPad Air 2","04/17/18 02:12 PM",0,5,1.83,4.99,3.99,2.49,"08/16/18 12:00 AM",fixez,0,7.49
APL-001-0096,"LCD and Touch Screen Digitizer for ATT iPhone 4 Black","08/15/18 12:53 PM",4,7,9.12,17.95,12.99,10.39,"08/16/18 12:00 AM",mobile_defenders,0,12.49
APL-003-1014,"Home Button Flex Cable for iPad Mini & iPad Mini 2","05/07/15 03:34 PM",0,49,1.64,3.772,3.09,2.99,"08/16/18 12:00 AM",fixez,0,2.49
APL-003-0990,"Headphone Audio Jack Flex Cable for iPad Mini White","07/27/18 04:39 PM",0,15,0.98,4.21,3.39,1.89,"08/16/18 12:20 AM",fixez,0,3.49
APL-003-1002,"Charging Port Flex Cable Assembly for iPad Mini White","08/15/18 12:53 PM",5,6,2.13,4.52,3.32,2.49,"08/16/18 12:20 AM",fixez,5.49,0
APL-003-1551," Home Button Flex with Home Button for iPad Mini 3 - White","08/15/18 12:53 PM",2,10,2.13,2.86,2.29,3.99,"08/16/18 12:20 AM",fixez,0,3.49
APL-003-1549,"Home Button Flex with Home Button for iPad Mini 3  - Gold","07/27/18 04:39 PM",0,10,2.34,4.09,3.29,3.99,"08/16/18 12:20 AM",fixez,3.49,0
APL-003-1563,"Charging Port Flex Cable for iPad Mini 4 ","08/15/18 12:53 PM",4,15,1.98,8.645,3.99,3.99,"08/16/18 12:41 AM",fixez,0,7.49
APL-003-1568,"Power Button Flex Cable for Apple iPad Mini 4 ","08/24/17 02:40 PM",1,3,1.47,4.255,3.49,2.99,"08/16/18 12:41 AM",fixez,7.49,0
APL-001-2325,"LCD and Touch Screen Digitizer for iPad Pro 9.7 - Black (Standard)","08/15/18 12:53 PM",7,6,96.92,169.99,169.99,125.29,"08/16/18 12:41 AM",fixez,0,127.49
APL-003-1724,"Home Button for iPad Pro 9.7 - Gold","07/27/18 04:39 PM",1,4,2.34,14.99,0,3.39,"08/16/18 12:41 AM",fixez,11.49,0
APL-003-1727,"Home Button for iPad Pro 12.9 - Gold","01/17/17 02:00 PM",0,2,2.34,5.27,3.86,2.49,"08/16/18 01:00 AM",mobile_sentrix,0,2.62
BT-BP-30004,"BinTEK iPhone 4S 1430mAH Li-Ion Premium Battery","10/02/17 02:33 PM",22,11,3.83,7.99,7.99,4.99,"08/16/18 01:00 AM",mobile_sentrix,4.28,4.09
BT-BP-30004,"BinTEK iPhone 4S 1430mAH Li-Ion Premium Battery","10/02/17 02:33 PM",22,11,3.83,7.99,7.99,4.99,"08/16/18 01:00 AM",fixez,0,9.49
BT-BP-30002,"BinTEK iPhone 4 1420mAH Li-Ion Premium Battery","09/29/17 04:23 PM",15,27,3.83,7.99,7.99,4.99,"08/16/18 01:01 AM",mobile_sentrix,4.21,0
