SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
ACC-ZRT-571,"LCD Bezel Frame Adhesive Tape for iPhone 8 Plus (5.5 inches) - White","09/04/18 01:58 PM",3,17,0.62,1.99,0,0.99,"09/29/18 12:00 AM",etrade_supply,1.69,1.68
ACC-ZRT-572,"LCD Bezel Frame Adhesive Tape for iPhone X - Black","09/04/18 01:58 PM",2,18,0.62,1.99,0,0.99,"09/29/18 12:00 AM",etrade_supply,1.69,1.68
FLX-LGM-344,"LG Optimus G2 Verizon VS980 Power Volume Rear Button Key Flex Cable","01/26/16 01:44 PM",0,1,1.12,2.52,1.99,0.99,"09/29/18 12:42 AM",fixez,9.99,0
FLX-LGM-386,"LG Optimus G2 D800 D801 D803 Charging Port Headphone Jack Mic Flex Cable","01/17/17 02:58 PM",0,1,6.89,12.06,10.13,0.99,"09/29/18 12:44 AM",fixez,11.49,0
FLX-LGM-346,"LG Optimus G2 Verizon VS980 Power Volume Rear Buttons",N/A,0,0,0,10.95,8.19,1.99,"09/29/18 12:46 AM",fixez,9.99,0
FLX-LGM-350,"LG Optimus G2 Verizon VS980 Front Camera Flex",N/A,0,18,0,10.95,8.89,0.99,"09/29/18 12:49 AM",fixez,4.49,0
FLX-LGM-510,"LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex","07/07/15 11:42 AM",0,3,4.12,7.828,6.59,0.99,"09/29/18 12:51 AM",fixez,9.99,0
SRN-LGM-644,"LCD and Digitizer Replacement with Frame for LG G2 VS980 - White",N/A,0,0,0,59.99,0,30.89,"09/29/18 12:51 AM",mobile_sentrix,30.96,26.63
FLX-SAM-1443,"Charging Port Flex Cable for Samsung Galaxy S6 G920T","08/15/18 12:53 PM",1,13,3.17,9.99,9.99,5.89,"09/29/18 01:02 AM",fixez,9.49,0
FLX-SAM-1354,"Charging Port Flex Cable for Samsung Galaxy S6 G920P ","07/05/18 04:13 PM",2,9,2.5,9.99,7.79,4.99,"09/29/18 01:04 AM",fixez,5.49,0
FLX-SAM-1353,"Charging Port Flex Cable for Samsung Galaxy S6 G920A","09/25/18 04:36 PM",2,7,2.52,10.99,6.55,5.49,"09/29/18 01:06 AM",fixez,9.49,0
FLX-SAM-1346,"Charging Port Flex Cable for Samsung Galaxy S6 Edge G925V","07/27/18 04:39 PM",0,6,3.84,9.99,7.49,5.59,"09/29/18 01:08 AM",fixez,7.49,0
SRN-LGM-652,"LCD and Touch Screen Replacement for LG G4 Stylus - H631 MS631 H635 H540 H630D H542","01/05/17 12:04 PM",0,0,43.39,59.66,54.24,47.99,"09/29/18 01:08 AM",mengtor,48.99,47.99
SRN-SAM-248,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 2 - Gray","07/18/17 11:51 AM",0,0,43.78,90.99,50.09,50.09,"09/29/18 01:09 AM",mobile_sentrix,51.47,48.89
SRN-SAM-043,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy Note 2 i605 L900 - Gray","06/05/17 02:22 PM",0,0,52.33,99.99,99.99,56.59,"09/29/18 01:20 AM",mobile_sentrix,56.64,50.88
BTY-COV-1660,"Rear Battery Cover for Samsung Galaxy S7 - Gold Platinum (Standard)","09/25/18 04:36 PM",8,58,2.37,14.18,11.49,4.99,"09/29/18 01:20 AM",mobile_sentrix,5.97,6.05
BT-BP-30062,"BinTEK Battery for Samsung Galaxy S5 EB-BG900BBC 2800mAH Li-Ion Premium ","09/21/18 01:44 PM",22,25,4.3,7.99,7.99,6.99,"09/29/18 01:20 AM",mobile_sentrix,4.29,4.28
SRN-SAM-1389,"LCD and Touch Screen Digitizer for Galaxy Note 5 - Gold Platinum (Standard)","08/03/18 03:23 PM",1,5,111.23,199.99,147.89,147.89,"09/29/18 01:40 AM",mobile_sentrix,142.4,135.98
FLX-SAM-1364,"Charging Port Flex Cable for Samsung Galaxy S6 Edge Plus G928T ","09/25/18 04:36 PM",0,6,2.52,8.34,6.55,5.89,"09/29/18 01:40 AM",mobile_defenders,3.99,3.49
APL-001-0718,"LCD and Touch Screen Digitizer for iPod Touch 5 White","09/26/18 12:05 PM",5,5,23.04,49.99,49.99,28.49,"09/29/18 02:00 AM",mobile_sentrix,17.49,17.38
SRN-LGM-630,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 LS775 - Black","06/13/18 01:48 PM",1,0,39.38,68.88,62.75,49.99,"09/29/18 02:20 AM",mengtor,42.99,41.99
APL-003-1721,"Rear Camera Flex Cable for iPhone SE","09/13/18 02:02 PM",5,4,7.84,39.99,23.01,23.01,"09/29/18 02:40 AM",mobile_sentrix,12.06,7.87
