SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-0246,"iPhone 4 Home Button Flex Cable","04/03/17 01:21 PM",0,44,0.17,1.61,0.99,0.69,"02/15/19 01:00 AM",etrade_supply,1.03,1.02
APL-003-0330,"Verizon/Sprint iPhone 4 Charging Port Flex Cable Ribbon - Black","05/02/18 11:28 AM",0,4,2.46,4.12,3.39,3.09,"02/15/19 01:00 AM",etrade_supply,4.98,4.94
APL-003-0390,"iPhone 4S Proximity Light Sensor Power Flex","08/15/18 12:53 PM",0,13,1.08,3.48,2.69,1.49,"02/15/19 01:01 AM",etrade_supply,2.25,2.23
APL-003-0342,"Verizon/Sprint iPhone 4 Proximity Light Sensor Power Flex","05/16/18 02:40 PM",0,10,1.24,2.976,2.29,1.69,"02/15/19 01:01 AM",etrade_supply,3.8,3.77
APL-003-0444,"iPhone 4S Home Button Flex Cable","05/16/18 02:40 PM",0,6,0.17,0.98,0.59,0.49,"02/15/19 01:20 AM",etrade_supply,0.71,0.7
APL-003-0450,"iPhone 4S Headphone Jack Volume Vibrator Switch Flex - Black","05/16/18 02:40 PM",0,8,1.49,4.485,3.69,1.49,"02/15/19 01:20 AM",etrade_supply,3.02,3
APL-003-0522,"Front Camera with Proximity Sensor Flex Cable for iPhone 5","02/01/19 03:16 PM",3,29,1.74,3.99,2.39,2.99,"02/15/19 01:20 AM",etrade_supply,2.99,2.97
APL-003-0528,"Back Camera for iPhone 5 ","09/07/18 11:38 AM",0,5,3.21,9.99,6.72,3.79,"02/15/19 01:20 AM",etrade_supply,5.26,5.22
APL-003-0564,"Headphone Jack Charging Port Flex Cable for iPhone 5 Black","01/30/19 04:56 PM",3,15,1.79,4.03,3.29,2.49,"02/15/19 01:20 AM",etrade_supply,3.76,3.73
APL-003-0588,"Headphone Jack Charging Port Flex Cable for iPhone 5 White","08/15/18 12:53 PM",0,9,1.53,4.6,3.7,2.29,"02/15/19 01:21 AM",etrade_supply,3.76,3.73
APL-003-0588,"Headphone Jack Charging Port Flex Cable for iPhone 5 White","08/15/18 12:53 PM",0,9,1.53,4.6,3.7,2.29,"02/15/19 01:21 AM",maya_cellular,0,1.99
APL-003-0618,"Power Volume Flex Cable for iPhone 5","08/15/18 12:53 PM",1,8,1.68,3.46,2.69,1.69,"02/15/19 01:21 AM",etrade_supply,3,2.98
APL-003-0618,"Power Volume Flex Cable for iPhone 5","08/15/18 12:53 PM",1,8,1.68,3.46,2.69,1.69,"02/15/19 01:40 AM",maya_cellular,0,1.49
APL-003-0702,"Home Button for iPod Touch 4 Flex","09/26/17 10:48 AM",0,0,0.51,1.55,1.39,0.49,"02/15/19 01:40 AM",etrade_supply,1.49,1.48
APL-003-0708,"Loud Speaker Buzzer Flex for iPod Touch 4","06/12/17 01:03 PM",0,10,0.73,2.95,0.99,0.49,"02/15/19 01:40 AM",etrade_supply,1.88,1.87
APL-003-0714,"Power Volume Flex Cable for iPod Touch 4","10/04/17 02:24 PM",0,0,0.98,2.08,1.79,1.29,"02/15/19 01:40 AM",etrade_supply,2.02,2
APL-003-0786,"Bluetooth Signal Antenna Flex Cable for iPad 1","12/22/15 02:09 PM",0,2,1.88,4.32,3.49,3.99,"02/15/19 01:40 AM",etrade_supply,4.29,4.26
APL-003-0834,"Audio Headphone Jack Flex Cable GSM Version for iPad 2","01/31/18 09:42 AM",0,12,1.64,4.117,3.39,1.99,"02/15/19 01:40 AM",etrade_supply,2.27,2.25
APL-003-0840,"Audio Headphone Jack Flex Cable WIFI / CDMA Version for iPad 2 821-1378-A","06/29/18 04:06 PM",0,5,1.24,4.09,3.29,1.79,"02/15/19 01:40 AM",etrade_supply,2.26,2.24
APL-003-0858,"Charging Port Dock Flex Cable for iPad 2","12/31/18 01:34 PM",1,6,2.06,3.611,2.99,2.49,"02/15/19 01:40 AM",etrade_supply,3.61,3.58
APL-003-0858,"Charging Port Dock Flex Cable for iPad 2","12/31/18 01:34 PM",1,6,2.06,3.611,2.99,2.49,"02/15/19 01:40 AM",maya_cellular,0,1.99
APL-003-0864,"LCD Screen Connector Flex Cable for iPad 2","08/15/18 12:53 PM",0,6,3.17,8.99,8.99,4.79,"02/15/19 01:40 AM",etrade_supply,4.92,4.88
APL-003-0876,"Volume Vibrator Switch Power Button Flex Cable CDMA Version for iPad 2 (EMC 2560)","08/24/18 10:50 AM",1,22,1.74,2.99,2.99,2.19,"02/15/19 01:41 AM",etrade_supply,3.76,3.73
APL-003-0876,"Volume Vibrator Switch Power Button Flex Cable CDMA Version for iPad 2 (EMC 2560)","08/24/18 10:50 AM",1,22,1.74,2.99,2.99,2.19,"02/15/19 01:41 AM",maya_cellular,0,1.99
APL-003-0882,"Volume Vibrator Switch Power Button Flex Cable for iPad 2 - GSM / WIFI Version (2011)","01/30/19 04:56 PM",0,5,1.79,4.66,2.09,1.99,"02/15/19 01:41 AM",etrade_supply,3.02,0
APL-003-0882,"Volume Vibrator Switch Power Button Flex Cable for iPad 2 - GSM / WIFI Version (2011)","01/30/19 04:56 PM",0,5,1.79,4.66,2.09,1.99,"02/15/19 01:41 AM",maya_cellular,0,1.99
APL-003-0954,"Wifi & Bluetooth Flex Cable for iPad 3/4","12/04/18 03:51 PM",0,3,1.53,3.24,2.5,1.89,"02/15/19 02:00 AM",etrade_supply,2.57,2.55
APL-003-0960,"Charging Port Flex Cable for iPad 3","12/27/18 01:50 PM",0,3,1.94,6.89,6.89,2.99,"02/15/19 02:00 AM",etrade_supply,3.95,3.92
APL-003-0960,"Charging Port Flex Cable for iPad 3","12/27/18 01:50 PM",0,3,1.94,6.89,6.89,2.99,"02/15/19 02:00 AM",maya_cellular,0,2.99
APL-003-0966,"GPS Antenna Flex Cable for iPad 3",N/A,0,3,0,3.95,1.69,1.49,"02/15/19 02:00 AM",etrade_supply,2.15,2.13
APL-003-0978,"Power On Off Volume Flex Cable for iPad 3","10/24/18 04:07 PM",0,3,1.46,4.117,3.39,1.69,"02/15/19 02:00 AM",etrade_supply,3.31,3.28
APL-003-0978,"Power On Off Volume Flex Cable for iPad 3","10/24/18 04:07 PM",0,3,1.46,4.117,3.39,1.69,"02/15/19 02:00 AM",maya_cellular,0,1.99
APL-003-0990,"Headphone Audio Jack Flex Cable for iPad Mini White","07/27/18 04:39 PM",0,15,0.98,4.21,3.39,1.89,"02/15/19 02:00 AM",etrade_supply,2.64,2.62
APL-003-1002,"Charging Port Flex Cable Assembly for iPad Mini White","08/15/18 12:53 PM",0,4,2.13,4.52,3.32,2.49,"02/15/19 02:00 AM",etrade_supply,2.99,2.97
APL-003-1020,"Microphone Flex Cable for iPad Mini","01/15/19 10:48 AM",0,23,1.8,4.99,4.99,1.99,"02/15/19 02:00 AM",etrade_supply,1.86,1.85
APL-002-0823,"Charging Port Flex Cable for iPad 1","03/27/17 12:21 PM",0,0,12.55,19.92,17.99,4.99,"02/15/19 02:01 AM",etrade_supply,14.77,14.66
APL-003-1330,"Home Button with Flex Cable for iPhone 5S - Silver","10/18/18 11:57 AM",1,14,0.92,2.79,2.79,1.19,"02/15/19 02:01 AM",etrade_supply,3.02,3
APL-003-1330,"Home Button with Flex Cable for iPhone 5S - Silver","10/18/18 11:57 AM",1,14,0.92,2.79,2.79,1.19,"02/15/19 02:01 AM",maya_cellular,0,1.49
FLX-HTC-396,"HTC Vivid Headphone Jack, Mic, Power & Volume Button Flex Cable",N/A,0,0,0,21.95,19.89,17.89,"02/15/19 02:20 AM",etrade_supply,18.68,18.54
FLX-HTC-402,"HTC Vivid Battery Charger Connector Flex Cable",N/A,0,0,0,5.95,3.89,2.89,"02/15/19 02:20 AM",etrade_supply,3,2.98
