SKU,Title,"Last Received","30 Days Item Sale",Quantity,"True Cost",D1,P1,"Sale Price","Date Updated",Competitor,"Previous Price",Price
APL-003-1832,"Proximity Sensor Flex Cable for iPhone X","08/06/18 11:36 AM",0,15,14.32,54.99,0,25.99,"02/02/19 12:01 AM",etrade_supply,16,0
APL-003-1837,"Sim Card Tray for iPhone X - Silver","11/20/18 12:12 PM",1,13,1.29,3.99,0,1.69,"02/02/19 12:03 AM",mobile_sentrix,0.74,0
APL-003-1835,"Loudspeaker for iPhone X","09/25/18 04:36 PM",1,2,6.79,36.99,0,11.39,"02/02/19 12:04 AM",mengtor,1.99,0
APL-001-2403,"LCD and Touch Screen Digitizer for iPhone X - Black (Premium)","02/01/19 03:16 PM",2,2,221.02,349.89,0,266.69,"02/02/19 12:04 AM",mobile_defenders,0,264.99
APL-001-2403,"LCD and Touch Screen Digitizer for iPhone X - Black (Premium)","02/01/19 03:16 PM",2,2,221.02,349.89,0,266.69,"02/02/19 12:04 AM",etrade_supply,390.65,393.63
SRN-SAM-1659,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Standard) (No Logo)","10/18/18 11:57 AM",7,0,59.18,99.99,0,62.69,"02/02/19 12:06 AM",mobile_sentrix,62.77,57.27
SRN-SAM-1659,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Standard) (No Logo)","10/18/18 11:57 AM",7,0,59.18,99.99,0,62.69,"02/02/19 12:08 AM",fixez,72.49,0
SRN-SAM-1659,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Standard) (No Logo)","10/18/18 11:57 AM",7,0,59.18,99.99,0,62.69,"02/02/19 12:20 AM",etrade_supply,62.89,63.37
SRN-SAM-1659,"LCD and Touch Screen Digitizer for Samsung Galaxy S5 - White (Standard) (No Logo)","10/18/18 11:57 AM",7,0,59.18,99.99,0,62.69,"02/02/19 12:20 AM",maya_cellular,0,58.95
BTY-COV-1723,"Rear Battery Cover for Samsung Galaxy S8 Plus - Midnight Black","09/13/18 02:02 PM",8,19,3.55,15.99,0,7.99,"02/02/19 12:22 AM",cell_parts_hub,10,0
BTY-COV-1719,"Rear Battery Cover for Samsung Galaxy S8 - Arctic Silver","10/26/18 04:47 PM",0,33,2.89,15.99,0,6.99,"02/02/19 12:23 AM",mobile_sentrix,10.22,0
BTY-COV-1719,"Rear Battery Cover for Samsung Galaxy S8 - Arctic Silver","10/26/18 04:47 PM",0,33,2.89,15.99,0,6.99,"02/02/19 12:24 AM",maya_cellular,0,5.49
BTY-COV-1719,"Rear Battery Cover for Samsung Galaxy S8 - Arctic Silver","10/26/18 04:47 PM",0,33,2.89,15.99,0,6.99,"02/02/19 12:25 AM",cell_parts_hub,10,0
BTY-COV-1720,"Rear Battery Cover for Samsung Galaxy S8 - Midnight Black","10/25/18 09:18 AM",21,5,2.49,15.99,0,6.99,"02/02/19 12:41 AM",mengtor,7.5,0
BTY-COV-1721,"Rear Battery Cover for Samsung Galaxy S8 - Orchid Grey","07/20/18 05:01 PM",0,27,2.89,15.99,0,6.99,"02/02/19 12:41 AM",fixez,0,9.49
BTY-COV-1721,"Rear Battery Cover for Samsung Galaxy S8 - Orchid Grey","07/20/18 05:01 PM",0,27,2.89,15.99,0,6.99,"02/02/19 12:41 AM",mengtor,0,7.5
BTY-COV-1722,"Rear Battery Cover for Samsung Galaxy S8 Plus - Arctic Silver","09/07/18 11:38 AM",4,26,3.21,15.99,0,7.99,"02/02/19 12:43 AM",mobile_sentrix,10.49,0
BTY-COV-1722,"Rear Battery Cover for Samsung Galaxy S8 Plus - Arctic Silver","09/07/18 11:38 AM",4,26,3.21,15.99,0,7.99,"02/02/19 12:43 AM",fixez,0,11.49
BTY-COV-1724,"Rear Battery Cover for Samsung Galaxy S8 Plus - Orchid Grey","01/30/19 09:39 AM",3,46,3.59,15.99,0,7.99,"02/02/19 12:44 AM",mobile_sentrix,0,10.38
ACC-ZRT-537,"Pre Cut Adhesive for Samsung Galaxy S8 Plus","12/13/18 03:20 PM",1,29,0.65,3.99,0,1.09,"02/02/19 01:00 AM",fixez,0,2.49
FLX-SAM-1585,"Proximity Sensor Flex Cable for Samsung Galaxy Note 8 ","12/01/17 11:33 AM",0,2,1.89,13.99,13.99,2.99,"02/02/19 01:01 AM",mobile_sentrix,1.95,0
SRN-SAM-1660,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - White (Premium)","10/16/18 10:43 AM",0,2,49.37,99.99,0,59.99,"02/02/19 01:02 AM",etrade_supply,73.01,73.57
SRN-SAM-1661,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - Black (Premium)","11/28/18 01:16 PM",0,3,49,99.99,0,59.99,"02/02/19 01:03 AM",etrade_supply,73.01,0
SRN-SAM-1662,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 (J710) 2016 - Gold (Premium)","09/18/18 12:08 PM",0,2,50.35,99.99,0,59.99,"02/02/19 01:04 AM",etrade_supply,75.13,75.7
APL-003-1837,"Sim Card Tray for iPhone X - Silver","11/20/18 12:12 PM",1,13,1.29,3.99,0,1.69,"02/02/19 01:05 AM",etrade_supply,2.54,2.56
