"Invoice Date",Description,Credit,Debit,Balance,Tracking,Comments
"03/23/15 04:03 PM",,"4,207.32",0.00,"32,967.18",6639320343,"Received 03/16/2015"
"03/24/15 03:53 PM",,753.50,0.00,"33,720.67",6639312890,"Received 03/16/2015"
"03/20/15 01:27 PM",,"8,883.74",0.00,"42,604.41",9903367423,"Received 03/17/2015"
"03/20/15 11:32 AM",,"3,841.46",0.00,"46,445.88",9903170852,"Received 03/17/2015"
"03/17/15 12:00 AM",,0.00,"40,000.00","6,445.88",,
"03/20/15 12:02 PM",,"4,073.17",0.00,"10,519.05",9903168951,"Received 03/18/2015"
"03/24/15 02:11 PM",,"2,558.54",0.00,"13,077.58",2214030652,"Received 03/18/2015"
"03/23/15 04:12 PM",,"3,089.43",0.00,"16,167.01",2214032542,"Received 03/18/2015"
"03/23/15 03:55 PM",,"3,317.07",0.00,"19,484.09",2214035585,"Received 03/18/2015"
"03/23/15 03:28 PM",,"3,725.20",0.00,"23,209.29",2214042014,"Received 03/19/2015"
"03/24/15 11:50 AM",,"2,772.36",0.00,"25,981.65",6520266082,"Received 03/19/2015"
"03/23/15 04:38 PM",,"3,991.87",0.00,"29,973.52",6520239902,"Received 03/19/2015"
"03/23/15 04:45 PM",,"4,471.54",0.00,"34,445.06",6520245314,"Received 03/19/2015"
"03/20/15 12:00 AM",,0.00,"40,000.00","-5,554.94",,
"03/25/15 04:06 PM",,"1,439.19",0.00,"-4,115.75",6195044925,"Received 03/22/2015"
"03/25/15 02:04 PM",,"1,652.85",0.00,"-2,462.90",6195046546,"Received 03/22/2015"
"03/23/15 03:43 PM",,"3,739.84",0.00,"1,276.93",6195047806,"Received 03/22/2015"
"03/24/15 12:29 PM",,"5,873.98",0.00,"7,150.92",1744714366,"Received 03/22/2015"
"03/25/15 01:12 PM",,"5,128.18",0.00,"12,279.10",1744715055,"Received 03/22/2015"
"03/26/15 10:44 AM",,"2,780.49",0.00,"15,059.58",5227249834,"Received 03/23/2015"
"03/26/15 11:40 AM",,"2,439.02",0.00,"17,498.61",5227252866,"Received 03/23/2015"
"03/26/15 03:21 PM",,"1,255.28",0.00,"18,753.89",4065069256,"Received 03/24/2015"
"03/26/15 11:05 AM",,"2,213.82",0.00,"20,967.71",4065070951,"Received 03/24/2015"
"03/24/15 12:00 AM",,0.00,"40,000.00","-19,032.29",,
"03/26/15 01:40 PM",,"7,862.60",0.00,"-11,169.68",4065066596,"Received 03/25/2015"
"03/30/15 10:50 AM",,"2,658.54",0.00,"-8,511.15",8419859442,"Received 03/25/2015"
"03/30/15 10:50 AM",,"3,078.05",0.00,"-5,433.10",8419861100,"Received 03/25/2015"
"03/30/15 02:20 PM",,"3,471.54",0.00,"-1,961.55",8419863620,"Received 03/25/2015"
"03/30/15 11:12 AM",,"2,581.30",0.00,619.75,9023950283,"Received 03/27/2015"
"03/30/15 11:57 AM",,"7,207.32",0.00,"7,827.06",3542206091,"Received 03/27/2015"
"03/30/15 11:20 AM",,"3,422.76",0.00,"11,249.83",3542210862,"Received 03/27/2015"
"03/31/15 04:28 PM",,641.79,0.00,"11,891.62",5004155074,"Received 03/29/2015"
"04/01/15 01:46 PM",,"4,073.17",0.00,"15,964.79",5004142894,"Received 03/30/2015"
"03/31/15 03:53 PM",,"3,008.13",0.00,"18,972.92",5004142522,"Received 03/30/2015"
"04/03/15 02:19 PM",,"5,556.91",0.00,"24,529.83",6308764641,"Received 03/31/2015"
"04/03/15 11:29 AM",,"2,875.77",0.00,"27,405.60",6308543371,"Received 03/31/2015"
"04/03/15 10:45 AM",,"3,196.75",0.00,"30,602.35",6308541282,"Received 03/31/2015"
"03/31/15 12:00 AM",,0.00,"40,000.00","-9,397.65",,
"03/31/15 12:00 AM","China Facility Support (12600 RMB with 6.15 exchange rate)","2,048.78",0.00,"-7,348.87",,
"04/03/15 12:54 PM",,"6,256.12",0.00,"-1,092.75",3296519461,"Received 04/01/2015"
"04/03/15 10:34 AM",,"2,370.31",0.00,"1,277.56",3296463354,"Received 04/01/2015"
"04/07/15 03:01 PM",,890.07,0.00,"2,167.62",9696872010,"Received 04/06/2015"
"04/07/15 11:33 AM",,"2,893.56",0.00,"5,061.18",9696870540,"Received 04/06/2015"
"04/07/15 02:16 PM",,"8,119.74",0.00,"13,180.92",5996531391,"Received 04/06/2015"
"04/07/15 10:56 AM",,"2,920.07",0.00,"16,100.98",5996532205,"Received 04/06/2015"
"04/09/15 04:09 PM",,"8,278.96",0.00,"24,379.94",6877260530,"Received 04/08/2015"
"04/09/15 11:32 AM",,"2,080.75",0.00,"26,460.69",6877258043,"Received 04/08/2015"
"04/09/15 11:36 AM",,"2,920.07",0.00,"29,380.75",6877256212,"Received 04/08/2015"
"04/10/15 11:18 AM",,"2,920.07",0.00,"32,300.82",3230572881,"Received 04/08/2015"
"04/08/15 12:00 AM",,0.00,"34,400.00","-2,099.18",,
"04/13/15 01:19 PM",,"7,485.32",0.00,"5,386.14",8398470570,"Received 04/11/2015"
"04/14/15 02:21 PM",,"2,327.90",0.00,"7,714.03",2276506595,"Received 04/11/2015"
"04/14/15 12:57 PM",,986.95,0.00,"8,700.98",2276499400,"Received 04/11/2015"
"04/13/15 11:17 AM",,"3,798.53",0.00,"12,499.51",8398461116,"Received 04/13/2015"
"04/13/15 11:05 AM",,"3,499.18",0.00,"15,998.70",8398462730,"Received 04/13/2015"
"04/14/15 12:07 PM",,"4,019.58",0.00,"20,018.27",2276502653,"Received 04/13/2015"
"04/20/15 03:53 PM",,"3,274.06",0.00,"23,292.33",5150331690,"Received 04/13/2015"
"04/15/15 11:37 AM",,"5,448.61",0.00,"28,740.95",5117639461,"Received 04/13/2015"
"04/13/15 12:00 AM",,0.00,"40,000.00","-11,259.05",,
"04/15/15 12:43 PM",,"3,409.46",0.00,"-7,849.59",5117621320,"Received 04/15/2015"
"04/16/15 11:43 AM",,"2,185.97",0.00,"-5,663.62",5117633301,"Received 04/15/2015"
"04/16/15 01:09 PM",,"1,311.58",0.00,"-4,352.04",5117635051,"Received 04/15/2015"
"04/16/15 02:20 PM",,"5,236.54",0.00,884.50,9492145950,"Received 04/15/2015"
"04/20/15 12:10 PM",,"3,254.49",0.00,"4,138.99",9492203814,"Received 04/15/2015"
"04/20/15 11:58 AM",,"3,303.43",0.00,"7,442.42",9492205763,"Received 04/15/2015"
"04/20/15 11:49 AM",,"2,691.68",0.00,"10,134.10",9151066374,"Received 04/15/2015"
"04/20/15 12:40 PM",,"2,756.93",0.00,"12,891.03",9151067623,"Received 04/15/2015"
"04/20/15 02:30 PM",,712.64,0.00,"13,603.67",2512099962,"Received 04/16/2015"
"04/20/15 01:27 PM",,"6,823.00",0.00,"20,426.67",2512102784,"Received 04/16/2015"
"04/20/15 11:23 AM",,"3,221.86",0.00,"23,648.53",2512008100,"Received 04/16/2015"
"04/20/15 10:57 AM",,"4,106.85",0.00,"27,755.39",2512006276,"Received 04/16/2015"
"04/20/15 11:11 AM",,"1,507.34",0.00,"29,262.73",7064995162,"Received 04/17/2015"
"04/20/15 12:22 PM",,"1,272.43",0.00,"30,535.16",7064997273,"Received 04/17/2015"
"04/20/15 11:35 AM",,"3,075.04",0.00,"33,610.20",7064998253,"Received 04/17/2015"
"04/17/15 12:00 AM",,0.00,"25,000.00","8,610.20",,
"04/22/15 12:00 PM",,"3,839.31",0.00,"12,449.51",2976601821,"Received 04/19/2015"
"04/22/15 03:35 PM",,"7,221.21",0.00,"19,670.72",2976569772,"Received 04/20/2015"
"04/22/15 03:01 PM",,"4,606.04",0.00,"24,276.76",2976601283,"Received 04/20/2015"
"04/22/15 12:33 PM",,"3,461.66",0.00,"27,738.42",3864549356,"Received 04/20/2015"
"04/22/15 03:22 PM",,"7,762.56",0.00,"35,500.98",3864547341,"Received 04/20/2015"
"04/20/15 12:00 AM",,0.00,"30,000.00","5,500.98",,
"04/23/15 12:35 PM",,"5,907.83",0.00,"11,408.81",7619213044,"Received 04/22/2015"
"04/23/15 11:22 AM",,"4,567.70",0.00,"15,976.51",7619109256,"Received 04/22/2015"
"04/23/15 11:15 AM",,"4,665.58",0.00,"20,642.09",7619293205,"Received 04/22/2015"
"04/27/15 12:35 PM",,"3,588.91",0.00,"24,231.00",5394729200,"Received 04/22/2015"
"04/27/15 12:43 PM",,"3,654.16",0.00,"27,885.16",5394730681,"Received 04/22/2015"
"04/27/15 01:18 PM",,"3,192.50",0.00,"31,077.65",5394733164,"Received 04/22/2015"
"04/27/15 04:08 PM",,"2,485.32",0.00,"33,562.97",4824561114,"Received 04/23/2015"
"04/27/15 01:00 PM",,"1,298.53",0.00,"34,861.50",4824520890,"Received 04/23/2015"
"04/23/15 12:00 AM",,0.00,"30,000.00","4,861.50",,
"04/27/15 03:41 PM",,"2,929.04",0.00,"7,790.54",6494070601,"Received 04/26/2015"
"04/27/15 01:06 PM",,"1,876.02",0.00,"9,666.56",6494069212,"Received 04/26/2015"
"04/27/15 01:27 PM",,"2,389.89",0.00,"12,056.45",6494067705,"Received 04/26/2015"
"04/27/15 03:27 PM",,"5,884.18",0.00,"17,940.62",4824518985,"Received 04/27/2015"
"05/01/15 10:44 AM",,"1,453.02",0.00,"19,393.64",8230036452,"Received 04/27/2015"
"04/29/15 03:54 PM",,"6,939.64",0.00,"26,333.28",6086428552,"Received 04/27/2015"
"04/30/15 12:02 PM",,"3,221.86",0.00,"29,555.14",6086428880,"Received 04/27/2015"
"05/04/15 11:31 AM",,"4,406.04",0.00,"33,961.18",6086429311,"Received 04/27/2015"
"05/11/15 01:49 PM",,"2,659.05",0.00,"36,620.23",6086429565,"Received 04/27/2015"
"04/30/15 02:48 PM",,"4,229.20",0.00,"40,849.43",7599697991,"Received 04/28/2015"
"04/30/15 12:14 PM",,"1,407.01",0.00,"42,256.45",7599699785,"Received 04/28/2015"
"04/30/15 12:06 PM",,"1,606.85",0.00,"43,863.30",7599701163,"Received 04/28/2015"
"05/01/15 11:17 AM",,"3,426.26",0.00,"47,289.56",8232327832,"Received 04/28/2015"
"05/05/15 03:16 PM",,"2,781.40",0.00,"50,070.96",8232324660,"Received 04/28/2015"
"05/05/15 04:09 PM",,"1,945.35",0.00,"52,016.32",8232322335,"Received 04/28/2015"
"04/28/15 12:00 AM",,0.00,"40,000.00","12,016.32",,
"05/01/15 10:57 AM",,"3,605.22",0.00,"15,621.54",8232326362,"Received 04/30/2015"
"04/30/15 12:00 AM","Material, iPad Boxes, Samsung Boxes, Foam","6,867.86",0.00,"22,489.40",,
"04/30/15 12:00 AM","China Facility Support (12600 RMB with 6.13 exchange rate)","2,055.46",0.00,"24,544.86",,
"05/04/15 10:48 AM",,"5,601.63",0.00,"30,146.49",8232304710,"Received 05/01/2015"
"05/05/15 02:21 PM",,"1,725.12",0.00,"31,871.61",5154140213,"Received 05/03/2015"
"05/04/15 10:51 AM",,"3,592.99",0.00,"35,464.59",5154136046,"Received 05/03/2015"
"05/05/15 12:43 PM",,"3,592.99",0.00,"39,057.58",5154138080,"Received 05/03/2015"
"05/05/15 10:00 AM",,712.15,0.00,"39,769.73",5154144155,"Received 05/03/2015"
"05/05/15 12:37 PM",,"8,246.33",0.00,"48,016.06",4236298791,"Received 05/04/2015"
"05/05/15 12:13 PM",,"2,553.02",0.00,"50,569.08",4236399020,"Received 05/04/2015"
"05/05/15 12:08 PM",,"2,853.18",0.00,"53,422.26",4236399344,"Received 05/04/2015"
"05/04/15 12:00 AM",,0.00,"40,000.00","13,422.26",,
"05/06/15 10:56 AM",,"2,553.02",0.00,"15,975.28",7761983703,"Received 05/05/2015"
"05/06/15 10:49 AM",,"3,356.44",0.00,"19,331.72",7761981485,"Received 05/06/2015"
"05/07/15 03:34 PM",,"5,921.70",0.00,"25,253.42",6633830792,"Received 05/07/2015"
"05/07/15 10:50 AM",,"2,218.60",0.00,"27,472.02",6633832435,"Received 05/07/2015"
"05/08/15 04:28 PM",,"5,174.55",0.00,"32,646.57",7978522576,"Received 05/08/2015"
"05/08/15 12:39 PM",,"3,384.99",0.00,"36,031.56",7978246780,"Received 05/08/2015"
"05/08/15 12:43 PM",,"2,634.58",0.00,"38,666.14",7978244245,"Received 05/08/2015"
"05/12/15 11:19 AM",,"2,301.79",0.00,"40,967.94",4180392591,"Received 05/08/2015"
"05/12/15 11:56 AM",,"8,181.89",0.00,"49,149.83",4180437660,"Received 05/08/2015"
"05/08/15 12:00 AM",,0.00,"30,000.00","19,149.83",,
"05/14/15 03:29 PM",,"6,685.97",0.00,"25,835.80",6657639214,"Received 05/12/2015"
"05/12/15 11:28 AM",,"4,029.36",0.00,"29,865.17",4180393980,"Received 05/12/2015"
"05/13/15 02:19 PM",,"2,334.42",0.00,"32,199.59",2907729650,"Received 05/12/2015"
"05/13/15 12:44 PM",,"3,050.57",0.00,"35,250.16",2907731691,"Received 05/12/2015"
"05/12/15 12:00 AM",,0.00,"40,000.00","-4,749.84",,
"05/13/15 01:39 PM",,"9,216.15",0.00,"4,466.31",2907822164,"Received 05/13/2015"
"05/18/15 09:37 AM",,"3,597.06",0.00,"8,063.37",6657640695,"Received 05/13/2015"
"05/18/15 10:32 AM",,"1,128.87",0.00,"9,192.25",7183908550,"Received 05/13/2015"
"05/18/15 09:40 AM",,"2,512.23",0.00,"11,704.48",7182404353,"Received 05/13/2015"
"05/18/15 12:31 PM",,65.25,0.00,"11,769.73",7182395706,"Received 05/13/2015"
"05/18/15 12:40 PM",,"3,409.46",0.00,"15,179.19",7182400912,"Received 05/13/2015"
"05/18/15 09:34 AM",,"1,428.22",0.00,"16,607.42",7182408074,"Received 05/14/2015"
"05/18/15 04:50 PM",,"1,524.06",0.00,"18,131.48",5102939586,"Received 05/15/2015"
"05/18/15 03:09 PM",,"3,229.20",0.00,"21,360.68",1686669810,"Received 05/15/2015"
"05/18/15 11:45 AM",,"2,528.55",0.00,"23,889.23",1686666520,"Received 05/15/2015"
"05/18/15 12:17 PM",,65.25,0.00,"23,954.48",1686664254,"Received 05/15/2015"
"05/15/15 12:00 AM",,0.00,"30,000.00","-6,045.52",,
"05/18/15 02:30 PM",,"6,327.90",0.00,282.38,2410418485,"Received 05/17/2015"
"05/18/15 12:02 PM",,"1,718.60",0.00,"2,000.97",1678084634,"Received 05/17/2015"
"05/18/15 12:13 PM",,"2,765.09",0.00,"4,766.06",1678086281,"Received 05/17/2015"
"05/18/15 12:30 PM",,"3,580.75",0.00,"8,346.81",1678087751,"Received 05/17/2015"
"05/19/15 02:15 PM",,"1,199.02",0.00,"9,545.83",8915028080,"Received 05/18/2015"
"05/19/15 02:23 PM",,"1,676.18",0.00,"11,222.02",8915027833,"Received 05/18/2015"
"05/19/15 02:35 PM",,"1,337.68",0.00,"12,559.70",8915027623,"Received 05/18/2015"
"05/20/15 01:28 PM",,"11,942.09",0.00,"24,501.79",8271616754,"Received 05/19/2015"
"05/21/15 11:15 AM",,"2,487.77",0.00,"26,989.55",8271620733,"Received 05/19/2015"
"05/21/15 11:14 AM",,"1,663.95",0.00,"28,653.50",8271624561,"Received 05/19/2015"
"05/20/15 12:06 PM",,"2,629.69",0.00,"31,283.19",8271633941,"Received 05/20/2015"
"05/20/15 10:38 AM",,"3,613.38",0.00,"34,896.57",8271618773,"Received 05/20/2015"
"05/21/15 11:08 AM",,"1,835.24",0.00,"36,731.81",1780934864,"Received 05/20/2015"
"05/21/15 01:40 PM",,"8,462.48",0.00,"45,194.28",3260698641,"Received 05/20/2015"
"05/21/15 01:20 PM",,"1,941.27",0.00,"47,135.56",3260751001,"Received 05/20/2015"
"05/22/15 12:26 PM",,"3,550.08",0.00,"50,685.64",3260754593,"Received 05/20/2015"
"05/21/15 12:28 PM",,"1,972.27",0.00,"52,657.91",3260752751,"Received 05/20/2015"
"05/22/15 11:57 AM",,"3,517.94",0.00,"56,175.85",1236369853,"Received 05/20/2015"
"05/26/15 02:02 PM",,"2,210.44",0.00,"58,386.29",1236032243,"Received 05/20/2015"
"05/26/15 01:32 PM",,"1,729.20",0.00,"60,115.49",1236030320,"Received 05/20/2015"
"05/26/15 10:40 AM",,"2,802.61",0.00,"62,918.10",1236027166,"Received 05/20/2015"
"05/26/15 10:59 AM",,"2,354.00",0.00,"65,272.10",1236024893,"Received 05/20/2015"
"05/20/15 12:00 AM",,0.00,"40,000.00","25,272.10",,
"05/26/15 03:36 PM",,"7,943.72",0.00,"33,215.82",1734829924,"Received 05/22/2015"
"05/26/15 10:27 AM",,"2,391.52",0.00,"35,607.34",3544489815,"Received 05/22/2015"
"05/26/15 02:47 PM",,"1,904.57",0.00,"37,511.90",3544486094,"Received 05/22/2015"
"05/26/15 12:20 PM",,"1,639.48",0.00,"39,151.38",3544492383,"Received 05/22/2015"
"05/22/15 12:00 AM",,0.00,"40,000.00",-848.62,,
"05/26/15 02:56 PM",,"1,810.77",0.00,962.15,2560297224,"Received 05/24/2015"
"05/26/15 02:32 PM",,"1,859.71",0.00,"2,821.85",2560298915,"Received 05/24/2015"
"05/26/15 04:44 PM",,"5,189.40",0.00,"8,011.25",2560387465,"Received 05/25/2015"
"05/26/15 12:05 PM",,"1,643.56",0.00,"9,654.81",2560299921,"Received 05/25/2015"
"05/26/15 11:56 AM",,"2,287.11",0.00,"11,941.92",2560303966,"Received 05/25/2015"
"05/27/15 02:19 PM",,"5,864.60",0.00,"17,806.52",1971437705,"Received 05/26/2015"
"05/27/15 01:06 PM",,"1,559.54",0.00,"19,366.06",1971389221,"Received 05/26/2015"
"05/27/15 12:00 PM",,"3,339.31",0.00,"22,705.38",1971390411,"Received 05/26/2015"
"05/29/15 01:56 PM",,"1,019.90",0.00,"23,725.28",5103305362,"Received 05/26/2015"
"05/28/15 12:39 PM",,"1,750.41",0.00,"25,475.69",1695136752,"Received 05/26/2015"
"05/28/15 12:44 PM",,"1,165.58",0.00,"26,641.27",1695134442,"Received 05/26/2015"
"05/27/15 12:00 AM",,0.00,"40,000.00","-13,358.73",,
"06/01/15 01:31 PM",,"8,634.75",0.00,"-4,723.99",2578668540,"Received 05/29/2015"
"06/01/15 03:58 PM",,"2,169.66",0.00,"-2,554.33",2578671126,"Received 05/29/2015"
"06/01/15 11:06 AM",,"2,553.83",0.00,-0.50,2578673613,"Received 05/29/2015"
"05/29/15 12:00 AM",,0.00,"30,000.00","-30,000.50",,
"05/31/15 12:00 AM","UV Glue Remover, Separate Machine, OCA Glue Remover, LCD Screen Protectors 100M","7,014.68",0.00,"-22,985.82",,
"05/31/15 12:00 AM","China Facility Support (12600 RMB with 6.13 exchange rate)","2,055.46",0.00,"-20,930.36",,
"06/01/15 02:41 PM",,"2,092.17",0.00,"-18,838.19",2578676166,"Received 06/01/2015"
"06/01/15 02:52 PM",,"1,208.81",0.00,"-17,629.38",2578678292,"Received 06/01/2015"
"06/01/15 12:06 PM",,"1,220.23",0.00,"-16,409.15",2847924100,"Received 06/01/2015"
"06/01/15 10:56 AM",,"2,715.33",0.00,"-13,693.81",2847926502,"Received 06/01/2015"
"06/02/15 01:42 PM",,"3,396.41",0.00,"-10,297.40",2132102350,"Received 06/01/2015"
"06/02/15 11:26 AM",,"2,251.22",0.00,"-8,046.18",2132087856,"Received 06/01/2015"
"06/03/15 11:21 AM",,"2,263.46",0.00,"-5,782.72",2132088350,"Received 06/01/2015"
