"Invoice Date",Description,Credit,Debit,Balance,Tracking,Comments
N/A,,87.03,0.00,87.03,"5248939323-BUYBACK 24","Received 11/30/-0001"
N/A,,87.03,0.00,174.05,"5248939500-BUYBACK 22","Received 11/30/-0001"
N/A,,142.41,0.00,316.46,4710454781,"Received 11/30/-0001"
N/A,,110.76,0.00,427.22,4213119886,"Received 11/30/-0001"
N/A,,110.76,0.00,537.97,4710184080,"Received 11/30/-0001"
N/A,,94.94,0.00,632.91,4710188431,"Received 11/30/-0001"
N/A,,55.38,0.00,688.29,4710192340,"Received 11/30/-0001"
"01/05/15 12:00 AM",,0.00,"30,000.00","-29,311.71",,"Bank Wire Transfer"
"01/08/15 09:13 PM",,327.87,0.00,"-28,983.84",7923885815,"Received 01/08/2015"
"01/08/15 09:13 PM",,163.93,0.00,"-28,819.91",7923888092,"Received 01/08/2015"
"01/08/15 12:00 AM",,0.00,"30,000.00","-58,819.91",,
"01/11/15 09:24 PM",,98.36,0.00,"-58,721.54",2177053454,"Received 01/11/2015"
"01/11/15 09:24 PM",,"6,434.75",0.00,"-52,286.79",2177022024,"Received 01/11/2015"
"01/11/15 09:24 PM",,"5,984.43",0.00,"-46,302.36",2176838812,"Received 01/11/2015"
"01/11/15 09:42 PM",,459.02,0.00,"-45,843.35",2441491614,"Received 01/11/2015"
"01/11/15 09:42 PM",,98.36,0.00,"-45,744.99","2441477636	","Received 01/11/2015"
"01/11/15 09:43 PM",,65.57,0.00,"-45,679.41",2441477054,"Received 01/11/2015"
"01/11/15 10:11 PM",,180.33,0.00,"-45,499.09",2441491113,"Received 01/11/2015"
"01/12/15 08:15 AM",,0.00,0.00,"-45,499.09",2666405033,"Received 01/12/2015"
"01/12/15 08:15 AM",,278.69,0.00,"-45,220.40",1030939394,"Received 01/12/2015"
"01/12/15 08:15 AM",,344.26,0.00,"-44,876.14",1030956216,"Received 01/12/2015"
"01/12/15 08:15 AM",,65.57,0.00,"-44,810.56",1030948052,"Received 01/12/2015"
"01/12/15 08:15 AM",,65.57,0.00,"-44,744.99",5131091490,"Received 01/12/2015"
"01/12/15 08:15 AM",,65.57,0.00,"-44,679.41",5131094905,"Received 01/12/2015"
"01/12/15 08:15 AM",,278.69,0.00,"-44,400.73",2606804351,"Received 01/12/2015"
"01/12/15 08:15 AM",,65.57,0.00,"-44,335.15",2605911254,"Received 01/12/2015"
"01/12/15 08:15 AM",,65.57,0.00,"-44,269.58",2605912831,"Received 01/12/2015"
"01/12/15 09:50 PM",,98.36,0.00,"-44,171.22",1837735244,"Received 01/12/2015"
"01/12/15 10:01 PM",,98.36,0.00,"-44,072.86",1837740726,"Received 01/12/2015"
"01/13/15 10:41 PM",,180.33,0.00,"-43,892.53",2734021765,"Received 01/13/2015"
"01/13/15 10:53 PM",,98.36,0.00,"-43,794.17",2734028065,"Received 01/13/2015"
"01/13/15 12:00 AM",,0.00,"30,000.00","-73,794.17",,
"01/15/15 10:10 PM",,295.08,0.00,"-73,499.09",4291980254,"Received 01/15/2015"
"01/15/15 10:26 PM",,180.33,0.00,"-73,318.76",4291977314,"Received 01/15/2015"
"01/16/15 12:00 AM",,0.00,"25,000.00","-98,318.76",,
"01/18/15 09:30 PM",,"2,131.97",0.00,"-96,186.79",1195920143,"Received 01/18/2015"
"01/27/15 12:00 AM",,"3,954.92",0.00,"-92,231.87",1195916116,"Received 01/18/2015"
"01/20/15 12:00 AM",,0.00,"30,000.00","-122,231.87",,
"02/04/15 10:57 AM",,"4,638.85",0.00,"-117,593.02",2601229551,"Received 01/21/2015"
"01/27/15 11:32 PM",,"4,109.48",0.00,"-113,483.54",3719442775,"Received 01/27/2015"
"01/27/15 12:00 AM",,0.00,"30,000.00","-143,483.54",,
"02/04/15 01:36 PM",,"2,485.29",0.00,"-140,998.25",1ZE5F0600446888443,"Received 01/28/2015"
"02/03/15 11:21 AM",,"6,299.02",0.00,"-134,699.23",1666629473,"Received 01/29/2015"
"02/10/15 02:14 PM",,"4,012.25",0.00,"-130,686.97",2179622804,"Received 01/29/2015"
"02/03/15 11:17 AM",,"4,027.78",0.00,"-126,659.20",2179619234,"Received 01/29/2015"
"01/29/15 12:00 AM",,0.00,"40,000.00","-166,659.20",,
"02/03/15 11:31 AM",,"3,464.05",0.00,"-163,195.14",6185923321,"Received 02/01/2015"
"02/03/15 03:05 PM",,"3,866.01",0.00,"-159,329.13",6185921243,"Received 02/01/2015"
"02/04/15 03:10 PM",,"6,704.90",0.00,"-152,624.23",6185927171,"Received 02/01/2015"
"02/11/15 11:26 AM",,"2,646.57",0.00,"-149,977.66",1ZE5F0600447203840,"Received 02/02/2015"
"02/04/15 04:42 PM",,"7,281.05",0.00,"-142,696.62",4295045565,"Received 02/03/2015"
"02/05/15 12:29 PM",,"7,094.44",0.00,"-135,602.17",4295046755,"Received 02/03/2015"
"02/04/15 03:40 PM",,"6,710.78",0.00,"-128,891.39",4295049054-1,"Received 02/03/2015"
"02/04/15 03:52 PM",,"6,257.35",0.00,"-122,634.03",4295050524,"Received 02/03/2015"
"02/06/15 04:17 PM",,"1,755.88",0.00,"-120,878.15",3039152410,"Received 02/03/2015"
"02/03/15 12:00 AM",,0.00,"40,000.00","-160,878.15",,
"02/09/15 03:17 PM",,"3,922.39",0.00,"-156,955.77",2659947695,"Received 02/05/2015"
"02/05/15 02:48 PM",,"3,806.05",0.00,"-153,149.72",3039141501,"Received 02/05/2015"
"02/06/15 02:20 PM",,"6,646.24",0.00,"-146,503.48",5334386886,"Received 02/05/2015"
