"Invoice Date",Description,Credit,Debit,Balance,Tracking,Comments
"01/12/15 08:15 AM",,65.57,0.00,"-44,315.45",2605912831,"Received 01/12/2015"
"01/12/15 09:50 PM",,98.36,0.00,"-44,217.09",1837735244,"Received 01/12/2015"
"01/12/15 10:01 PM",,98.36,0.00,"-44,118.73",1837740726,"Received 01/12/2015"
"01/13/15 10:41 PM",,180.33,0.00,"-43,938.40",2734021765,"Received 01/13/2015"
"01/13/15 10:53 PM",,98.36,0.00,"-43,840.04",2734028065,"Received 01/13/2015"
"01/13/15 12:00 AM",,0.00,"30,000.00","-73,840.04",,
"01/15/15 10:10 PM",,295.08,0.00,"-73,544.96",4291980254,"Received 01/15/2015"
"01/15/15 10:26 PM",,180.33,0.00,"-73,364.63",4291977314,"Received 01/15/2015"
"01/16/15 12:00 AM",,0.00,"25,000.00","-98,364.63",,
"01/18/15 09:30 PM",,"2,131.97",0.00,"-96,232.67",1195920143,"Received 01/18/2015"
"01/27/15 12:00 AM",,"3,954.92",0.00,"-92,277.75",1195916116,"Received 01/18/2015"
"01/20/15 12:00 AM",,0.00,"30,000.00","-122,277.75",,
"02/04/15 10:57 AM",,"4,638.85",0.00,"-117,638.90",2601229551,"Received 01/21/2015"
"01/27/15 11:32 PM",,"4,109.48",0.00,"-113,529.42",3719442775,"Received 01/27/2015"
"01/27/15 12:00 AM",,0.00,"30,000.00","-143,529.42",,
"02/04/15 01:36 PM",,"2,485.29",0.00,"-141,044.13",1ZE5F0600446888443,"Received 01/28/2015"
"02/03/15 11:21 AM",,"6,299.02",0.00,"-134,745.11",1666629473,"Received 01/29/2015"
"02/10/15 02:14 PM",,"4,012.25",0.00,"-130,732.85",2179622804,"Received 01/29/2015"
"02/03/15 11:17 AM",,"4,027.78",0.00,"-126,705.07",2179619234,"Received 01/29/2015"
"01/29/15 12:00 AM",,0.00,"40,000.00","-166,705.07",,
"02/03/15 11:31 AM",,"3,464.05",0.00,"-163,241.02",6185923321,"Received 02/01/2015"
"02/03/15 03:05 PM",,"3,866.01",0.00,"-159,375.01",6185921243,"Received 02/01/2015"
"02/04/15 03:10 PM",,"6,704.90",0.00,"-152,670.11",6185927171,"Received 02/01/2015"
"02/11/15 11:26 AM",,"2,646.57",0.00,"-150,023.54",1ZE5F0600447203840,"Received 02/02/2015"
"02/04/15 04:42 PM",,"7,281.05",0.00,"-142,742.49",4295045565,"Received 02/03/2015"
"02/05/15 12:29 PM",,"7,094.44",0.00,"-135,648.05",4295046755,"Received 02/03/2015"
"02/04/15 03:40 PM",,"6,710.78",0.00,"-128,937.26",4295049054-1,"Received 02/03/2015"
"02/04/15 03:52 PM",,"6,257.35",0.00,"-122,679.91",4295050524,"Received 02/03/2015"
"02/06/15 04:17 PM",,"1,755.88",0.00,"-120,924.03",3039152410,"Received 02/03/2015"
"02/03/15 12:00 AM",,0.00,"40,000.00","-160,924.03",,
"02/09/15 03:17 PM",,"3,922.39",0.00,"-157,001.64",2659947695,"Received 02/05/2015"
"02/05/15 02:48 PM",,"3,806.05",0.00,"-153,195.60",3039141501,"Received 02/05/2015"
"02/06/15 02:20 PM",,"6,646.24",0.00,"-146,549.35",5334386886,"Received 02/05/2015"
"02/09/15 03:57 PM",,"5,927.29",0.00,"-140,622.07",2659952223,"Received 02/05/2015"
"02/05/15 12:00 AM",,0.00,"40,000.00","-180,622.07",,
"02/06/15 03:37 PM",,"6,707.52",0.00,"-173,914.55",5334384790,"Received 02/06/2015"
"02/09/15 02:45 PM",,"6,734.53",0.00,"-167,180.02",4038874420,"Received 02/09/2015"
"02/10/15 04:21 PM",,"8,195.85",0.00,"-158,984.18",6501691140,"Received 02/09/2015"
"02/10/15 12:41 PM",,"3,843.65",0.00,"-155,140.53",1738753096,"Received 02/09/2015"
"02/10/15 01:45 PM",,"2,996.74",0.00,"-152,143.78",1738752422,"Received 02/09/2015"
"02/12/15 02:44 PM",,778.66,0.00,"-151,365.12",3804150081,"Received 02/10/2015"
"02/12/15 02:32 PM",,"3,597.72",0.00,"-147,767.40",3804122744,"Received 02/10/2015"
"02/12/15 12:52 PM",,"3,460.91",0.00,"-144,306.49",3804126045,"Received 02/10/2015"
"02/16/15 02:07 PM",,"7,560.26",0.00,"-136,746.23",1926926573,"Received 02/10/2015"
"02/10/15 12:00 AM",,0.00,"45,000.00","-181,746.23",,
"02/13/15 12:54 PM",,"2,403.91",0.00,"-179,342.32",1926930946,"Received 02/11/2015"
"02/16/15 03:48 PM",,"10,089.58",0.00,"-169,252.74",3793773060,"Received 02/16/2015"
"02/16/15 04:20 PM",,"6,026.06",0.00,"-163,226.68",3093765920,"Received 02/16/2015"
"02/16/15 03:49 PM",,"5,846.91",0.00,"-157,379.78",3793758721,"Received 02/16/2015"
"02/18/15 04:23 PM",,0.00,0.00,"-157,379.78",1ZAY72430450978814,"Received 02/18/2015"
"02/27/15 12:00 AM",,0.00,"13,000.00","-170,379.78",,
"03/01/15 12:00 AM",,"171,022.21",0.00,642.43,,
"03/06/15 02:48 PM",,"13,311.07",0.00,"13,953.51",8981666374-1,"Received 03/02/2015"
"03/02/15 12:00 AM",,0.00,"40,000.00","-26,046.49",,
"03/02/15 12:00 AM","Lost 4 Package Shipping",260.58,0.00,"-25,785.91",,
"03/06/15 02:22 PM",,"2,042.83",0.00,"-23,743.08",7504356930,"Received 03/03/2015"
"03/06/15 01:11 PM",,"7,586.32",0.00,"-16,156.76",7504372503,"Received 03/03/2015"
"03/03/15 12:00 AM","4 Lost shipments","25,363.19",0.00,"9,206.43",,
"03/06/15 01:35 PM",,"7,181.60",0.00,"16,388.03",7504370204-1,"Received 03/04/2015"
"03/06/15 03:28 PM",,"1,549.01",0.00,"17,937.03",3795930095-1,"Received 03/06/2015"
"03/06/15 02:03 PM",,"7,252.44",0.00,"25,189.48",3795748202,"Received 03/06/2015"
"03/06/15 02:14 PM",,"10,172.64",0.00,"35,362.11",3795745575-1,"Received 03/06/2015"
"03/06/15 12:00 AM",,0.00,"30,000.00","5,362.11",,
"03/11/15 12:19 PM",,"6,319.22",0.00,"11,681.33",1709087041,"Received 03/08/2015"
"03/11/15 11:45 AM",,"6,394.14",0.00,"18,075.47",7725913425,"Received 03/09/2015"
"03/11/15 12:05 PM",,"2,603.26",0.00,"20,678.73",7725913952,"Received 03/09/2015"
"03/11/15 03:07 PM",,"1,202.04",0.00,"21,880.76",4339751242,"Received 03/10/2015"
"03/11/15 02:18 PM",,"10,666.94",0.00,"32,547.70",4339748442,"Received 03/10/2015"
"03/11/15 12:50 PM",,"5,175.08",0.00,"37,722.78",4339753062,"Received 03/10/2015"
"03/11/15 01:27 PM",,"2,058.31",0.00,"39,781.09",9578117065,"Received 03/10/2015"
"03/13/15 01:53 PM",,"1,268.97",0.00,"41,050.06",3415899771,"Received 03/10/2015"
"03/13/15 01:47 PM",,"2,896.74",0.00,"43,946.80",3415913056,"Received 03/10/2015"
"03/13/15 12:19 PM",,"3,566.78",0.00,"47,513.58",3415902420,"Received 03/10/2015"
"03/13/15 12:15 PM",,"3,542.35",0.00,"51,055.92",3415896562,"Received 03/10/2015"
"03/10/15 12:00 AM",,0.00,"40,000.00","11,055.92",,
"03/16/15 12:32 PM",,"3,127.04",0.00,"14,182.96",1816568051,"Received 03/11/2015"
"03/16/15 12:50 PM",,"3,876.22",0.00,"18,059.18",1816562425,"Received 03/11/2015"
"03/16/15 04:37 PM",,"5,639.25",0.00,"23,698.43",1816565645,"Received 03/11/2015"
"03/16/15 02:16 PM",,"6,378.66",0.00,"30,077.10",1816570895,"Received 03/11/2015"
"03/16/15 02:53 PM",,"6,872.96",0.00,"36,950.06",2449449741,"Received 03/12/2015"
"03/16/15 12:13 PM",,"2,821.66",0.00,"39,771.72",2449419711,"Received 03/12/2015"
"03/16/15 12:59 PM",,"3,000.81",0.00,"42,772.54",2449442870,"Received 03/12/2015"
"03/17/15 12:20 PM",,"2,939.74",0.00,"45,712.28",2449445250,"Received 03/12/2015"
"03/13/15 12:00 AM",,0.00,"40,000.00","5,712.28",,
"03/16/15 01:22 PM",,"5,643.32",0.00,"11,355.60",6772202673,"Received 03/15/2015"
"03/16/15 12:23 PM",,"1,807.82",0.00,"13,163.42",6772196756,"Received 03/15/2015"
"03/16/15 12:52 PM",,"2,873.78",0.00,"16,037.20",6772199280,"Received 03/15/2015"
"03/18/15 10:49 AM",,"6,660.08",0.00,"22,697.28",8584678686,"Received 03/15/2015"
"03/17/15 03:02 PM",,"1,905.04",0.00,"24,602.32",8584678502,"Received 03/16/2015"
"03/23/15 04:29 PM",,439.84,0.00,"25,042.15",6639315082,"Received 03/16/2015"
"03/23/15 03:31 PM",,"3,800.81",0.00,"28,842.97",6639318033,"Received 03/16/2015"
"03/23/15 04:03 PM",,"4,207.32",0.00,"33,050.28",6639320343,"Received 03/16/2015"
"03/24/15 03:53 PM",,753.50,0.00,"33,803.78",6639312890,"Received 03/16/2015"
"03/20/15 01:27 PM",,"8,883.74",0.00,"42,687.52",9903367423,"Received 03/17/2015"
"03/20/15 11:32 AM",,"3,841.46",0.00,"46,528.98",9903170852,"Received 03/17/2015"
"03/17/15 12:00 AM",,0.00,"40,000.00","6,528.98",,
"03/20/15 12:02 PM",,"4,073.17",0.00,"10,602.15",9903168951,"Received 03/18/2015"
"03/24/15 02:11 PM",,"2,558.54",0.00,"13,160.69",2214030652,"Received 03/18/2015"
"03/23/15 04:12 PM",,"3,089.43",0.00,"16,250.12",2214032542,"Received 03/18/2015"
"03/23/15 03:55 PM",,"3,317.07",0.00,"19,567.20",2214035585,"Received 03/18/2015"
"03/23/15 03:28 PM",,"3,725.20",0.00,"23,292.40",2214042014,"Received 03/19/2015"
"03/24/15 11:50 AM",,"2,772.36",0.00,"26,064.76",6520266082,"Received 03/19/2015"
"03/23/15 04:38 PM",,"3,991.87",0.00,"30,056.63",6520239902,"Received 03/19/2015"
"03/23/15 04:45 PM",,"4,471.54",0.00,"34,528.17",6520245314,"Received 03/19/2015"
"03/20/15 12:00 AM",,0.00,"40,000.00","-5,471.83",,
"03/25/15 04:06 PM",,"1,439.19",0.00,"-4,032.64",6195044925,"Received 03/22/2015"
"03/25/15 02:04 PM",,"1,652.85",0.00,"-2,379.80",6195046546,"Received 03/22/2015"
"03/23/15 03:43 PM",,"3,739.84",0.00,"1,360.04",6195047806,"Received 03/22/2015"
"03/24/15 12:29 PM",,"5,873.98",0.00,"7,234.02",1744714366,"Received 03/22/2015"
"03/25/15 01:12 PM",,"5,128.18",0.00,"12,362.20",1744715055,"Received 03/22/2015"
"03/26/15 10:44 AM",,"2,780.49",0.00,"15,142.69",5227249834,"Received 03/23/2015"
"03/26/15 11:40 AM",,"2,439.02",0.00,"17,581.72",5227252866,"Received 03/23/2015"
"03/26/15 03:21 PM",,"1,255.28",0.00,"18,837.00",4065069256,"Received 03/24/2015"
"03/26/15 11:05 AM",,"2,213.82",0.00,"21,050.82",4065070951,"Received 03/24/2015"
"03/24/15 12:00 AM",,0.00,"40,000.00","-18,949.18",,
"03/26/15 01:40 PM",,"7,862.60",0.00,"-11,086.58",4065066596,"Received 03/25/2015"
"03/30/15 10:50 AM",,"2,658.54",0.00,"-8,428.04",8419859442,"Received 03/25/2015"
"03/30/15 10:50 AM",,"3,078.05",0.00,"-5,349.99",8419861100,"Received 03/25/2015"
"03/30/15 02:20 PM",,"3,471.54",0.00,"-1,878.45",8419863620,"Received 03/25/2015"
"03/30/15 11:12 AM",,"2,581.30",0.00,702.85,9023950283,"Received 03/27/2015"
"03/30/15 11:57 AM",,"7,207.32",0.00,"7,910.17",3542206091,"Received 03/27/2015"
"03/30/15 11:20 AM",,"3,422.76",0.00,"11,332.94",3542210862,"Received 03/27/2015"
"03/31/15 04:28 PM",,641.79,0.00,"11,974.72",5004155074,"Received 03/29/2015"
"04/01/15 01:46 PM",,"4,073.17",0.00,"16,047.89",5004142894,"Received 03/30/2015"
"03/31/15 03:53 PM",,"3,008.13",0.00,"19,056.02",5004142522,"Received 03/30/2015"
"04/03/15 02:19 PM",,"5,556.91",0.00,"24,612.94",6308764641,"Received 03/31/2015"
"04/03/15 11:29 AM",,"2,875.77",0.00,"27,488.71",6308543371,"Received 03/31/2015"
"04/03/15 10:45 AM",,"3,196.75",0.00,"30,685.46",6308541282,"Received 03/31/2015"
"03/31/15 12:00 AM",,0.00,"40,000.00","-9,314.54",,
"03/31/15 12:00 AM","China Facility Support (12600 RMB with 6.15 exchange rate)","2,048.78",0.00,"-7,265.76",,
"04/03/15 12:54 PM",,"6,256.12",0.00,"-1,009.65",3296519461,"Received 04/01/2015"
"04/03/15 10:34 AM",,"2,370.31",0.00,"1,360.66",3296463354,"Received 04/01/2015"
"04/07/15 03:01 PM",,890.07,0.00,"2,250.73",9696872010,"Received 04/06/2015"
"04/07/15 11:33 AM",,"2,893.56",0.00,"5,144.28",9696870540,"Received 04/06/2015"
"04/07/15 02:16 PM",,"8,119.74",0.00,"13,264.02",5996531391,"Received 04/06/2015"
"04/07/15 10:56 AM",,"2,920.07",0.00,"16,184.09",5996532205,"Received 04/06/2015"
"04/09/15 04:09 PM",,"8,278.96",0.00,"24,463.04",6877260530,"Received 04/08/2015"
"04/09/15 11:32 AM",,"2,080.75",0.00,"26,543.79",6877258043,"Received 04/08/2015"
"04/09/15 11:36 AM",,"2,920.07",0.00,"29,463.86",6877256212,"Received 04/08/2015"
"04/10/15 11:18 AM",,"2,920.07",0.00,"32,383.93",3230572881,"Received 04/08/2015"
"04/08/15 12:00 AM",,0.00,"34,400.00","-2,016.07",,
"04/13/15 01:19 PM",,"7,485.32",0.00,"5,469.24",8398470570,"Received 04/11/2015"
"04/14/15 02:21 PM",,"2,327.90",0.00,"7,797.14",2276506595,"Received 04/11/2015"
"04/14/15 12:57 PM",,986.95,0.00,"8,784.09",2276499400,"Received 04/11/2015"
"04/13/15 11:17 AM",,"3,798.53",0.00,"12,582.62",8398461116,"Received 04/13/2015"
"04/13/15 11:05 AM",,"3,499.18",0.00,"16,081.80",8398462730,"Received 04/13/2015"
"04/14/15 12:07 PM",,"4,019.58",0.00,"20,101.38",2276502653,"Received 04/13/2015"
"04/20/15 03:53 PM",,"3,274.06",0.00,"23,375.44",5150331690,"Received 04/13/2015"
"04/15/15 11:37 AM",,"5,448.61",0.00,"28,824.06",5117639461,"Received 04/13/2015"
"04/13/15 12:00 AM",,0.00,"40,000.00","-11,175.94",,
"04/15/15 12:43 PM",,"3,409.46",0.00,"-7,766.48",5117621320,"Received 04/15/2015"
"04/16/15 11:43 AM",,"2,185.97",0.00,"-5,580.51",5117633301,"Received 04/15/2015"
"04/16/15 01:09 PM",,"1,311.58",0.00,"-4,268.93",5117635051,"Received 04/15/2015"
"04/16/15 02:20 PM",,"5,236.54",0.00,967.61,9492145950,"Received 04/15/2015"
"04/20/15 12:10 PM",,"3,254.49",0.00,"4,222.10",9492203814,"Received 04/15/2015"
"04/20/15 11:58 AM",,"3,303.43",0.00,"7,525.52",9492205763,"Received 04/15/2015"
"04/20/15 11:49 AM",,"2,691.68",0.00,"10,217.20",9151066374,"Received 04/15/2015"
"04/20/15 12:40 PM",,"2,756.93",0.00,"12,974.14",9151067623,"Received 04/15/2015"
"04/20/15 02:30 PM",,712.64,0.00,"13,686.78",2512099962,"Received 04/16/2015"
"04/20/15 01:27 PM",,"6,823.00",0.00,"20,509.78",2512102784,"Received 04/16/2015"
"04/20/15 11:23 AM",,"3,221.86",0.00,"23,731.64",2512008100,"Received 04/16/2015"
"04/20/15 10:57 AM",,"4,106.85",0.00,"27,838.49",2512006276,"Received 04/16/2015"
"04/20/15 11:11 AM",,"1,507.34",0.00,"29,345.83",7064995162,"Received 04/17/2015"
"04/20/15 12:22 PM",,"1,272.43",0.00,"30,618.26",7064997273,"Received 04/17/2015"
"04/20/15 11:35 AM",,"3,075.04",0.00,"33,693.31",7064998253,"Received 04/17/2015"
"04/17/15 12:00 AM",,0.00,"25,000.00","8,693.31",,
"04/22/15 12:00 PM",,"3,839.31",0.00,"12,532.62",2976601821,"Received 04/19/2015"
"04/22/15 03:35 PM",,"7,221.21",0.00,"19,753.83",2976569772,"Received 04/20/2015"
"04/22/15 03:01 PM",,"4,606.04",0.00,"24,359.86",2976601283,"Received 04/20/2015"
"04/22/15 12:33 PM",,"3,461.66",0.00,"27,821.53",3864549356,"Received 04/20/2015"
"04/22/15 03:22 PM",,"7,762.56",0.00,"35,584.09",3864547341,"Received 04/20/2015"
"04/20/15 12:00 AM",,0.00,"30,000.00","5,584.09",,
"04/23/15 12:35 PM",,"5,907.83",0.00,"11,491.92",7619213044,"Received 04/22/2015"
"04/23/15 11:22 AM",,"4,567.70",0.00,"16,059.62",7619109256,"Received 04/22/2015"
"04/23/15 11:15 AM",,"4,665.58",0.00,"20,725.20",7619293205,"Received 04/22/2015"
"04/27/15 12:35 PM",,"3,588.91",0.00,"24,314.10",5394729200,"Received 04/22/2015"
"04/27/15 12:43 PM",,"3,654.16",0.00,"27,968.26",5394730681,"Received 04/22/2015"
"04/27/15 01:18 PM",,"3,192.50",0.00,"31,160.76",5394733164,"Received 04/22/2015"
"04/27/15 04:08 PM",,"2,485.32",0.00,"33,646.08",4824561114,"Received 04/23/2015"
"04/27/15 01:00 PM",,"1,298.53",0.00,"34,944.61",4824520890,"Received 04/23/2015"
"04/23/15 12:00 AM",,0.00,"30,000.00","4,944.61",,
"04/27/15 03:41 PM",,"2,929.04",0.00,"7,873.65",6494070601,"Received 04/26/2015"
"04/27/15 01:06 PM",,"1,876.02",0.00,"9,749.67",6494069212,"Received 04/26/2015"
"04/27/15 01:27 PM",,"2,389.89",0.00,"12,139.55",6494067705,"Received 04/26/2015"
"04/27/15 03:27 PM",,"5,884.18",0.00,"18,023.73",4824518985,"Received 04/27/2015"
"05/01/15 10:44 AM",,"1,453.02",0.00,"19,476.75",8230036452,"Received 04/27/2015"
"04/29/15 03:54 PM",,"6,939.64",0.00,"26,416.39",6086428552,"Received 04/27/2015"
"04/30/15 12:02 PM",,"3,221.86",0.00,"29,638.25",6086428880,"Received 04/27/2015"
"05/04/15 11:31 AM",,"4,406.04",0.00,"34,044.28",6086429311,"Received 04/27/2015"
"05/11/15 01:49 PM",,"2,659.05",0.00,"36,703.34",6086429565,"Received 04/27/2015"
"04/30/15 02:48 PM",,"4,229.20",0.00,"40,932.54",7599697991,"Received 04/28/2015"
"04/30/15 12:14 PM",,"1,407.01",0.00,"42,339.55",7599699785,"Received 04/28/2015"
"04/30/15 12:06 PM",,"1,606.85",0.00,"43,946.41",7599701163,"Received 04/28/2015"
"05/01/15 11:17 AM",,"3,426.26",0.00,"47,372.67",8232327832,"Received 04/28/2015"
"05/05/15 03:16 PM",,"2,781.40",0.00,"50,154.07",8232324660,"Received 04/28/2015"
"05/05/15 04:09 PM",,"1,945.35",0.00,"52,099.42",8232322335,"Received 04/28/2015"
"04/28/15 12:00 AM",,0.00,"40,000.00","12,099.42",,
"05/01/15 10:57 AM",,"3,605.22",0.00,"15,704.64",8232326362,"Received 04/30/2015"
"04/30/15 12:00 AM","Material, iPad Boxes, Samsung Boxes, Foam","6,867.86",0.00,"22,572.50",,
"04/30/15 12:00 AM","China Facility Support (12600 RMB with 6.13 exchange rate)","2,055.46",0.00,"24,627.96",,
"05/04/15 10:48 AM",,"5,601.63",0.00,"30,229.59",8232304710,"Received 05/01/2015"
"05/05/15 02:21 PM",,"1,725.12",0.00,"31,954.72",5154140213,"Received 05/03/2015"
"05/04/15 10:51 AM",,"3,592.99",0.00,"35,547.70",5154136046,"Received 05/03/2015"
"05/05/15 12:43 PM",,"3,592.99",0.00,"39,140.69",5154138080,"Received 05/03/2015"
"05/05/15 10:00 AM",,712.15,0.00,"39,852.84",5154144155,"Received 05/03/2015"
"05/05/15 12:37 PM",,"8,246.33",0.00,"48,099.17",4236298791,"Received 05/04/2015"
"05/05/15 12:13 PM",,"2,553.02",0.00,"50,652.19",4236399020,"Received 05/04/2015"
"05/05/15 12:08 PM",,"2,853.18",0.00,"53,505.37",4236399344,"Received 05/04/2015"
"05/04/15 12:00 AM",,0.00,"40,000.00","13,505.37",,
"05/06/15 10:56 AM",,"2,553.02",0.00,"16,058.39",7761983703,"Received 05/05/2015"
"05/06/15 10:49 AM",,"3,356.44",0.00,"19,414.83",7761981485,"Received 05/06/2015"
"05/07/15 03:34 PM",,"5,921.70",0.00,"25,336.53",6633830792,"Received 05/07/2015"
"05/07/15 10:50 AM",,"2,218.60",0.00,"27,555.12",6633832435,"Received 05/07/2015"
"05/08/15 04:28 PM",,"5,174.55",0.00,"32,729.68",7978522576,"Received 05/08/2015"
"05/08/15 12:39 PM",,"3,384.99",0.00,"36,114.67",7978246780,"Received 05/08/2015"
"05/08/15 12:43 PM",,"2,634.58",0.00,"38,749.25",7978244245,"Received 05/08/2015"
"05/12/15 11:19 AM",,"2,301.79",0.00,"41,051.05",4180392591,"Received 05/08/2015"
"05/12/15 11:56 AM",,"8,181.89",0.00,"49,232.94",4180437660,"Received 05/08/2015"
"05/08/15 12:00 AM",,0.00,"30,000.00","19,232.94",,
"05/14/15 03:29 PM",,"6,685.97",0.00,"25,918.91",6657639214,"Received 05/12/2015"
"05/12/15 11:28 AM",,"4,029.36",0.00,"29,948.27",4180393980,"Received 05/12/2015"
"05/13/15 02:19 PM",,"2,334.42",0.00,"32,282.69",2907729650,"Received 05/12/2015"
"05/13/15 12:44 PM",,"3,050.57",0.00,"35,333.27",2907731691,"Received 05/12/2015"
"05/12/15 12:00 AM",,0.00,"40,000.00","-4,666.73",,
"05/13/15 01:39 PM",,"9,216.15",0.00,"4,549.42",2907822164,"Received 05/13/2015"
"05/18/15 09:37 AM",,"3,597.06",0.00,"8,146.48",6657640695,"Received 05/13/2015"
"05/18/15 10:32 AM",,"1,128.87",0.00,"9,275.35",7183908550,"Received 05/13/2015"
"05/18/15 09:40 AM",,"2,512.23",0.00,"11,787.59",7182404353,"Received 05/13/2015"
"05/18/15 12:31 PM",,65.25,0.00,"11,852.84",7182395706,"Received 05/13/2015"
"05/18/15 12:40 PM",,"3,409.46",0.00,"15,262.30",7182400912,"Received 05/13/2015"
"05/18/15 09:34 AM",,"1,428.22",0.00,"16,690.52",7182408074,"Received 05/14/2015"
"05/18/15 04:50 PM",,"1,524.06",0.00,"18,214.59",5102939586,"Received 05/15/2015"
"05/18/15 03:09 PM",,"3,229.20",0.00,"21,443.79",1686669810,"Received 05/15/2015"
"05/18/15 11:45 AM",,"2,528.55",0.00,"23,972.34",1686666520,"Received 05/15/2015"
"05/18/15 12:17 PM",,65.25,0.00,"24,037.59",1686664254,"Received 05/15/2015"
"05/15/15 12:00 AM",,0.00,"30,000.00","-5,962.41",,
"05/18/15 02:30 PM",,"6,327.90",0.00,365.48,2410418485,"Received 05/17/2015"
"05/18/15 12:02 PM",,"1,718.60",0.00,"2,084.08",1678084634,"Received 05/17/2015"
"05/18/15 12:13 PM",,"2,765.09",0.00,"4,849.17",1678086281,"Received 05/17/2015"
"05/18/15 12:30 PM",,"3,580.75",0.00,"8,429.92",1678087751,"Received 05/17/2015"
"05/19/15 02:15 PM",,"1,199.02",0.00,"9,628.94",8915028080,"Received 05/18/2015"
"05/19/15 02:23 PM",,"1,676.18",0.00,"11,305.12",8915027833,"Received 05/18/2015"
"05/19/15 02:35 PM",,"1,337.68",0.00,"12,642.81",8915027623,"Received 05/18/2015"
"05/20/15 01:28 PM",,"11,942.09",0.00,"24,584.90",8271616754,"Received 05/19/2015"
"05/21/15 11:15 AM",,"2,487.77",0.00,"27,072.66",8271620733,"Received 05/19/2015"
"05/21/15 11:14 AM",,"1,663.95",0.00,"28,736.61",8271624561,"Received 05/19/2015"
"05/20/15 12:06 PM",,"2,629.69",0.00,"31,366.30",8271633941,"Received 05/20/2015"
"05/20/15 10:38 AM",,"3,613.38",0.00,"34,979.68",8271618773,"Received 05/20/2015"
"05/21/15 11:08 AM",,"1,835.24",0.00,"36,814.91",1780934864,"Received 05/20/2015"
"05/21/15 01:40 PM",,"8,462.48",0.00,"45,277.39",3260698641,"Received 05/20/2015"
"05/21/15 01:20 PM",,"1,941.27",0.00,"47,218.66",3260751001,"Received 05/20/2015"
"05/22/15 12:26 PM",,"3,550.08",0.00,"50,768.75",3260754593,"Received 05/20/2015"
"05/21/15 12:28 PM",,"1,972.27",0.00,"52,741.01",3260752751,"Received 05/20/2015"
"05/22/15 11:57 AM",,"3,517.94",0.00,"56,258.96",1236369853,"Received 05/20/2015"
"05/26/15 02:02 PM",,"2,210.44",0.00,"58,469.40",1236032243,"Received 05/20/2015"
"05/26/15 01:32 PM",,"1,729.20",0.00,"60,198.60",1236030320,"Received 05/20/2015"
"05/26/15 10:40 AM",,"2,802.61",0.00,"63,001.21",1236027166,"Received 05/20/2015"
"05/26/15 10:59 AM",,"2,354.00",0.00,"65,355.21",1236024893,"Received 05/20/2015"
"05/20/15 12:00 AM",,0.00,"40,000.00","25,355.21",,
"05/26/15 03:36 PM",,"7,943.72",0.00,"33,298.93",1734829924,"Received 05/22/2015"
"05/26/15 10:27 AM",,"2,391.52",0.00,"35,690.44",3544489815,"Received 05/22/2015"
"05/26/15 02:47 PM",,"1,904.57",0.00,"37,595.01",3544486094,"Received 05/22/2015"
"05/26/15 12:20 PM",,"1,639.48",0.00,"39,234.49",3544492383,"Received 05/22/2015"
"05/22/15 12:00 AM",,0.00,"40,000.00",-765.51,,
"05/26/15 02:56 PM",,"1,810.77",0.00,"1,045.26",2560297224,"Received 05/24/2015"
"05/26/15 02:32 PM",,"1,859.71",0.00,"2,904.96",2560298915,"Received 05/24/2015"
