SKU,ItemName,"Raw Cost","True Cost",Default,D1,D3,D10,L1,L3,L10,B1,B3,B10,S1,S3,S10,G1,G3,G10,P1,P3,P10,Dm1,Dm3,Dm10,"is ignored?"
SRN-SAM-1298,"Samsung Galaxy Note 4 Glass - Black",10,1.7,3.9100,3.66,3.74,0,3.23,3.32,0,0,0,0,3.15,3.23,0,2.98,3.06,0,2.89,2.89,0,2.67,2.72,0,0
SRN-HTC-1137,"HTC Desire 610 LCD Assembly with Frame - Black - Grade A",130,18.34,25.4000,29.85,30.07,0,28.66,28.98,0,0,0,0,28.34,28.55,0,28.12,28.34,0,27.69,27.99,0,27.58,27.69,0,0
ACC-ZRT-399,"HTC One M8 Glass Adhesive Tape",2.5,0.76,1.4750,1.2685,1.3275,0,1.18,1.239,0,0,0,0,1.1505,1.2095,0,1.121,1.18,0,1.09,1.19,0,1.0325,1.121,0,0
ACC-ZED-736,"10 Foot BinTEK™ USB Type AM to Micro USB 5P B/M - White",0,0,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1536,"LG G3 VS985 Battery Cover with NFC Verizon Black",60,9.56,16.2500,16.25,16.01,0,15.77,15.3,0,0,0,0,14.82,14.34,0,13.86,13.67,0,13.19,12.99,0,12.91,12.71,0,0
BT-BP-30074K,"BinTEK™ iPhone 6 Plus 2915 mAH Li-Polymer Premium Battery with Tools",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1300,"Samsung Galaxy Note 3 Glass - Jet Black",9,1.46,3.6340,3.397,3.476,0,3.002,3.081,0,0,0,0,2.923,3.002,0,2.765,2.844,0,2.69,2.69,0,2.4806,2.528,0,0
TAB-SRN-640,"Acer Iconia Tab A210 Touch Screen Digitizer",50,8.95,15.2200,14.77,14.99,0,14.14,14.32,0,0,0,0,13.16,13.43,0,12.53,12.8,0,11.69,12.09,0,11.64,11.9,0,0
SRN-LGM-560,"LG G2 Replacement Front Glass - White",13,2.89,6.5025,5.9245,6.069,0,5.202,5.3465,0,0,0,0,4.624,4.913,0,4.4795,4.7685,0,4.39,4.49,0,4.2483,4.335,0,0
BT-BP-30092K,"BinTEK™ Motorola Razr XT910 Motorola Droid Razr XT912 EB20 1750mAH Li-Polymer Premium Battery with Tools",0,0,10.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-HTC-1136,"HTC Desire 610 Touch Screen Digitizer",30,5.88,10.5800,10.58,10.29,0,10,9.85,0,0,0,0,9.7,9.41,0,9.41,9.11,0,9.19,8.89,0,8.82,8.64,0,0
ACC-APL-2267,"Transparent TPU Silicone Skin Case for iPhone 5 5S Pink",0.41,0.41,5.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30094K,"BinTEK™ Motorola Moto X XT1056 XT1058 XT1060 XT912A EX34 2200mAH Li-Polymer Premium Battery with Tools",0,0,10.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-001-2071,"LCD Screen for iPad 3 4 - Grade C",0,20.51,28.8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZED-738,"3 Foot BinTEK™ USB Type AM to Micro USB 5P B/M - White",0,0,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZED-737,"BinTEK™ Samsung Compatible 1 Amp Wall Power (AC) Adapter - White",3,0.62,1.5500,1.55,1.395,0,1.395,1.302,0,0,0,0,1.364,1.271,0,1.333,1.24,0,1.39,1.29,0,1.271,1.178,0,0
ACC-SAM-1962,"Slim Shield Hybrid Protector Case for Samsung Galaxy S6 - White",6,0.98,2.8100,2.63,2.69,0,2.32,2.34,0,0,0,0,2.34,2.22,0,2.28,2.16,0,2.19,2.09,0,2.05,1.93,0,0
BTY-COV-1533,"LG G3 VS985 Battery Cover with NFC Verizon Gold",0,0,18.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1299,"Samsung Galaxy S5 Glass - Black",7.5,1.09,3.1700,2.97,3.04,0,2.61,2.64,0,0,0,0,2.44,2.51,0,2.31,2.44,0,2.19,2.39,0,2.05,2.18,0,0
BT-BP-30100K,"BinTEK™ ZTE Speed N9130 2000mAH Li-Polymer Premium Battery with Tools",0,0,10.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1530,"LG G3 D851 Battery Cover NFC T-Mobile Black",0,0,18.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SNY-129,"Sony Xperia Z3 D6603 D6643 D6653 LCD and Touch Screen Digitizer Assembly Black - Grade A",0,22.02,28.3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SNY-130,"Sony Xperia Z3 D6603 D6643 D6653 LCD and Touch Screen Digitizer Assembly Black - Grade B",0,22.02,28.1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SNY-131,"Sony Xperia Z3 D6603 D6643 D6653 LCD and Touch Screen Digitizer Assembly Black - Grade C",0,22.02,28.0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-SPX-0198,"BiNTEK™ Screen Guard Premium HD Screen Protector - Apple Watch 42mm",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30173,"BinTEK™ Samsung Tab 4 T330 4450mAH Li-Polymer Premium Battery",39,7.7,13.0900,12.71,12.9,0,12.17,12.32,0,0,0,0,11.32,11.55,0,10.78,11.01,0,10.09,10.49,0,10.01,10.24,0,0
BT-BP-30178,"BinTEK™ Samsung Galaxy Tab S T700 4900mAH Li-Polymer Premium Battery",38,7.42,12.6100,12.24,12.43,0,11.72,11.87,0,0,0,0,10.91,11.13,0,10.39,10.61,0,9.69,10.09,0,9.65,9.87,0,0
SRN-SAM-1304,"Samsung Galaxy S4 Mini Glass Screen - Black",7,1.42,3.4100,3.2,3.27,0,2.81,2.84,0,0,0,0,2.63,2.7,0,2.49,2.63,0,2.39,2.49,0,2.2,2.34,0,0
SRN-SAM-1305,"Samsung Galaxy S4 Mini Glass Screen - White",10,2.35,5.2875,4.8175,4.935,0,4.23,4.3475,0,0,0,0,3.76,3.995,0,3.6425,3.8775,0,3.59,3.69,0,3.4545,3.525,0,0
SRN-SAM-1309,"Samsung Galaxy S6 Glass - White",10,1.9,5.4500,4.96,5.08,0,4.36,4.48,0,0,0,0,3.87,4.11,0,3.75,3.99,0,3.69,3.79,0,3.56,3.63,0,0
BT-BP-30146,"BinTEK™ Samsung  Galaxy Note 10.1 2014 Edition P600 8220mAH Li-Polymer Premium Battery",36.5,7.95,11.1100,10.8,10.95,0,10.32,10.48,0,0,0,0,9.53,9.84,0,9.33,9.53,0,8.89,9.29,0,8.89,9.08,0,0
SRN-BLB-079,"LCD Screen and Digitizer Assembly with Frame for Verizon CDMA BlackBerry Z30 - Black",250,37.55,55.0700,53.27,54.07,0,51.36,51.66,0,0,0,0,50.86,51.26,0,50.26,50.46,0,49.69,49.89,0,48.06,48.86,0,0
TAB-SRN-641,"LCD + Touch Screen Digitizer for Asus Google Nexus 7 2nd Gen Black - Grade A",0,33.06,42.4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-SPX-0044,"Bongo Shield Tempered Glass Screen Protector for LG Google Nexus 5",1,1.61,3.7000,3.7,3.54,0,3.22,3.14,0,0,0,0,3.22,3.06,0,3.14,2.9,0,2.99,2.79,0,2.82,2.58,0,0
BT-BP-30114,"BinTEK™ LG Optimus G2 /BL-54SG F320 2610mAH Li-Ion Premium Battery",20,3.7,7.7700,7.03,7.22,0,6.48,6.66,0,0,0,0,5.92,6.29,0,5.74,6.11,0,5.59,5.79,0,5.44,5.55,0,0
FLX-SAM-1329,"Samsung Galaxy Note Edge N915 Keypad Sensor Flex Cable",15,2.88,6.4800,5.904,6.048,0,5.184,5.328,0,0,0,0,4.608,4.896,0,4.464,4.752,0,4.39,4.49,0,4.2336,4.32,0,0
BT-SPX-0129,"BiNTEK™ Screen Guard Premium HD Screen Protector - Samsung Galaxy J7",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30148,"BinTEK™ Samsung Galaxy Tab 4 T331 4450mAH Li-Polymer Premium Battery",27,6.53,11.4300,11.1,11.26,0,10.61,10.77,0,0,0,0,9.8,10.12,0,9.6,9.8,0,9.19,9.49,0,9.14,9.34,0,0
BT-BP-30166,"BinTEK™ LG Optimus Pad V900 6400mAH Li-Polymer Premium Battery",10.33,11.2,17.3600,16.8,17.08,0,16.016,16.128,0,0,0,0,15.68,15.904,0,15.344,15.456,0,15.09,15.29,0,14.896,15.008,0,0
BT-BP-30156,"BinTEK™ Samsung Galaxy S6 Edge 2600mAH Li-Polymer Premium Battery",25,4.94,8.3600,7.7,7.92,0,7.39,7.48,0,0,0,0,7.04,7.26,0,6.82,7.04,0,6.69,6.89,0,6.38,6.6,0,0
ACC-ZED-742,"Wireless Charging Receiver for LG",15,2.74,6.1700,6.17,5.75,0,5.21,5.07,0,0,0,0,4.93,4.66,0,4.66,4.52,0,4.52,4.25,0,4.38,4.11,0,0
BT-BP-30167,"BinTEK™ Asus Nexus 7 4270mAH Li-Polymer Premium Battery",35,7.72,13.1200,12.74,12.93,0,12.2,12.35,0,0,0,0,11.35,11.58,0,10.81,11.04,0,10.09,10.49,0,10.04,10.27,0,0
BT-BP-30138,"BinTEK™ Samsung Galaxy Tab 3 10.1 P5200 6800mAH Li-Polymer Premium Battery",35,7.72,12.2400,11.88,12.06,0,11.38,11.52,0,0,0,0,10.58,10.8,0,10.08,10.3,0,9.39,9.79,0,9.36,9.58,0,0
BT-SPX-0094,"BiNTEK™ Screen Guard Premium HD Screen Protector - HTC One ME",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30164,"BinTEK™ LG Optimus G2 BL-T7 3000mAH Li-Polymer Premium Battery",16,2.84,5.6000,5.1,5.23,0,4.48,4.61,0,0,0,0,3.98,4.23,0,3.86,4.11,0,3.79,3.89,0,3.66,3.74,0,0
BT-BP-30165,"BinTEK™ LG G Pad V500 BL-T10 4600mAH Li-Polymer Premium Battery",58,10.66,17.0600,16.52,16.79,0,14.92,15.19,0,0,0,0,14.92,15.14,0,14.6,14.71,0,14.39,14.59,0,14.28,14.39,0,0
FLX-SAM-1337,"Samsung Galaxy S6 G920 Home Button with Touch Print Flex Cable - Black",15,2.57,6.4800,5.904,6.048,0,5.184,5.328,0,0,0,0,4.608,4.896,0,4.464,4.752,0,4.39,4.49,0,4.2336,4.32,0,0
FLX-SAM-1341,"Samsung Galaxy S6 G920 Loudspeaker",12,2.1,5.3775,4.8995,5.019,0,4.302,4.4215,0,0,0,0,3.824,4.063,0,3.7045,3.9435,0,3.59,3.79,0,3.5133,3.585,0,0
FLX-SAM-1328,"Samsung Galaxy Note Edge N915F N915V N915T N915A N915P Proximity Light Sensor Flex Cable",15,2.88,6.4800,5.9,6.05,0,5.18,5.33,0,0,0,0,4.61,4.9,0,4.46,4.75,0,4.39,4.49,0,4.23,4.32,0,0
FLX-LGM-577,"LG G3 Loudspeaker - White",45,7.68,13.0560,12.672,12.864,0,12.1344,12.288,0,0,0,0,11.2896,11.52,0,10.752,10.9824,0,9.99,10.39,0,9.984,10.2144,0,0
BT-BP-30136,"BinTEK™ Samsung P1000/Tab 4000mAH Li-Polymer Premium Battery",22,5.09,9.3900,8.65,8.89,0,8.3,8.4,0,0,0,0,7.9,8.15,0,7.66,7.9,0,7.49,7.69,0,7.16,7.41,0,0
FLX-SAM-1332,"Samsung Galaxy Note Edge N915F N915A N915T N915V N915P Loudspeaker",10,1.78,4.6575,4.2435,4.347,0,3.726,3.8295,0,0,0,0,3.312,3.519,0,3.2085,3.4155,0,3.19,3.29,0,3.0429,3.105,0,0
BT-SPX-0128,"BiNTEK™ Screen Guard Premium HD Screen Protector - Samsung Galaxy J1 (Verizon)",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30132,"BinTEK™ Motorola Droid Turbo XT1254 EQ40 3900mAH Li-Polymer Premium Battery",26,4.78,9.0800,8.37,8.6,0,8.03,8.13,0,0,0,0,7.65,7.89,0,7.41,7.65,0,7.17,7.41,0,6.93,7.17,0,0
BT-BP-30124,"BinTEK™ Motorola Droid Razr Maxx HD XT926 EV40 3300mAH Li-Polymer Premium Battery",24,4.48,8.5100,7.84,8.06,0,7.53,7.62,0,0,0,0,7.17,7.39,0,6.94,7.17,0,6.72,6.94,0,6.5,6.72,0,0
BT-SPX-0023,"Bongo Shield Tempered Glass Screen Protector for Asus Zenfone 2 Laser ZE500KL 5.0 inch",1.6,1.6,3.6800,3.44,3.52,0,3.04,3.12,0,0,0,0,2.96,3.04,0,2.8,2.88,0,2.69,2.79,0,2.512,2.56,0,0
SRN-SNY-132,"LCD + Touch Screen Digitizer for Sony Xperia Z1S L39T C6916 Black - Grade A",0,27.4,35.9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-1320,"Samsung Galaxy Note 4 N910F N910A N910T N910V N910P Loudspeaker ",10,1.78,4.1400,3.87,3.96,0,3.42,3.51,0,0,0,0,3.33,3.42,0,3.15,3.24,0,2.99,3.09,0,2.83,2.88,0,0
FLX-SAM-1325,"Samsung Galaxy Note Edge Headphone Jack Flex Cable",20,3.31,7.7700,7.03,7.215,0,6.475,6.66,0,0,0,0,5.92,6.29,0,5.735,6.105,0,5.59,5.79,0,5.439,5.55,0,0
FLX-SAM-1314,"Samsung Galaxy Note Edge N915F N915A N915T N915V N915P Sensor Home Flex Cable",15,2.72,6.3900,5.82,5.96,0,5.11,5.25,0,0,0,0,4.54,4.83,0,4.4,4.69,0,4.29,4.49,0,4.17,4.26,0,0
SRN-LGM-563,"LG Optimus LTE 2 F160 Touch Screen Digitizer",0,0,12.4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30120,"BinTEK™ Motorola Droid Ultra XT1080 EU20 2130mAH Li-Polymer Premium Battery",27,6.53,11.4300,11.1,11.26,0,10.61,10.77,0,0,0,0,9.8,10.12,0,9.6,9.8,0,9.19,9.49,0,9.14,9.34,0,0
BT-BP-30116,"BinTEK™ LG Volt LS740/BL-64SH 3000mAH Li-Ion Premium Battery",3.71,5.83,10.4940,10.0568,10.2025,0,9.6195,9.7653,0,0,0,0,9.0365,9.328,0,8.9199,9.0365,0,8.59,8.79,0,8.4535,8.5701,0,0
SRN-MOT-631,"Touch Screen Digitizer for Motorola Photon Q 4G LTE XT897 Black - Grade A",0,6.76,11.1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-HTC-1138,"HTC One M8 LCD Screen and Digitizer Assembly HTC Logo Black - Grade A",0,28.11,44.4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-SPX-0050,"Bongo Shield Tempered Glass Screen Protector for Nokia Lumia 640XL",1.05,1.66,3.8200,3.82,3.65,0,3.32,3.24,0,0,0,0,3.32,3.15,0,3.24,2.99,0,3.09,2.89,0,2.91,2.66,0,0
BT-BP-30108,"BinTEK™ LG Optimus L9 P769 BL-53QH 2150mAH Li-Ion Premium Battery",16,3.29,9.3960,9.0045,9.135,0,8.613,8.7435,0,0,0,0,8.091,8.352,0,7.9866,8.091,0,7.69,7.89,0,7.569,7.6734,0,0
SRN-SAM-1306,"Samsung Galaxy S5 Glass Screen - White",7.5,1.63,3.6300,3.4,3.48,0,3,3.08,0,0,0,0,2.92,3,0,2.77,2.84,0,2.69,2.69,0,2.48,2.53,0,0
BT-BP-30152,"BinTEK™ Samsung Galaxy Tab 8.9 P7300 6100mAH Li-Polymer Premium Battery",8.45,9.32,15.8440,15.378,15.611,0,14.7256,14.912,0,0,0,0,13.7004,13.98,0,13.048,13.3276,0,12.19,12.59,0,12.116,12.3956,0,0
BT-BP-30154,"BinTEK™ Samsung S6 2550mAH Li-Polymer Premium Battery",19,3.55,8.2700,7.61,7.83,0,7.31,7.4,0,0,0,0,6.96,7.18,0,6.74,6.96,0,6.59,6.79,0,6.31,6.53,0,0
BT-BP-30158,"BinTEK™ iPod Touch 4 980mAH Li-Polymer Premium Battery",20,3.88,8.1500,7.37,7.57,0,6.79,6.98,0,0,0,0,6.21,6.6,0,6.01,6.4,0,5.82,6.01,0,5.7,5.82,0,0
BT-BP-30144,"BinTEK™ Samsung Galaxy Tab 3 Lite T110 3600mAH Li-Polymer Premium Battery",22,4.12,7.8300,7.21,7.42,0,6.92,7,0,0,0,0,6.59,6.8,0,6.39,6.59,0,6.19,6.39,0,5.97,6.18,0,0
BT-BP-30142,"BinTEK™ Samsung Galaxy Note 8.0 N5100 SGH-i467 4600mAH Li-Polymer Premium Battery",29,6.28,10.4800,10.04,10.19,0,9.6,9.75,0,0,0,0,9.02,9.31,0,8.9,9.02,0,8.59,8.79,0,8.44,8.56,0,0
BT-BP-30140,"BinTEK™ Samsung Galaxy Tab 10.1 P7500/Note 10.1 N8000 7000mAH Li-Polymer Premium Battery",38,6.32,11.0600,10.74,10.9,0,10.27,10.43,0,0,0,0,9.48,9.8,0,9.29,9.48,0,8.85,9.16,0,8.85,9.04,0,0
FLX-SAM-1315,"Samsung Galaxy Note 4 N910 N910F N910V N910A N910P N910T Front Camera",10,2.25,5.0625,4.6125,4.725,0,4.05,4.1625,0,0,0,0,3.6,3.825,0,3.4875,3.7125,0,3.39,3.49,0,3.3075,3.375,0,0
FLX-SAM-1326,"Samsung Galaxy Note Edge N915F N915A N915T N915V N915P Rear Camera",40,6.26,12.1975,11.849,12.0233,0,11.3263,11.5005,0,0,0,0,10.455,10.8035,0,10.2459,10.455,0,9.79,10.19,0,9.758,9.9671,0,0
BT-BP-30112,"BinTEK™  LG Optimus G Pro E980 F240/BL-48TH BinTEK™ 3140mAH Li-Ion Premium Battery",23,4.16,8.1100,7.47,7.69,0,7.17,7.26,0,0,0,0,6.83,7.05,0,6.62,6.83,0,6.49,6.69,0,6.19,6.41,0,0
TAB-SRN-643,"Digitizer Touch Screen for Samsung Galaxy Tab 3 Lite SM-T110 Black - Grade A",0,6.51,12.5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-1323,"Samsung Galaxy Note Edge N915V Charging Port Flex Cable",5,1.02,2.4500,2.3,2.35,0,2.02,2.04,0,0,0,0,1.89,1.94,0,1.79,1.89,0,1.68,1.79,0,1.58,1.68,0,0
FLX-SAM-1347,"Home Button Flex Assembly for Galaxy S6 Edge - White Pearl",15,2.88,6.4800,5.904,6.048,0,5.184,5.328,0,0,0,0,4.608,4.896,0,4.464,4.752,0,4.39,4.49,0,4.2336,4.32,0,0
BT-BP-30172,"BinTEK™ Samsung Tab 4 T230 4000mAH Li-Polymer Premium Battery",25,6.23,10.9000,10.59,10.75,0,10.12,10.28,0,0,0,0,9.35,9.66,0,9.16,9.35,0,8.79,9.09,0,8.72,8.91,0,0
BT-BP-30168,"BinTEK™ Asus Nexus 7 2nd Generation 3950mAH Li-Polymer Premium Battery",35,6.44,13.1200,12.74,12.93,0,12.2,12.35,0,0,0,0,11.35,11.58,0,10.81,11.04,0,10.09,10.49,0,10.04,10.27,0,0
FLX-SAM-1348,"Power Flex Cable for Galaxy S6 Edge",10,2.07,4.6575,4.2435,4.347,0,3.726,3.8295,0,0,0,0,3.312,3.519,0,3.2085,3.4155,0,3.19,3.29,0,3.0429,3.105,0,0
FLX-SAM-1338,"Samsung Galaxy S6 G920 Volume Flex Cable",10,1.8,4.6575,4.2435,4.347,0,3.726,3.8295,0,0,0,0,3.312,3.519,0,3.2085,3.4155,0,3.19,3.29,0,3.0429,3.105,0,0
BT-SPX-0132,"BiNTEK™ Screen Guard Premium HD Screen Protector - Samsung Galaxy A5",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-1330,"Samsung Galaxy Note Edge N915F Sim Card SD Card Tray Flex Cable",12,2.39,5.3775,4.8995,5.019,0,4.302,4.4215,0,0,0,0,3.824,4.063,0,3.7045,3.9435,0,3.59,3.79,0,3.5133,3.585,0,0
BTS810017,"BinTEK™ 10-Piece Cell Phone Repair Tool Kit for Motorola",4.8,1.79,2.4250,8.55,8.85,0,1.94,2.04,0,0,0,0,1.89,1.99,0,1.84,1.94,0,1.79,1.89,0,1.7,1.84,0,1
BT-BP-30118,"BinTEK™ LG Optimus F60/BL-41A1H 2020mAH Li-Ion Premium Battery",18,3.15,6.9700,6.31,6.47,0,5.81,5.98,0,0,0,0,5.31,5.64,0,5.15,5.48,0,4.99,5.19,0,4.88,4.98,0,0
FLX-SAM-1318,"Samsung Galaxy Note 4 N910F N910A N910T N910V N910P Volume Flex Cable",10,1.8,4.6575,4.24,4.35,0,3.73,3.83,0,0,0,0,3.31,3.52,0,3.21,3.42,0,3.19,3.29,0,3.04,3.11,0,0
BT-BP-30122,"BinTEK™ Motorola Droid Razr HD EV30 2460mAH Li-Polymer Premium Battery",26,5.09,8.8700,8.17,8.41,0,7.85,7.94,0,0,0,0,7.47,7.71,0,7.24,7.47,0,7.09,7.29,0,6.77,7.01,0,0
BT-BP-30128,"BinTEK™ Motorola HP6X 1550mAH Li-Ion Premium Battery",3.2,4.07,7.7330,7.1225,7.326,0,6.8376,6.919,0,0,0,0,6.512,6.7155,0,6.3085,6.512,0,6.19,6.39,0,5.9015,6.105,0,0
BT-BP-30130,"BinTEK™ Motorola Moto E XT1021 XT1022 XT1025 EL40/BL40 2000mAH Li-Polymer Premium Battery",20,3.11,7.6000,6.88,7.06,0,6.34,6.52,0,0,0,0,5.79,6.15,0,5.61,5.97,0,5.49,5.69,0,5.32,5.43,0,0
SRN-BLB-078,"BlackBerry Q20 LCD and Touch Screen Digitizer  - White",130,21.1,29.5400,29.12,29.33,0,27.96,28.27,0,0,0,0,27.64,27.85,0,27.43,27.64,0,27.09,27.29,0,26.9,27.01,0,0
TAB-SRN-647,"Samsung Galaxy Tab 10.1 P7500 P7510 Touch Screen Digitizer - Black - Grade C",0,8.49,13.5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30110,"BinTEK™ LG L7 II VS870 BL-59JH 2460mAH Li-Ion Premium Battery",19,3.47,7.2900,6.59,6.77,0,6.07,6.25,0,0,0,0,5.55,5.9,0,5.38,5.73,0,5.29,5.39,0,5.1,5.21,0,0
BT-BP-30134,"BinTEK™ Motorola Moto X 2nd Gen EY30 2300mAH Li-Polymer Premium Battery",25,4.47,8.5700,7.89,8.12,0,7.58,7.67,0,0,0,0,7.22,7.44,0,6.99,7.22,0,6.79,6.99,0,6.54,6.77,0,0
FLX-SAM-1324,"Samsung Galaxy Note Edge N910F N910A N910T N910V N910P Front Camera ",10,2.07,4.6575,4.2435,4.347,0,3.726,3.8295,0,0,0,0,3.312,3.519,0,3.2085,3.4155,0,3.19,3.29,0,3.0429,3.105,0,0
FLX-SAM-1340,"Samsung Galaxy S6 G920 Rear Camera Lens Black",5,1.03,2.4000,2.06,2.16,0,1.92,2.02,0,0,0,0,1.87,1.97,0,1.82,1.92,0,1.79,1.89,0,1.68,1.82,0,0
FLX-SAM-1327,"Samsung Galaxy Note Edge N915F N915A N915T N915V N915P Volume Flex Cable",10,2.07,4.6575,4.2435,4.347,0,3.726,3.8295,0,0,0,0,3.312,3.519,0,3.2085,3.4155,0,3.19,3.29,0,3.0429,3.105,0,0
FLX-SAM-1342,"Samsung Galaxy S6 G920 Antenna ",5,1.03,3.0000,2.8125,2.875,0,2.475,2.5,0,0,0,0,2.3125,2.375,0,2.1875,2.3125,0,2.09,2.19,0,1.9375,2.0625,0,0
FLX-SAM-1343,"Rear Camera Lens for Galaxy S6 Edge - White Pearl",5,0.98,2.4000,2.06,2.16,0,1.92,2.02,0,0,0,0,1.87,1.97,0,1.82,1.92,0,1.79,1.89,0,1.68,1.82,0,0
FLX-SAM-1344,"Volume Flex Cable for Galaxy S6 Edge",10,1.73,4.6575,4.2435,4.347,0,3.726,3.8295,0,0,0,0,3.312,3.519,0,3.2085,3.4155,0,3.19,3.29,0,3.0429,3.105,0,0
FLX-SAM-1345,"Antenna Signal Cable for Galaxy S6 Edge",5,1.24,3.0000,2.8125,2.875,0,2.475,2.5,0,0,0,0,2.3125,2.375,0,2.1875,2.3125,0,2.09,2.19,0,1.9375,2.0625,0,0
FLX-LGM-576,"LG G3 Loudspeaker - Black",35,5.74,10.3300,9.9,10.05,0,9.47,9.61,0,0,0,0,8.9,9.18,0,8.78,8.9,0,8.49,8.69,0,8.32,8.44,0,0
FLX-SAM-1319,"Samsung Galaxy Note 4 N910F International Charging Port Flex Cable",28,4.6,9.2200,8.49,8.73,0,8.15,8.25,0,0,0,0,7.76,8,0,7.52,7.76,0,7.29,7.59,0,7.03,7.28,0,0
FLX-SAM-1317,"Samsung Galaxy Note 4 N910F N910V N910P N910A N910T Power Button Vibration Motor Flex Cable",8,1.58,4.6575,4.2435,4.347,0,3.726,3.8295,0,0,0,0,3.312,3.519,0,3.2085,3.4155,0,3.19,3.29,0,3.0429,3.105,0,0
FLX-LGM-575,"LG G3 Earpiece",10,1.75,5.1075,4.6535,4.767,0,4.086,4.1995,0,0,0,0,3.632,3.859,0,3.5185,3.7455,0,3.49,3.59,0,3.3369,3.405,0,0
TAB-SRN-644,"Digitizer Touch Screen for Samsung Galaxy Tab 3 Lite SM-T110 Black - Grade B",0,6.51,12.4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-642,"LCD + Touch Screen Digitizer for Asus Google Nexus 7 2nd Gen Black - Grade B",0,33.06,42.2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-1335,"Samsung Galaxy S6 G920 Front Camera ",20,3.7,7.7700,7.03,7.215,0,6.475,6.66,0,0,0,0,5.92,6.29,0,5.735,6.105,0,5.59,5.79,0,5.439,5.55,0,0
FLX-SAM-1346,"Charging Port Flex Cable for Galaxy S6 Edge G925V",30,4.87,8.8920,8.19,8.424,0,7.8624,7.956,0,0,0,0,7.488,7.722,0,7.254,7.488,0,7.09,7.29,0,6.786,7.02,0,0
FLX-MOT-501,"Motorola Moto G XT1032 Power Button Key",0.25,0.25,0.8750,0.875,0.8125,0,0.625,0.6,0,0,0,0,0.5625,0.55,0,0.5375,0.525,0,0.59,0.59,0,0.5,0.4875,0,0
FLX-LGM-574,"LG G3 Front Camera",45,6.93,13.5830,13.1835,13.3833,0,12.6242,12.784,0,0,0,0,11.7453,11.985,0,11.186,11.4257,0,10.39,10.79,0,10.387,10.6267,0,0
TAB-SRN-645,"Digitizer Touch Screen for Samsung Galaxy Tab 3 Lite SM-T110 Black - Grade C",0,6.51,12.3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1310,"Samsung Galaxy S5 Mini Front Glass - Black",8,1.58,3.6300,3.4,3.48,0,3,3.08,0,0,0,0,2.92,3,0,2.77,2.84,0,2.69,2.69,0,2.48,2.53,0,0
