"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-04-25 04:53:35",Faheem,FLX-SAM-1619,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus - Black","Default 1",$0.00,$280.99
"2018-04-25 04:53:40",Faheem,SRN-SAM-1686,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 - Black","Default 1",$0.00,$270.99
"2018-04-25 10:58:47",Jordan,FLX-SAM-999,"Samsung Galaxy Note 4 OEM Stylus S-Pen - Black",Sale,$5.29,$5.59
"2018-04-25 10:58:47",Jordan,FLX-SAM-999,"Samsung Galaxy Note 4 OEM Stylus S-Pen - Black","Default 1",$7.33,$9.99
"2018-04-25 10:59:00",Jordan,FLX-SAM-999,"Samsung Galaxy Note 4 OEM Stylus S-Pen - Black",Sale,$5.59,$5.49
"2018-04-25 10:59:17",Jordan,FLX-SAM-999,"Samsung Galaxy Note 4 OEM Stylus S-Pen - Black",Sale,$5.49,$5.59
"2018-04-25 11:16:19",Jordan,SRN-LGM-659,"LCD and Touch Screen Digitizer with Frame for LG K8 - Black",Sale,$33.99,$38.89
"2018-04-25 11:21:32",Jordan,SRN-LGM-675,"LCD and Touch Screen Digitizer Replacement with Frame for LG K7/Tribute 5 - Black",Sale,$24.99,$25.99
"2018-04-25 11:21:57",Jordan,SRN-LGM-675,"LCD and Touch Screen Digitizer Replacement with Frame for LG K7/Tribute 5 - Black",Sale,$25.99,$26.99
"2018-04-25 11:22:10",Jordan,SRN-LGM-632,"LCD and Touch Screen Digitizer Replacement with Frame for LG K7 - White",Sale,$25.99,$26.99
"2018-04-25 11:51:36",Jordan,SRN-MOT-639,"Motorola Droid Ultra Droid Maxx XT1080 XT1080M LCD With Digitizer and Frame - Black",Sale,$45.99,$59.89
"2018-04-25 13:03:50",Jordan,SRN-SAM-1602,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - White (Standard)",Sale,$111.69,$110.69
"2018-04-25 13:03:55",Jordan,SRN-SAM-1612,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Gold Platinum (Standard) ",Sale,$111.69,$110.69
"2018-04-25 13:03:55",Jordan,SRN-SAM-1612,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Gold Platinum (Standard) ","Default 1",$179.99,$139.99
"2018-04-25 13:04:00",Jordan,SRN-SAM-1603,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Black (Standard)",Sale,$111.69,$110.69
"2018-04-25 13:10:05",Jordan,APL-001-2369,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Economy Plus)",Sale,$22.89,$23.29
"2018-04-25 13:10:11",Jordan,APL-001-2370,"LCD and Touch Screen Digitizer for iPhone 7 - White (Economy Plus)",Sale,$22.89,$23.29
"2018-04-25 13:24:07",Jordan,SRN-SAM-1630,"LCD and Touch Screen Digitizer for Samsung Galaxy S4 - White (Standard)",Sale,$56.99,$47.79
"2018-04-25 13:24:07",Jordan,SRN-SAM-1630,"LCD and Touch Screen Digitizer for Samsung Galaxy S4 - White (Standard)","Default 1",$83.97,$83.99
"2018-04-25 13:24:18",Jordan,SRN-SAM-1617,"LCD and Touch Screen Digitize for Samsung Galaxy S4 - Black Mist (Standard) ",Sale,$56.99,$47.79
"2018-04-25 13:24:18",Jordan,SRN-SAM-1617,"LCD and Touch Screen Digitize for Samsung Galaxy S4 - Black Mist (Standard) ","Default 1",$59.99,$83.99
"2018-04-25 13:26:33",Jordan,SRN-SAM-1617,"LCD and Touch Screen Digitize for Samsung Galaxy S4 - Black Mist (Standard) ",Sale,$47.79,$51.49
"2018-04-25 13:26:40",Jordan,SRN-SAM-1630,"LCD and Touch Screen Digitizer for Samsung Galaxy S4 - White (Standard)",Sale,$47.79,$51.49
"2018-04-25 13:28:29",Jordan,SRN-SAM-1627,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 - Midnight Black (Standard)",Sale,$189.89,$172.79
"2018-04-25 13:35:11",Jordan,SRN-SAM-1647,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 4 - White (Premium)",Sale,$123.99,$126.99
"2018-04-25 13:35:17",Jordan,SRN-SAM-1646,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 4 - Grey (Premium)",Sale,$124.99,$126.99
"2018-04-25 14:20:56",Jordan,SRN-SAM-1633,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Black (Premium)",Sale,$131.59,$149.89
"2018-04-25 14:21:05",Jordan,SRN-SAM-1503,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Silver (Premium)",Sale,$131.59,$149.89
"2018-04-25 14:21:12",Jordan,SRN-SAM-1632,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Gold (Premium)",Sale,$131.59,$149.89
"2018-04-25 14:22:02",Jordan,SRN-SAM-1634,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - White (Premium)",Sale,$131.59,$149.89
