"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-04-20 00:04:48",Faheem,APL-001-2114,"LCD and Touch Screen Digitizer for iPhone 6 - White (Economy)","Default 1",$22.99,$100.00
"2018-04-20 00:06:22",Faheem,APL-001-2288,"LCD and Touch Screen Digitizer for iPhone 6 Plus - White (Economy)","Default 1",$29.99,$100.00
"2018-04-20 11:13:59",Jordan,ACC-ZRT-451,"iPhone and iPad Side Wall Repair Repair Tool",Sale,$0.00,$74.89
"2018-04-20 11:15:00",Jordan,ACC-ZRT-451,"iPhone and iPad Side Wall Repair Repair Tool",Sale,$74.89,$76.89
"2018-04-20 11:15:12",Jordan,ACC-ZRT-451,"iPhone and iPad Side Wall Repair Repair Tool",Sale,$76.89,$76.49
"2018-04-20 11:15:25",Jordan,ACC-ZRT-451,"iPhone and iPad Side Wall Repair Repair Tool",Sale,$76.49,$76.29
"2018-04-20 11:19:42",Jordan,ACC-ZRT-537,"Pre Cut Adhesive for Samsung Galaxy S8 Plus",Sale,$0.99,$1.19
"2018-04-20 11:19:53",Jordan,ACC-ZRT-537,"Pre Cut Adhesive for Samsung Galaxy S8 Plus",Sale,$1.19,$1.29
"2018-04-20 11:20:09",Jordan,ACC-ZRT-537,"Pre Cut Adhesive for Samsung Galaxy S8 Plus",Sale,$1.29,$1.09
"2018-04-20 17:00:52",Jordan,APL-001-2210,"LCD and Touch Screen Digitizer for iPhone 6s - Black (Premium)",Sale,$34.99,$34.09
"2018-04-20 17:00:53",Jordan,APL-001-2211,"LCD and Touch Screen Digitizer for iPhone 6s - White (Premium)",Sale,$34.99,$34.09
"2018-04-20 17:04:39",Jordan,APL-001-2092,"LCD and Touch Screen Digitizer for iPhone 6 - White (Premium)",Sale,$27.99,$24.79
"2018-04-20 17:04:40",Jordan,APL-001-2091,"LCD and Touch Screen Digitizer for iPhone 6 - Black (Premium)",Sale,$27.99,$24.79
"2018-04-20 17:12:25",Jordan,BTY-COV-1740,"Midframe Bezel for Samsung Galaxy S6 Edge G925P G925V - Gold",Sale,$0.00,$14.59
"2018-04-20 17:13:08",Jordan,BTY-COV-1745,"Midframe Bezel for Samsung Galaxy S7 - Black",Sale,$0.00,$10.79
"2018-04-20 17:14:22",Jordan,BTY-COV-1746,"Midframe Bezel for Samsung Galaxy S7 - Gold",Sale,$0.00,$10.79
"2018-04-20 17:15:55",Jordan,BTY-COV-1750,"Midframe Bezel for Samsung Galaxy S8 - Black",Sale,$0.00,$28.09
"2018-04-20 17:17:42",Jordan,APL-003-1886,"Battery for iPhone 8 Plus",Sale,$0.00,$28.99
"2018-04-20 17:18:51",Jordan,APL-003-1851,"Home Button Flex Cable for iPad Pro 10.5 - Space Grey",Sale,$0.00,$7.59
"2018-04-20 17:21:44",Jordan,APL-003-1852,"Home Button Flex Cable for iPad Pro 10.5 - Silver",Sale,$6.49,$7.59
"2018-04-20 17:22:11",Jordan,APL-003-1850,"Home Button Flex Cable for iPad Pro 10.5 - Rose Gold",Sale,$6.49,$7.59
"2018-04-20 17:23:34",Jordan,APL-003-1849,"Home Button Flex Cable for iPad Pro 10.5 - Gold",Sale,$6.49,$7.59
"2018-04-20 17:24:21",Jordan,APL-003-1849,"Home Button Flex Cable for iPad Pro 10.5 - Gold","Default 1",$7.61,$14.99
"2018-04-20 17:26:10",Jordan,APL-003-1819,"Force Touch Sensor for Apple Watch Series 2 42mm",Sale,$0.00,$10.89
