"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-05-21 11:07:31",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Thin Line - Silver","Default 1",$50.88,$50.88
"2018-05-21 11:07:31",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Thin Line - Silver","Local 10",$47.45,$47.45
"2018-05-21 11:07:31",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Thin Line - Silver","Bronze 10",$47.45,$47.45
"2018-05-21 11:07:31",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Thin Line - Silver","Silver 1",$47.45,$47.45
"2018-05-21 11:07:31",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Thin Line - Silver","Gold 10",$46.44,$46.44
"2018-05-21 11:07:31",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Thin Line - Silver","Platinum 3",$46.07,$46.07
"2018-05-21 11:12:27",Faheem,SRN-SAM-1716,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Thin Line - Silver",Sale,$37.00,$67.99
"2018-05-21 11:35:27",Faheem,SRN-SAM-1691,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame - Gold - No SBI",Sale,$97.00,$169.99
"2018-05-21 11:39:30",Faheem,SRN-SAM-1692,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Light SBI",Sale,$97.00,$126.10
"2018-05-21 11:39:31",Faheem,SRN-SAM-1692,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Light SBI","Silver 3",$117.86,$117.86
"2018-05-21 11:39:31",Faheem,SRN-SAM-1692,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Light SBI","Gold 1",$117.86,$117.86
"2018-05-21 11:39:31",Faheem,SRN-SAM-1692,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Light SBI","Platinum 10",$115.92,$115.92
"2018-05-21 11:39:31",Faheem,SRN-SAM-1692,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Light SBI","Diamond 3",$115.92,$115.92
"2018-05-21 11:40:34",Faheem,SRN-SAM-1693,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Medium SBI",Sale,$97.00,$126.10
"2018-05-21 11:40:34",Faheem,SRN-SAM-1693,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Medium SBI","Silver 3",$117.86,$117.86
"2018-05-21 11:40:34",Faheem,SRN-SAM-1693,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Medium SBI","Gold 1",$117.86,$117.86
"2018-05-21 11:40:34",Faheem,SRN-SAM-1693,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Medium SBI","Platinum 10",$115.92,$115.92
"2018-05-21 11:40:34",Faheem,SRN-SAM-1693,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Medium SBI","Diamond 3",$115.92,$115.92
"2018-05-21 11:43:11",Faheem,SRN-SAM-1694,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Heavy SBI",Sale,$97.00,$126.10
"2018-05-21 11:43:11",Faheem,SRN-SAM-1694,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge G935A G935V with Frame Used - Gold - Heavy SBI","Silver 3",$117.86,$117.86
