"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-05-01 09:54:29",Faheem,APL-002-6455,"Back Glass Cover with Adhesive for iPhone 8 - White (No Logo)","Default 1",$13.99,$8.99
"2018-05-01 09:55:06",Faheem,APL-002-6456,"Back Glass Cover with Adhesive for iPhone 8 - Gold (No Logo)","Default 1",$13.99,$8.99
"2018-05-01 09:56:52",Faheem,APL-002-6454,"Back Glass Cover with Adhesive for iPhone 8 - Black (No Logo)","Default 1",$13.99,$8.99
"2018-05-01 10:06:04",Faheem,APL-003-1900,"Sim Card Tray for iPhone 7- Silver","Default 1",$0.00,$1.29
"2018-05-01 10:06:14",Faheem,APL-003-1899,"Sim Card Tray for iPhone 7- Rose Gold","Default 1",$0.00,$1.29
"2018-05-01 10:06:20",Faheem,APL-003-1898,"Sim Card Tray for iPhone 7- Black","Default 1",$0.00,$1.29
"2018-05-01 10:22:13",Faheem,APL-003-1902,"Home Button for iPhone 8/8 Plus - Gold","Default 1",$0.00,$21.99
"2018-05-01 10:22:38",Faheem,APL-003-1901,"Home Button for iPhone 8/8 Plus - Space Grey","Default 1",$0.00,$21.99
"2018-05-01 12:16:00",saad,SRN-SAM-1629,"LCD and Touch Screen Digitizer for Samsung Galaxy S8 Plus - Midnight Black (Standard)",Sale,$259.89,$249.99
"2018-05-01 14:47:27",Faheem,LBB-OEM-A-I8,"LBB iPhone 8 OEM Grade A","Default 1",$0.00,$15.00
"2018-05-01 14:47:33",Faheem,LBB-OEM-Am-I8,"LBB iPhone 8 OEM Grade A-","Default 1",$0.00,$12.00
"2018-05-01 14:47:33",Faheem,LBB-OEM-B-I8,"LBB iPhone 8 OEM Grade B","Default 1",$0.00,$10.00
"2018-05-01 14:47:39",Faheem,LBB-OEM-C-I8,"LBB iPhone 8 OEM Grade C","Default 1",$0.00,$4.00
"2018-05-01 14:50:12",Faheem,LBB-OEM-A-I8P,"LBB iPhone 8 Plus OEM Grade A","Default 1",$0.00,$25.00
"2018-05-01 14:50:56",Faheem,LBB-OEM-Am-I8P,"LBB iPhone 8 Plus OEM Grade A-","Default 1",$0.00,$20.00
"2018-05-01 14:51:01",Faheem,LBB-OEM-B-I8P,"LBB iPhone 8 Plus OEM Grade B","Default 1",$0.00,$10.00
"2018-05-01 15:07:38",Faheem,APL-003-1904,"Rear Camera Glass Lens for iPhone 7 Plus - Black","Default 1",$0.00,$0.99
"2018-05-01 15:07:40",Faheem,APL-003-1903,"Rear Camera Glass Lens for iPhone 7 - Black","Default 1",$0.00,$0.99
"2018-05-01 15:09:11",Faheem,APL-003-1905,"Rear Camera Glass Lens for iPhone 8 - Black","Default 1",$0.00,$1.99
"2018-05-01 15:09:41",Faheem,APL-003-1906,"Rear Camera Glass Lens for iPhone 8 - White","Default 1",$0.00,$1.99
"2018-05-01 15:10:14",Faheem,APL-003-1907,"Rear Camera Glass Lens for iPhone 8 - Gold","Default 1",$0.00,$1.99
"2018-05-01 15:11:35",Faheem,APL-003-1908,"Rear Camera Glass Lens for iPhone 8 Plus - Black","Default 1",$0.00,$3.99
"2018-05-01 15:12:37",Faheem,APL-003-1910,"Rear Camera Glass Lens for iPhone 8 Plus - Gold","Default 1",$0.00,$3.99
"2018-05-01 15:12:52",Faheem,APL-003-1909,"Rear Camera Glass Lens for iPhone 8 Plus - White","Default 1",$0.00,$3.99
"2018-05-01 15:20:21",Faheem,APL-003-1911,"Sim Card Tray for iPhone 7 Plus - Jet Black","Default 1",$0.00,$0.99
"2018-05-01 15:20:34",Faheem,APL-003-1912,"Sim Card Tray for iPhone 7 Plus - Matte Black","Default 1",$0.00,$0.99
"2018-05-01 15:20:43",Faheem,APL-003-1913,"Sim Card Tray for iPhone 7 Plus - Gold","Default 1",$0.00,$0.99
"2018-05-01 15:20:52",Faheem,APL-003-1914,"Sim Card Tray for iPhone 7 Plus - Rose Gols","Default 1",$0.00,$0.99
"2018-05-01 15:23:40",Faheem,APL-003-1308,"Power Volume Flex Cable for iPhone 5S ","Default 1",$3.98,$5.98
"2018-05-01 15:31:21",Faheem,APL-003-1915,"Power Volume Flex Cable for iPhone 5 SE","Default 1",$0.00,$4.99
"2018-05-01 15:40:09",Jordan,APL-001-2423,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9 - White (1st Gen)",Sale,$258.49,$258.09
"2018-05-01 15:40:09",Jordan,APL-001-2423,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9 - White (1st Gen)","Default 1",$285.99,$309.99
"2018-05-01 15:40:16",Jordan,APL-001-2422,"LCD and Touch Screen Digitizer with Pre-Installed Daughter Board for iPad Pro 12.9  - Black (1st Gen)",Sale,$258.49,$258.09
"2018-05-01 15:46:45",Jordan,FLX-SAM-1619,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus - Black",Sale,$0.00,$269.89
"2018-05-01 15:47:37",Jordan,FLX-SAM-1619,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 Plus - Black","Default 1",$280.99,$329.99
"2018-05-01 15:49:24",Jordan,SRN-SAM-1686,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S9 - Black",Sale,$0.00,$249.89
"2018-05-01 16:06:44",Jordan,TAB-SRN-756,"LCD and Touch Screen Digitizer for Microsoft Surface Pro 4 1724 V1.0 - Black",Sale,$151.19,$120.89
