"Date Updated",User,SKU,"Item Name","Price Type","Old Price","New Price"
"2018-06-27 10:38:02",Faheem,APL-001-2366,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Premium)",Sale,$75.29,$75.39
"2018-06-27 10:38:05",Faheem,APL-001-2368,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Premium)",Sale,$75.29,$75.39
"2018-06-27 10:46:14",Faheem,APL-001-2200,"Touch Screen Digitizer With Home Button for iPad Air - Black (Premium)",Sale,$16.09,$15.89
"2018-06-27 10:46:20",Faheem,APL-001-2201,"Touch Screen Digitizer With Home Button for iPad Air - White (Premium)",Sale,$16.09,$15.89
"2018-06-27 15:32:40",Faheem,APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Aftermarket Premium / Economy Plus)","Default 1",$79.99,$47.99
"2018-06-27 15:32:54",Faheem,APL-001-2311,"LCD and Touch Screen Digitizer for iPhone 6S Plus - Black (Aftermarket Premium / Economy Plus)","Default 1",$79.99,$47.99
"2018-06-27 15:33:14",Faheem,APL-001-2380,"LCD and Touch Screen Digitizer for iPhone 8 - White (Aftermarket Premium / Economy Plus)","Default 1",$79.99,$37.99
"2018-06-27 15:33:22",Faheem,APL-001-2379,"LCD and Touch Screen Digitizer for iPhone 8 - Black (Aftermarket Premium / Economy Plus)","Default 1",$79.99,$37.99
"2018-06-27 15:33:22",Faheem,APL-001-2382,"LCD and Touch Screen Digitizer for iPhone 8 Plus - Black (Aftermarket Premium / Economy Plus)","Default 1",$69.99,$67.99
"2018-06-27 15:33:49",Faheem,APL-001-2383,"LCD and Touch Screen Digitizer for iPhone 8 Plus - White (Aftermarket Premium / Economy Plus)","Default 1",$69.99,$67.99
